Tiempo;Evento
3.43;Posición inicial
5.78;< Contacto inicial derecho
5.83;> Despegue izquierdo
6.19;< Contacto inicial izquierdo
6.25;> Despegue derecho
6.65;< Contacto inicial derecho
6.71;> Despegue izquierdo
7.07;< Contacto inicial izquierdo
7.13;> Despegue derecho
7.52;< Contacto inicial derecho
7.58;> Despegue izquierdo
7.72;< Contacto inicial izquierdo
7.89;> Despegue derecho
8.4;< Contacto inicial derecho
8.47;> Despegue izquierdo
8.6;< Contacto inicial izquierdo
8.77;> Despegue derecho
9.28;< Contacto inicial derecho
9.34;> Despegue izquierdo
9.68;< Contacto inicial izquierdo
9.75;> Despegue derecho
10.16;< Contacto inicial derecho
10.23;> Despegue izquierdo
10.57;< Contacto inicial izquierdo
10.64;> Despegue derecho
11.05;< Contacto inicial derecho
11.11;> Despegue izquierdo
11.44;< Contacto inicial izquierdo
11.52;> Despegue derecho
11.94;< Contacto inicial derecho
12.01;> Despegue izquierdo
12.33;< Contacto inicial izquierdo
12.41;> Despegue derecho
12.84;< Contacto inicial derecho
12.95;> Despegue izquierdo
