Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.55090,0.00000,0.16848,0.00000,0.07900,0.00000,-0.71182,0.00000,0.08217,0.00000,-0.36100
0.01001,0.01000,0.55059,0.01000,0.16771,0.01000,0.08245,0.01000,-0.69173,0.01000,0.08049,0.01000,-0.35389
0.02001,0.02000,0.55040,0.02000,0.16683,0.02000,0.08638,0.02000,-0.66772,0.02000,0.07735,0.02000,-0.34543
0.03002,0.03000,0.55047,0.03000,0.16596,0.03000,0.09061,0.03000,-0.64013,0.03000,0.07249,0.03000,-0.33578
0.04003,0.04000,0.55099,0.04000,0.16523,0.04000,0.09486,0.04000,-0.60950,0.04000,0.06573,0.04000,-0.32521
0.05003,0.05000,0.55212,0.05000,0.16481,0.05000,0.09879,0.05000,-0.57651,0.05000,0.05702,0.05000,-0.31402
0.06004,0.06000,0.55402,0.06000,0.16486,0.06000,0.10203,0.06000,-0.54193,0.06000,0.04643,0.06000,-0.30258
0.07005,0.07000,0.55676,0.07000,0.16553,0.07000,0.10416,0.07000,-0.50654,0.07000,0.03421,0.07000,-0.29124
0.08005,0.08000,0.56029,0.08000,0.16693,0.08000,0.10479,0.08000,-0.47105,0.08000,0.02082,0.08000,-0.28034
0.09006,0.09000,0.56443,0.09000,0.16908,0.09000,0.10351,0.09000,-0.43606,0.09000,0.00686,0.09000,-0.27015
0.10006,0.10000,0.56885,0.10000,0.17195,0.10000,0.09997,0.10000,-0.40202,0.10000,-0.00691,0.10000,-0.26088
0.11007,0.11000,0.57308,0.11000,0.17540,0.11000,0.09384,0.11000,-0.36920,0.11000,-0.01964,0.11000,-0.25267
0.12008,0.12000,0.57660,0.12000,0.17926,0.12000,0.08485,0.12000,-0.33775,0.12000,-0.03048,0.12000,-0.24559
0.13008,0.13000,0.57885,0.13000,0.18325,0.13000,0.07279,0.13000,-0.30767,0.13000,-0.03862,0.13000,-0.23963
0.14009,0.14000,0.57932,0.14000,0.18711,0.14000,0.05751,0.14000,-0.27888,0.14000,-0.04341,0.14000,-0.23473
0.15010,0.15000,0.57763,0.15000,0.19054,0.15000,0.03897,0.15000,-0.25126,0.15000,-0.04440,0.15000,-0.23077
0.16010,0.16000,0.57357,0.16000,0.19326,0.16000,0.01726,0.16000,-0.22465,0.16000,-0.04135,0.16000,-0.22758
0.17011,0.17000,0.56714,0.17000,0.19503,0.17000,-0.00743,0.17000,-0.19889,0.17000,-0.03429,0.17000,-0.22495
0.18012,0.18000,0.55861,0.18000,0.19568,0.18000,-0.03476,0.18000,-0.17388,0.18000,-0.02351,0.18000,-0.22268
0.19012,0.19000,0.54846,0.19000,0.19509,0.19000,-0.06429,0.19000,-0.14955,0.19000,-0.00950,0.19000,-0.22054
0.20013,0.20000,0.53742,0.20000,0.19319,0.20000,-0.09548,0.20000,-0.12590,0.20000,0.00702,0.20000,-0.21834
0.21014,0.21000,0.52632,0.21000,0.18996,0.21000,-0.12772,0.21000,-0.10301,0.21000,0.02521,0.21000,-0.21593
0.22014,0.22000,0.51610,0.22000,0.18540,0.22000,-0.16036,0.22000,-0.08097,0.22000,0.04412,0.22000,-0.21321
0.23015,0.23000,0.50764,0.23000,0.17955,0.23000,-0.19278,0.23000,-0.05996,0.23000,0.06281,0.23000,-0.21011
0.24016,0.24000,0.50169,0.24000,0.17244,0.24000,-0.22441,0.24000,-0.04014,0.24000,0.08039,0.24000,-0.20663
0.25016,0.25000,0.49883,0.25000,0.16411,0.25000,-0.25475,0.25000,-0.02171,0.25000,0.09612,0.25000,-0.20277
0.26017,0.26000,0.49935,0.26000,0.15461,0.26000,-0.28340,0.26000,-0.00486,0.26000,0.10945,0.26000,-0.19858
0.27017,0.27000,0.50327,0.27000,0.14398,0.27000,-0.31010,0.27000,0.01025,0.27000,0.12006,0.27000,-0.19405
0.28018,0.28000,0.51035,0.28000,0.13225,0.28000,-0.33469,0.28000,0.02348,0.28000,0.12783,0.28000,-0.18918
0.29019,0.29000,0.52015,0.29000,0.11945,0.29000,-0.35714,0.29000,0.03473,0.29000,0.13289,0.29000,-0.18394
0.30019,0.30000,0.53203,0.30000,0.10562,0.30000,-0.37752,0.30000,0.04393,0.30000,0.13554,0.30000,-0.17831
0.31020,0.31000,0.54528,0.31000,0.09082,0.31000,-0.39598,0.31000,0.05106,0.31000,0.13618,0.31000,-0.17223
0.32021,0.32000,0.55917,0.32000,0.07510,0.32000,-0.41273,0.32000,0.05609,0.32000,0.13534,0.32000,-0.16568
0.33021,0.33000,0.57300,0.33000,0.05856,0.33000,-0.42804,0.33000,0.05904,0.33000,0.13355,0.33000,-0.15869
0.34022,0.34000,0.58615,0.34000,0.04132,0.34000,-0.44218,0.34000,0.05991,0.34000,0.13136,0.34000,-0.15130
0.35023,0.35000,0.59813,0.35000,0.02352,0.35000,-0.45547,0.35000,0.05874,0.35000,0.12927,0.35000,-0.14359
0.36023,0.36000,0.60857,0.36000,0.00533,0.36000,-0.46817,0.36000,0.05558,0.36000,0.12772,0.36000,-0.13569
0.37024,0.37000,0.61721,0.37000,-0.01310,0.37000,-0.48054,0.37000,0.05054,0.37000,0.12707,0.37000,-0.12774
0.38025,0.38000,0.62391,0.38000,-0.03157,0.38000,-0.49279,0.38000,0.04373,0.38000,0.12757,0.38000,-0.11991
0.39025,0.39000,0.62856,0.39000,-0.04992,0.39000,-0.50503,0.39000,0.03533,0.39000,0.12941,0.39000,-0.11233
0.40026,0.40000,0.63113,0.40000,-0.06800,0.40000,-0.51732,0.40000,0.02556,0.40000,0.13267,0.40000,-0.10515
0.41026,0.41000,0.63161,0.41000,-0.08567,0.41000,-0.52959,0.41000,0.01468,0.41000,0.13733,0.41000,-0.09844
0.42027,0.42000,0.63000,0.42000,-0.10286,0.42000,-0.54167,0.42000,0.00300,0.42000,0.14332,0.42000,-0.09227
0.43028,0.43000,0.62628,0.43000,-0.11947,0.43000,-0.55332,0.43000,-0.00916,0.43000,0.15044,0.43000,-0.08661
0.44028,0.44000,0.62045,0.44000,-0.13545,0.44000,-0.56419,0.44000,-0.02148,0.44000,0.15845,0.44000,-0.08141
0.45029,0.45000,0.61252,0.45000,-0.15072,0.45000,-0.57390,0.45000,-0.03365,0.45000,0.16701,0.45000,-0.07657
0.46030,0.46000,0.60249,0.46000,-0.16519,0.46000,-0.58205,0.46000,-0.04539,0.46000,0.17573,0.46000,-0.07193
0.47030,0.47000,0.59039,0.47000,-0.17871,0.47000,-0.58827,0.47000,-0.05649,0.47000,0.18419,0.47000,-0.06733
0.48031,0.48000,0.57630,0.48000,-0.19110,0.48000,-0.59225,0.48000,-0.06679,0.48000,0.19191,0.48000,-0.06259
0.49032,0.49000,0.56034,0.49000,-0.20216,0.49000,-0.59379,0.49000,-0.07618,0.49000,0.19844,0.49000,-0.05754
0.50032,0.50000,0.54266,0.50000,-0.21166,0.50000,-0.59281,0.50000,-0.08461,0.50000,0.20333,0.50000,-0.05204
0.51033,0.51000,0.52351,0.51000,-0.21941,0.51000,-0.58937,0.51000,-0.09208,0.51000,0.20618,0.51000,-0.04599
0.52034,0.52000,0.50319,0.52000,-0.22524,0.52000,-0.58367,0.52000,-0.09861,0.52000,0.20662,0.52000,-0.03934
0.53034,0.53000,0.48204,0.53000,-0.22905,0.53000,-0.57601,0.53000,-0.10426,0.53000,0.20436,0.53000,-0.03212
0.54035,0.54000,0.46045,0.54000,-0.23085,0.54000,-0.56675,0.54000,-0.10912,0.54000,0.19919,0.54000,-0.02442
0.55035,0.55000,0.43879,0.55000,-0.23070,0.55000,-0.55630,0.55000,-0.11328,0.55000,0.19099,0.55000,-0.01638
0.56036,0.56000,0.41746,0.56000,-0.22880,0.56000,-0.54504,0.56000,-0.11683,0.56000,0.17977,0.56000,-0.00817
0.57037,0.57000,0.39682,0.57000,-0.22539,0.57000,-0.53331,0.57000,-0.11981,0.57000,0.16564,0.57000,0.00005
0.58037,0.58000,0.37722,0.58000,-0.22078,0.58000,-0.52137,0.58000,-0.12224,0.58000,0.14887,0.58000,0.00816
0.59038,0.59000,0.35900,0.59000,-0.21533,0.59000,-0.50943,0.59000,-0.12408,0.59000,0.12983,0.59000,0.01609
0.60039,0.60000,0.34246,0.60000,-0.20935,0.60000,-0.49760,0.60000,-0.12529,0.60000,0.10902,0.60000,0.02381
0.61039,0.61000,0.32785,0.61000,-0.20312,0.61000,-0.48597,0.61000,-0.12577,0.61000,0.08699,0.61000,0.03136
0.62040,0.62000,0.31538,0.62000,-0.19681,0.62000,-0.47452,0.62000,-0.12546,0.62000,0.06430,0.62000,0.03881
0.63041,0.63000,0.30521,0.63000,-0.19051,0.63000,-0.46325,0.63000,-0.12431,0.63000,0.04148,0.63000,0.04623
0.64041,0.64000,0.29742,0.64000,-0.18423,0.64000,-0.45208,0.64000,-0.12229,0.64000,0.01894,0.64000,0.05367
0.65042,0.65000,0.29198,0.65000,-0.17790,0.65000,-0.44093,0.65000,-0.11937,0.65000,-0.00303,0.65000,0.06119
0.66043,0.66000,0.28879,0.66000,-0.17140,0.66000,-0.42970,0.66000,-0.11557,0.66000,-0.02425,0.66000,0.06877
0.67043,0.67000,0.28762,0.67000,-0.16462,0.67000,-0.41831,0.67000,-0.11089,0.67000,-0.04467,0.67000,0.07638
0.68044,0.68000,0.28819,0.68000,-0.15749,0.68000,-0.40669,0.68000,-0.10535,0.68000,-0.06432,0.68000,0.08393
0.69045,0.69000,0.29015,0.69000,-0.14998,0.69000,-0.39480,0.69000,-0.09896,0.69000,-0.08325,0.69000,0.09129
0.70045,0.70000,0.29309,0.70000,-0.14213,0.70000,-0.38267,0.70000,-0.09178,0.70000,-0.10156,0.70000,0.09831
0.71046,0.71000,0.29667,0.71000,-0.13404,0.71000,-0.37036,0.71000,-0.08387,0.71000,-0.11929,0.71000,0.10482
0.72046,0.72000,0.30055,0.72000,-0.12585,0.72000,-0.35798,0.72000,-0.07531,0.72000,-0.13644,0.72000,0.11068
0.73047,0.73000,0.30449,0.73000,-0.11771,0.73000,-0.34569,0.73000,-0.06622,0.73000,-0.15295,0.73000,0.11572
0.74048,0.74000,0.30834,0.74000,-0.10978,0.74000,-0.33370,0.74000,-0.05673,0.74000,-0.16873,0.74000,0.11981
0.75048,0.75000,0.31203,0.75000,-0.10222,0.75000,-0.32219,0.75000,-0.04700,0.75000,-0.18363,0.75000,0.12282
0.76049,0.76000,0.31557,0.76000,-0.09514,0.76000,-0.31136,0.76000,-0.03721,0.76000,-0.19749,0.76000,0.12464
0.77050,0.77000,0.31900,0.77000,-0.08865,0.77000,-0.30139,0.77000,-0.02752,0.77000,-0.21011,0.77000,0.12520
0.78050,0.78000,0.32241,0.78000,-0.08281,0.78000,-0.29238,0.78000,-0.01809,0.78000,-0.22132,0.78000,0.12444
0.79051,0.79000,0.32588,0.79000,-0.07766,0.79000,-0.28444,0.79000,-0.00908,0.79000,-0.23095,0.79000,0.12239
0.80052,0.80000,0.32949,0.80000,-0.07322,0.80000,-0.27759,0.80000,-0.00061,0.80000,-0.23885,0.80000,0.11907
0.81052,0.81000,0.33330,0.81000,-0.06949,0.81000,-0.27182,0.81000,0.00722,0.81000,-0.24492,0.81000,0.11463
0.82053,0.82000,0.33735,0.82000,-0.06646,0.82000,-0.26713,0.82000,0.01432,0.82000,-0.24904,0.82000,0.10922
0.83054,0.83000,0.34161,0.83000,-0.06408,0.83000,-0.26343,0.83000,0.02064,0.83000,-0.25120,0.83000,0.10308
0.84054,0.84000,0.34605,0.84000,-0.06233,0.84000,-0.26068,0.84000,0.02613,0.84000,-0.25139,0.84000,0.09647
0.85055,0.85000,0.35056,0.85000,-0.06116,0.85000,-0.25877,0.85000,0.03079,0.85000,-0.24972,0.85000,0.08965
0.86055,0.86000,0.35500,0.86000,-0.06052,0.86000,-0.25760,0.86000,0.03461,0.86000,-0.24634,0.86000,0.08288
0.87056,0.87000,0.35923,0.87000,-0.06040,0.87000,-0.25707,0.87000,0.03760,0.87000,-0.24150,0.87000,0.07641
0.88057,0.88000,0.36308,0.88000,-0.06080,0.88000,-0.25706,0.88000,0.03981,0.88000,-0.23550,0.88000,0.07043
0.89057,0.89000,0.36642,0.89000,-0.06178,0.89000,-0.25743,0.89000,0.04129,0.89000,-0.22871,0.89000,0.06511
0.90058,0.90000,0.36918,0.90000,-0.06338,0.90000,-0.25804,0.90000,0.04210,0.90000,-0.22151,0.90000,0.06060
0.91059,0.91000,0.37131,0.91000,-0.06568,0.91000,-0.25878,0.91000,0.04233,0.91000,-0.21424,0.91000,0.05702
0.92059,0.92000,0.37288,0.92000,-0.06873,0.92000,-0.25952,0.92000,0.04207,0.92000,-0.20721,0.92000,0.05446
0.93060,0.93000,0.37396,0.93000,-0.07256,0.93000,-0.26015,0.93000,0.04142,0.93000,-0.20063,0.93000,0.05301
0.94061,0.94000,0.37467,0.94000,-0.07719,0.94000,-0.26059,0.94000,0.04045,0.94000,-0.19464,0.94000,0.05274
0.95061,0.95000,0.37516,0.95000,-0.08258,0.95000,-0.26077,0.95000,0.03925,0.95000,-0.18930,0.95000,0.05367
0.96062,0.96000,0.37551,0.96000,-0.08865,0.96000,-0.26064,0.96000,0.03789,0.96000,-0.18463,0.96000,0.05580
0.97063,0.97000,0.37579,0.97000,-0.09529,0.97000,-0.26016,0.97000,0.03644,0.97000,-0.18060,0.97000,0.05905
0.98063,0.98000,0.37602,0.98000,-0.10236,0.98000,-0.25931,0.98000,0.03494,0.98000,-0.17722,0.98000,0.06331
0.99064,0.99000,0.37614,0.99000,-0.10967,0.99000,-0.25805,0.99000,0.03342,0.99000,-0.17449,0.99000,0.06838
1.00064,1.00000,0.37605,1.00000,-0.11702,1.00000,-0.25637,1.00000,0.03192,1.00000,-0.17246,1.00000,0.07400
1.01065,1.01000,0.37563,1.01000,-0.12424,1.01000,-0.25422,1.01000,0.03044,1.01000,-0.17119,1.01000,0.07992
