Tiempo;Evento
2.37;Posición inicial
4.39;< Contacto inicial izquierdo
4.46;> Despegue derecho
4.84;< Contacto inicial derecho
4.89;> Despegue izquierdo
5.26;< Contacto inicial izquierdo
5.32;> Despegue derecho
5.68;< Contacto inicial derecho
5.74;> Despegue izquierdo
6.1;< Contacto inicial izquierdo
6.17;> Despegue derecho
6.55;< Contacto inicial derecho
6.62;> Despegue izquierdo
6.98;< Contacto inicial izquierdo
7.06;> Despegue derecho
7.45;< Contacto inicial derecho
7.51;> Despegue izquierdo
7.88;< Contacto inicial izquierdo
7.94;> Despegue derecho
8.3;< Contacto inicial derecho
8.36;> Despegue izquierdo
8.72;< Contacto inicial izquierdo
8.79;> Despegue derecho
9.16;< Contacto inicial derecho
9.22;> Despegue izquierdo
9.59;< Contacto inicial izquierdo
9.66;> Despegue derecho
10.02;< Contacto inicial derecho
10.08;> Despegue izquierdo
10.45;< Contacto inicial izquierdo
10.52;> Despegue derecho
10.88;< Contacto inicial derecho
10.94;> Despegue izquierdo
11.31;< Contacto inicial izquierdo
11.38;> Despegue derecho
11.73;< Contacto inicial derecho
11.8;> Despegue izquierdo
12.2;< Contacto inicial izquierdo
12.29;> Despegue derecho
12.65;< Contacto inicial derecho
12.74;> Despegue izquierdo
12.91;< Contacto inicial izquierdo
13.11;> Despegue derecho
14.96;< Contacto inicial derecho
