Tiempo;Evento
2.61;Posición inicial
6.47;< Contacto inicial izquierdo
6.54;> Despegue derecho
6.95;< Contacto inicial derecho
7.01;> Despegue izquierdo
7.42;< Contacto inicial izquierdo
7.49;> Despegue derecho
7.9;< Contacto inicial derecho
7.97;> Despegue izquierdo
8.37;< Contacto inicial izquierdo
8.45;> Despegue derecho
8.85;< Contacto inicial derecho
8.92;> Despegue izquierdo
9.32;< Contacto inicial izquierdo
9.4;> Despegue derecho
9.82;< Contacto inicial derecho
9.89;> Despegue izquierdo
10.29;< Contacto inicial izquierdo
10.37;> Despegue derecho
10.78;< Contacto inicial derecho
10.85;> Despegue izquierdo
11.25;< Contacto inicial izquierdo
11.32;> Despegue derecho
11.73;< Contacto inicial derecho
11.8;> Despegue izquierdo
12.19;< Contacto inicial izquierdo
12.27;> Despegue derecho
12.68;< Contacto inicial derecho
12.74;> Despegue izquierdo
13.12;< Contacto inicial izquierdo
13.2;> Despegue derecho
13.6;< Contacto inicial derecho
13.67;> Despegue izquierdo
14.07;< Contacto inicial izquierdo
14.15;> Despegue derecho
14.57;< Contacto inicial derecho
14.64;> Despegue izquierdo
15.03;< Contacto inicial izquierdo
15.11;> Despegue derecho
15.53;< Contacto inicial derecho
15.6;> Despegue izquierdo
15.99;< Contacto inicial izquierdo
16.07;> Despegue derecho
16.47;< Contacto inicial derecho
16.54;> Despegue izquierdo
16.92;< Contacto inicial izquierdo
17;> Despegue derecho
17.42;< Contacto inicial derecho
17.49;> Despegue izquierdo
17.82;< Contacto inicial izquierdo
17.89;> Despegue derecho
18.2;< Contacto inicial derecho
18.24;> Despegue izquierdo
19.26;< Contacto inicial derecho
19.26;> Despegue izquierdo
19.79;< Contacto inicial izquierdo
19.83;> Despegue derecho
20.3;< Contacto inicial derecho
20.36;> Despegue izquierdo
20.75;< Contacto inicial izquierdo
20.82;> Despegue derecho
21.28;< Contacto inicial derecho
21.34;> Despegue izquierdo
21.74;< Contacto inicial izquierdo
21.82;> Despegue derecho
22.27;< Contacto inicial derecho
22.33;> Despegue izquierdo
22.73;< Contacto inicial izquierdo
22.81;> Despegue derecho
23.25;< Contacto inicial derecho
23.31;> Despegue izquierdo
23.71;< Contacto inicial izquierdo
23.79;> Despegue derecho
24.22;< Contacto inicial derecho
24.28;> Despegue izquierdo
24.68;< Contacto inicial izquierdo
24.75;> Despegue derecho
25.19;< Contacto inicial derecho
25.26;> Despegue izquierdo
25.64;< Contacto inicial izquierdo
25.72;> Despegue derecho
26.16;< Contacto inicial derecho
26.22;> Despegue izquierdo
26.61;< Contacto inicial izquierdo
26.68;> Despegue derecho
27.13;< Contacto inicial derecho
27.19;> Despegue izquierdo
27.57;< Contacto inicial izquierdo
27.65;> Despegue derecho
