Tiempo;Evento
3.8;Posición inicial
6.89;< Contacto inicial derecho
6.94;> Despegue izquierdo
7.37;< Contacto inicial izquierdo
7.44;> Despegue derecho
7.9;< Contacto inicial derecho
7.96;> Despegue izquierdo
8.35;< Contacto inicial izquierdo
8.42;> Despegue derecho
8.88;< Contacto inicial derecho
8.94;> Despegue izquierdo
9.33;< Contacto inicial izquierdo
9.4;> Despegue derecho
9.83;< Contacto inicial derecho
9.89;> Despegue izquierdo
10.31;< Contacto inicial izquierdo
10.38;> Despegue derecho
10.82;< Contacto inicial derecho
10.88;> Despegue izquierdo
11.27;< Contacto inicial izquierdo
11.33;> Despegue derecho
11.76;< Contacto inicial derecho
11.82;> Despegue izquierdo
12.17;< Contacto inicial izquierdo
12.23;> Despegue derecho
12.67;< Contacto inicial derecho
12.73;> Despegue izquierdo
13.1;< Contacto inicial izquierdo
13.16;> Despegue derecho
13.59;< Contacto inicial derecho
13.65;> Despegue izquierdo
14.02;< Contacto inicial izquierdo
14.09;> Despegue derecho
14.53;< Contacto inicial derecho
14.59;> Despegue izquierdo
14.98;< Contacto inicial izquierdo
15.05;> Despegue derecho
15.48;< Contacto inicial derecho
15.54;> Despegue izquierdo
15.91;< Contacto inicial izquierdo
15.98;> Despegue derecho
16.42;< Contacto inicial derecho
16.48;> Despegue izquierdo
16.85;< Contacto inicial izquierdo
16.92;> Despegue derecho
17.36;< Contacto inicial derecho
17.42;> Despegue izquierdo
17.79;< Contacto inicial izquierdo
17.86;> Despegue derecho
18.31;< Contacto inicial derecho
18.37;> Despegue izquierdo
18.74;< Contacto inicial izquierdo
18.81;> Despegue derecho
19.21;< Contacto inicial derecho
19.3;> Despegue izquierdo
19.44;< Contacto inicial izquierdo
19.55;> Despegue derecho
20.55;< Contacto inicial izquierdo
20.58;> Despegue derecho
21.19;< Contacto inicial derecho
21.25;> Despegue izquierdo
21.63;< Contacto inicial izquierdo
21.7;> Despegue derecho
22.13;< Contacto inicial derecho
22.19;> Despegue izquierdo
22.56;< Contacto inicial izquierdo
22.63;> Despegue derecho
23.08;< Contacto inicial derecho
23.14;> Despegue izquierdo
23.53;< Contacto inicial izquierdo
23.6;> Despegue derecho
24.06;< Contacto inicial derecho
24.12;> Despegue izquierdo
24.51;< Contacto inicial izquierdo
24.58;> Despegue derecho
25.04;< Contacto inicial derecho
25.1;> Despegue izquierdo
25.48;< Contacto inicial izquierdo
25.54;> Despegue derecho
25.98;< Contacto inicial derecho
26.04;> Despegue izquierdo
26.42;< Contacto inicial izquierdo
26.49;> Despegue derecho
26.93;< Contacto inicial derecho
26.99;> Despegue izquierdo
27.36;< Contacto inicial izquierdo
27.43;> Despegue derecho
27.87;< Contacto inicial derecho
27.93;> Despegue izquierdo
28.32;< Contacto inicial izquierdo
28.38;> Despegue derecho
28.84;< Contacto inicial derecho
28.9;> Despegue izquierdo
29.3;< Contacto inicial izquierdo
29.37;> Despegue derecho
29.82;< Contacto inicial derecho
29.88;> Despegue izquierdo
30.27;< Contacto inicial izquierdo
30.33;> Despegue derecho
30.79;< Contacto inicial derecho
30.85;> Despegue izquierdo
31.25;< Contacto inicial izquierdo
31.32;> Despegue derecho
31.78;< Contacto inicial derecho
31.84;> Despegue izquierdo
32.23;< Contacto inicial izquierdo
32.3;> Despegue derecho
32.75;< Contacto inicial derecho
32.82;> Despegue izquierdo
33.2;< Contacto inicial izquierdo
33.27;> Despegue derecho
33.77;< Contacto inicial derecho
34.06;> Despegue izquierdo
35.6;< Contacto inicial derecho
35.66;> Despegue izquierdo
36.06;< Contacto inicial izquierdo
36.12;> Despegue derecho
36.57;< Contacto inicial derecho
36.63;> Despegue izquierdo
37;< Contacto inicial izquierdo
37.07;> Despegue derecho
37.5;< Contacto inicial derecho
37.56;> Despegue izquierdo
37.95;< Contacto inicial izquierdo
38.02;> Despegue derecho
38.49;< Contacto inicial derecho
38.55;> Despegue izquierdo
38.93;< Contacto inicial izquierdo
38.99;> Despegue derecho
39.45;< Contacto inicial derecho
39.51;> Despegue izquierdo
39.89;< Contacto inicial izquierdo
39.95;> Despegue derecho
40.42;< Contacto inicial derecho
40.48;> Despegue izquierdo
40.87;< Contacto inicial izquierdo
40.93;> Despegue derecho
41.4;< Contacto inicial derecho
41.46;> Despegue izquierdo
41.85;< Contacto inicial izquierdo
41.91;> Despegue derecho
42.37;< Contacto inicial derecho
42.43;> Despegue izquierdo
42.81;< Contacto inicial izquierdo
42.87;> Despegue derecho
43.34;< Contacto inicial derecho
43.4;> Despegue izquierdo
43.78;< Contacto inicial izquierdo
43.84;> Despegue derecho
44.3;< Contacto inicial derecho
44.36;> Despegue izquierdo
44.73;< Contacto inicial izquierdo
44.79;> Despegue derecho
45.25;< Contacto inicial derecho
45.31;> Despegue izquierdo
45.69;< Contacto inicial izquierdo
45.76;> Despegue derecho
46.21;< Contacto inicial derecho
46.27;> Despegue izquierdo
46.64;< Contacto inicial izquierdo
46.71;> Despegue derecho
47.17;< Contacto inicial derecho
47.25;> Despegue izquierdo
47.6;< Contacto inicial izquierdo
47.69;> Despegue derecho
48.71;< Contacto inicial izquierdo
48.72;> Despegue derecho
49.26;< Contacto inicial derecho
49.31;> Despegue izquierdo
49.69;< Contacto inicial izquierdo
49.75;> Despegue derecho
50.2;< Contacto inicial derecho
50.26;> Despegue izquierdo
50.65;< Contacto inicial izquierdo
50.72;> Despegue derecho
51.16;< Contacto inicial derecho
51.22;> Despegue izquierdo
51.61;< Contacto inicial izquierdo
51.68;> Despegue derecho
52.14;< Contacto inicial derecho
52.21;> Despegue izquierdo
52.61;< Contacto inicial izquierdo
52.68;> Despegue derecho
53.13;< Contacto inicial derecho
53.19;> Despegue izquierdo
