Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,-0.73953,0.00000,0.10356,0.00000,-0.58444,0.00000,0.74576
0.01000,0.01000,-0.73909,0.01000,0.10060,0.01000,-0.59183,0.01000,0.74497
0.02000,0.02000,-0.73848,0.02000,0.09730,0.02000,-0.60040,0.02000,0.74396
0.03000,0.03000,-0.73763,0.03000,0.09373,0.03000,-0.61007,0.03000,0.74271
0.04001,0.04000,-0.73650,0.04000,0.08999,0.04000,-0.62070,0.04000,0.74116
0.05001,0.05000,-0.73502,0.05000,0.08619,0.05000,-0.63220,0.05000,0.73927
0.06001,0.06000,-0.73312,0.06000,0.08239,0.06000,-0.64446,0.06000,0.73697
0.07001,0.07000,-0.73073,0.07000,0.07867,0.07000,-0.65741,0.07000,0.73421
0.08001,0.08000,-0.72780,0.08000,0.07510,0.08000,-0.67098,0.08000,0.73094
0.09001,0.09000,-0.72428,0.09000,0.07172,0.09000,-0.68513,0.09000,0.72710
0.10001,0.10000,-0.72014,0.10000,0.06856,0.10000,-0.69981,0.10000,0.72268
0.11002,0.11000,-0.71537,0.11000,0.06567,0.11000,-0.71495,0.11000,0.71767
0.12002,0.12000,-0.70999,0.12000,0.06307,0.12000,-0.73047,0.12000,0.71207
0.13002,0.13000,-0.70402,0.13000,0.06078,0.13000,-0.74625,0.13000,0.70592
0.14002,0.14000,-0.69751,0.14000,0.05884,0.14000,-0.76214,0.14000,0.69925
0.15002,0.15000,-0.69051,0.15000,0.05726,0.15000,-0.77796,0.15000,0.69211
0.16002,0.16000,-0.68309,0.16000,0.05608,0.16000,-0.79347,0.16000,0.68458
0.17002,0.17000,-0.67531,0.17000,0.05531,0.17000,-0.80840,0.17000,0.67671
0.18003,0.18000,-0.66723,0.18000,0.05499,0.18000,-0.82240,0.18000,0.66858
0.19003,0.19000,-0.65890,0.19000,0.05516,0.19000,-0.83514,0.19000,0.66022
0.20003,0.20000,-0.65033,0.20000,0.05585,0.20000,-0.84625,0.20000,0.65168
0.21003,0.21000,-0.64152,0.21000,0.05709,0.21000,-0.85536,0.21000,0.64297
0.22003,0.22000,-0.63245,0.22000,0.05891,0.22000,-0.86216,0.22000,0.63407
0.23003,0.23000,-0.62309,0.23000,0.06135,0.23000,-0.86642,0.23000,0.62496
0.24003,0.24000,-0.61339,0.24000,0.06442,0.24000,-0.86798,0.24000,0.61564
0.25004,0.25000,-0.60333,0.25000,0.06814,0.25000,-0.86684,0.25000,0.60609
0.26004,0.26000,-0.59291,0.26000,0.07250,0.26000,-0.86314,0.26000,0.59631
0.27004,0.27000,-0.58213,0.27000,0.07746,0.27000,-0.85716,0.27000,0.58633
