Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.16480,0.00000,-0.43316,0.00000,-0.00207,0.00000,0.07092,0.00000,0.06828,0.00000,-0.59915
0.01000,0.01000,0.16491,0.01000,-0.43491,0.01000,0.00100,0.01000,0.07298,0.01000,0.06290,0.01000,-0.59706
0.02000,0.02000,0.16522,0.02000,-0.43600,0.02000,0.00459,0.02000,0.07543,0.02000,0.05729,0.02000,-0.59419
0.03000,0.03000,0.16578,0.03000,-0.43612,0.03000,0.00858,0.03000,0.07818,0.03000,0.05170,0.03000,-0.59049
0.04001,0.04000,0.16660,0.04000,-0.43499,0.04000,0.01282,0.04000,0.08108,0.04000,0.04638,0.04000,-0.58597
0.05001,0.05000,0.16768,0.05000,-0.43234,0.05000,0.01712,0.05000,0.08396,0.05000,0.04153,0.05000,-0.58067
0.06001,0.06000,0.16900,0.06000,-0.42802,0.06000,0.02131,0.06000,0.08662,0.06000,0.03732,0.06000,-0.57469
0.07001,0.07000,0.17053,0.07000,-0.42197,0.07000,0.02520,0.07000,0.08887,0.07000,0.03384,0.07000,-0.56820
0.08001,0.08000,0.17223,0.08000,-0.41426,0.08000,0.02864,0.08000,0.09057,0.08000,0.03110,0.08000,-0.56140
0.09001,0.09000,0.17409,0.09000,-0.40509,0.09000,0.03155,0.09000,0.09165,0.09000,0.02903,0.09000,-0.55452
0.10001,0.10000,0.17609,0.10000,-0.39479,0.10000,0.03387,0.10000,0.09216,0.10000,0.02747,0.10000,-0.54781
0.11002,0.11000,0.17823,0.11000,-0.38382,0.11000,0.03561,0.11000,0.09222,0.11000,0.02622,0.11000,-0.54147
0.12002,0.12000,0.18052,0.12000,-0.37270,0.12000,0.03684,0.12000,0.09202,0.12000,0.02502,0.12000,-0.53570
0.13002,0.13000,0.18297,0.13000,-0.36198,0.13000,0.03766,0.13000,0.09180,0.13000,0.02361,0.13000,-0.53058
0.14002,0.14000,0.18558,0.14000,-0.35222,0.14000,0.03820,0.14000,0.09178,0.14000,0.02174,0.14000,-0.52611
0.15002,0.15000,0.18832,0.15000,-0.34386,0.15000,0.03862,0.15000,0.09213,0.15000,0.01921,0.15000,-0.52220
0.16002,0.16000,0.19114,0.16000,-0.33723,0.16000,0.03905,0.16000,0.09294,0.16000,0.01586,0.16000,-0.51864
0.17002,0.17000,0.19396,0.17000,-0.33251,0.17000,0.03964,0.17000,0.09414,0.17000,0.01164,0.17000,-0.51516
0.18003,0.18000,0.19667,0.18000,-0.32968,0.18000,0.04048,0.18000,0.09558,0.18000,0.00658,0.18000,-0.51150
0.19003,0.19000,0.19917,0.19000,-0.32857,0.19000,0.04161,0.19000,0.09697,0.19000,0.00075,0.19000,-0.50743
0.20003,0.20000,0.20138,0.20000,-0.32889,0.20000,0.04304,0.20000,0.09794,0.20000,-0.00566,0.20000,-0.50285
0.21003,0.21000,0.20321,0.21000,-0.33022,0.21000,0.04472,0.21000,0.09811,0.21000,-0.01246,0.21000,-0.49776
0.22003,0.22000,0.20464,0.22000,-0.33209,0.22000,0.04654,0.22000,0.09714,0.22000,-0.01940,0.22000,-0.49231
0.23003,0.23000,0.20565,0.23000,-0.33403,0.23000,0.04837,0.23000,0.09478,0.23000,-0.02621,0.23000,-0.48679
0.24003,0.24000,0.20626,0.24000,-0.33560,0.24000,0.05006,0.24000,0.09093,0.24000,-0.03259,0.24000,-0.48156
0.25004,0.25000,0.20651,0.25000,-0.33640,0.25000,0.05146,0.25000,0.08570,0.25000,-0.03827,0.25000,-0.47707
0.26004,0.26000,0.20642,0.26000,-0.33619,0.26000,0.05245,0.26000,0.07940,0.26000,-0.04300,0.26000,-0.47377
0.27004,0.27000,0.20603,0.27000,-0.33481,0.27000,0.05293,0.27000,0.07249,0.27000,-0.04654,0.27000,-0.47206
0.28004,0.28000,0.20536,0.28000,-0.33227,0.28000,0.05286,0.28000,0.06561,0.28000,-0.04877,0.28000,-0.47232
0.29004,0.29000,0.20444,0.29000,-0.32873,0.29000,0.05224,0.29000,0.05942,0.29000,-0.04961,0.29000,-0.47482
0.30004,0.30000,0.20324,0.30000,-0.32446,0.30000,0.05107,0.30000,0.05456,0.30000,-0.04907,0.30000,-0.47972
0.31004,0.31000,0.20174,0.31000,-0.31983,0.31000,0.04940,0.31000,0.05155,0.31000,-0.04725,0.31000,-0.48706
0.32005,0.32000,0.19994,0.32000,-0.31524,0.32000,0.04723,0.32000,0.05072,0.32000,-0.04430,0.32000,-0.49671
0.33005,0.33000,0.19778,0.33000,-0.31113,0.33000,0.04458,0.33000,0.05218,0.33000,-0.04042,0.33000,-0.50846
0.34005,0.34000,0.19525,0.34000,-0.30784,0.34000,0.04143,0.34000,0.05578,0.34000,-0.03583,0.34000,-0.52195
0.35005,0.35000,0.19235,0.35000,-0.30563,0.35000,0.03779,0.35000,0.06117,0.35000,-0.03078,0.35000,-0.53673
0.36005,0.36000,0.18910,0.36000,-0.30464,0.36000,0.03366,0.36000,0.06777,0.36000,-0.02548,0.36000,-0.55236
0.37005,0.37000,0.18557,0.37000,-0.30483,0.37000,0.02910,0.37000,0.07492,0.37000,-0.02017,0.37000,-0.56839
0.38005,0.38000,0.18185,0.38000,-0.30606,0.38000,0.02421,0.38000,0.08189,0.38000,-0.01505,0.38000,-0.58443
0.39006,0.39000,0.17804,0.39000,-0.30804,0.39000,0.01913,0.39000,0.08799,0.39000,-0.01036,0.39000,-0.60022
0.40006,0.40000,0.17425,0.40000,-0.31042,0.40000,0.01407,0.40000,0.09265,0.40000,-0.00630,0.40000,-0.61557
0.41006,0.41000,0.17061,0.41000,-0.31282,0.41000,0.00925,0.41000,0.09552,0.41000,-0.00310,0.41000,-0.63035
0.42006,0.42000,0.16717,0.42000,-0.31483,0.42000,0.00489,0.42000,0.09644,0.42000,-0.00096,0.42000,-0.64450
0.43006,0.43000,0.16399,0.43000,-0.31612,0.43000,0.00118,0.43000,0.09550,0.43000,-0.00007,0.43000,-0.65791
0.44006,0.44000,0.16109,0.44000,-0.31642,0.44000,-0.00174,0.44000,0.09300,0.44000,-0.00054,0.44000,-0.67040
0.45006,0.45000,0.15845,0.45000,-0.31554,0.45000,-0.00383,0.45000,0.08937,0.45000,-0.00241,0.45000,-0.68177
0.46007,0.46000,0.15603,0.46000,-0.31342,0.46000,-0.00509,0.46000,0.08515,0.46000,-0.00561,0.46000,-0.69171
0.47007,0.47000,0.15379,0.47000,-0.31007,0.47000,-0.00561,0.47000,0.08085,0.47000,-0.00996,0.47000,-0.69994
0.48007,0.48000,0.15173,0.48000,-0.30566,0.48000,-0.00553,0.48000,0.07692,0.48000,-0.01519,0.48000,-0.70621
0.49007,0.49000,0.14981,0.49000,-0.30042,0.49000,-0.00500,0.49000,0.07373,0.49000,-0.02094,0.49000,-0.71037
0.50007,0.50000,0.14805,0.50000,-0.29470,0.50000,-0.00421,0.50000,0.07146,0.50000,-0.02684,0.50000,-0.71242
0.51007,0.51000,0.14648,0.51000,-0.28889,0.51000,-0.00333,0.51000,0.07020,0.51000,-0.03246,0.51000,-0.71256
0.52007,0.52000,0.14513,0.52000,-0.28343,0.52000,-0.00249,0.52000,0.06990,0.52000,-0.03746,0.52000,-0.71113
0.53008,0.53000,0.14404,0.53000,-0.27878,0.53000,-0.00180,0.53000,0.07043,0.53000,-0.04148,0.53000,-0.70864
0.54008,0.54000,0.14322,0.54000,-0.27535,0.54000,-0.00134,0.54000,0.07162,0.54000,-0.04425,0.54000,-0.70569
0.55008,0.55000,0.14267,0.55000,-0.27350,0.55000,-0.00112,0.55000,0.07331,0.55000,-0.04557,0.55000,-0.70289
0.56008,0.56000,0.14237,0.56000,-0.27345,0.56000,-0.00117,0.56000,0.07534,0.56000,-0.04532,0.56000,-0.70081
0.57008,0.57000,0.14228,0.57000,-0.27527,0.57000,-0.00149,0.57000,0.07758,0.57000,-0.04343,0.57000,-0.69985
0.58008,0.58000,0.14234,0.58000,-0.27882,0.58000,-0.00205,0.58000,0.07994,0.58000,-0.03991,0.58000,-0.70025
0.59008,0.59000,0.14250,0.59000,-0.28374,0.59000,-0.00287,0.59000,0.08233,0.59000,-0.03485,0.59000,-0.70197
0.60009,0.60000,0.14270,0.60000,-0.28943,0.60000,-0.00393,0.60000,0.08467,0.60000,-0.02836,0.60000,-0.70478
0.61009,0.61000,0.14290,0.61000,-0.29512,0.61000,-0.00523,0.61000,0.08691,0.61000,-0.02057,0.61000,-0.70821
