Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.19558,0.00000,-0.10777,0.00000,0.05274,0.00000,-0.10678,0.00000,1.10700,0.00000,0.17560
0.01001,0.01000,-0.19889,0.01000,-0.10382,0.01000,0.05177,0.01000,-0.10543,0.01000,1.12144,0.01000,0.17351
0.02001,0.02000,-0.20296,0.02000,-0.09962,0.02000,0.05065,0.02000,-0.10368,0.02000,1.13712,0.02000,0.17051
0.03002,0.03000,-0.20774,0.03000,-0.09541,0.03000,0.04940,0.03000,-0.10154,0.03000,1.15336,0.03000,0.16656
0.04003,0.04000,-0.21312,0.04000,-0.09145,0.04000,0.04806,0.04000,-0.09901,0.04000,1.16931,0.04000,0.16169
0.05003,0.05000,-0.21893,0.05000,-0.08801,0.05000,0.04670,0.05000,-0.09612,0.05000,1.18410,0.05000,0.15597
0.06004,0.06000,-0.22493,0.06000,-0.08536,0.06000,0.04536,0.06000,-0.09292,0.06000,1.19682,0.06000,0.14957
0.07005,0.07000,-0.23084,0.07000,-0.08375,0.07000,0.04410,0.07000,-0.08950,0.07000,1.20662,0.07000,0.14273
0.08006,0.08000,-0.23630,0.08000,-0.08338,0.08000,0.04299,0.08000,-0.08593,0.08000,1.21279,0.08000,0.13573
0.09006,0.09000,-0.24098,0.09000,-0.08441,0.09000,0.04205,0.09000,-0.08230,0.09000,1.21476,0.09000,0.12891
0.10007,0.10000,-0.24454,0.10000,-0.08689,0.10000,0.04130,0.10000,-0.07869,0.10000,1.21224,0.10000,0.12263
0.11008,0.11000,-0.24669,0.11000,-0.09080,0.11000,0.04074,0.11000,-0.07515,0.11000,1.20515,0.11000,0.11728
0.12008,0.12000,-0.24723,0.12000,-0.09598,0.12000,0.04034,0.12000,-0.07170,0.12000,1.19372,0.12000,0.11314
0.13009,0.13000,-0.24608,0.13000,-0.10215,0.13000,0.04005,0.13000,-0.06832,0.13000,1.17841,0.13000,0.11042
