Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.01004,0.00000,0.01353,0.00000,0.01541,0.00000,-0.00564,0.00000,0.20436,0.00000,0.20177
0.01001,0.01000,0.01152,0.01000,0.01282,0.01000,0.01668,0.01000,-0.00456,0.01000,0.20118,0.01000,0.20514
0.02002,0.02000,0.01317,0.02000,0.01215,0.02000,0.01815,0.02000,-0.00334,0.02000,0.19773,0.02000,0.20937
0.03002,0.03000,0.01489,0.03000,0.01155,0.03000,0.01979,0.03000,-0.00201,0.03000,0.19408,0.03000,0.21447
0.04003,0.04000,0.01662,0.04000,0.01107,0.04000,0.02161,0.04000,-0.00058,0.04000,0.19028,0.04000,0.22035
0.05004,0.05000,0.01826,0.05000,0.01071,0.05000,0.02358,0.05000,0.00090,0.05000,0.18637,0.05000,0.22691
0.06005,0.06000,0.01973,0.06000,0.01049,0.06000,0.02568,0.06000,0.00243,0.06000,0.18230,0.06000,0.23397
0.07005,0.07000,0.02098,0.07000,0.01041,0.07000,0.02788,0.07000,0.00398,0.07000,0.17799,0.07000,0.24133
0.08006,0.08000,0.02199,0.08000,0.01043,0.08000,0.03013,0.08000,0.00552,0.08000,0.17331,0.08000,0.24875
0.09007,0.09000,0.02274,0.09000,0.01054,0.09000,0.03235,0.09000,0.00705,0.09000,0.16806,0.09000,0.25599
0.10008,0.10000,0.02326,0.10000,0.01072,0.10000,0.03447,0.10000,0.00853,0.10000,0.16202,0.10000,0.26278
0.11008,0.11000,0.02360,0.11000,0.01096,0.11000,0.03640,0.11000,0.00993,0.11000,0.15494,0.11000,0.26887
0.12009,0.12000,0.02377,0.12000,0.01127,0.12000,0.03806,0.12000,0.01122,0.12000,0.14658,0.12000,0.27403
0.13010,0.13000,0.02382,0.13000,0.01168,0.13000,0.03935,0.13000,0.01237,0.13000,0.13671,0.13000,0.27804
0.14011,0.14000,0.02375,0.14000,0.01222,0.14000,0.04024,0.14000,0.01333,0.14000,0.12518,0.14000,0.28072
0.15011,0.15000,0.02354,0.15000,0.01294,0.15000,0.04069,0.15000,0.01409,0.15000,0.11195,0.15000,0.28193
0.16012,0.16000,0.02318,0.16000,0.01387,0.16000,0.04072,0.16000,0.01463,0.16000,0.09711,0.16000,0.28156
0.17013,0.17000,0.02264,0.17000,0.01505,0.17000,0.04034,0.17000,0.01496,0.17000,0.08091,0.17000,0.27959
0.18014,0.18000,0.02190,0.18000,0.01645,0.18000,0.03962,0.18000,0.01508,0.18000,0.06375,0.18000,0.27605
0.19014,0.19000,0.02097,0.19000,0.01804,0.19000,0.03863,0.19000,0.01502,0.19000,0.04613,0.19000,0.27105
0.20015,0.20000,0.01984,0.20000,0.01976,0.20000,0.03744,0.20000,0.01482,0.20000,0.02863,0.20000,0.26478
0.21016,0.21000,0.01855,0.21000,0.02151,0.21000,0.03611,0.21000,0.01449,0.21000,0.01181,0.21000,0.25749
0.22016,0.22000,0.01711,0.22000,0.02319,0.22000,0.03470,0.22000,0.01406,0.22000,-0.00382,0.22000,0.24951
0.23017,0.23000,0.01557,0.23000,0.02469,0.23000,0.03327,0.23000,0.01354,0.23000,-0.01787,0.23000,0.24118
0.24018,0.24000,0.01394,0.24000,0.02595,0.24000,0.03187,0.24000,0.01295,0.24000,-0.03009,0.24000,0.23284
0.25019,0.25000,0.01223,0.25000,0.02693,0.25000,0.03051,0.25000,0.01229,0.25000,-0.04034,0.25000,0.22483
0.26019,0.26000,0.01045,0.26000,0.02765,0.26000,0.02924,0.26000,0.01155,0.26000,-0.04864,0.26000,0.21741
