Tiempo;Evento
1.94;Posición inicial
4.22;< Contacto inicial izquierdo
4.28;> Despegue derecho
4.65;< Contacto inicial derecho
4.7;> Despegue izquierdo
5.06;< Contacto inicial izquierdo
5.12;> Despegue derecho
5.48;< Contacto inicial derecho
5.55;> Despegue izquierdo
5.91;< Contacto inicial izquierdo
5.98;> Despegue derecho
6.35;< Contacto inicial derecho
6.42;> Despegue izquierdo
6.79;< Contacto inicial izquierdo
6.86;> Despegue derecho
7.22;< Contacto inicial derecho
7.29;> Despegue izquierdo
7.67;< Contacto inicial izquierdo
7.74;> Despegue derecho
8.08;< Contacto inicial derecho
8.15;> Despegue izquierdo
8.54;< Contacto inicial izquierdo
8.61;> Despegue derecho
8.97;< Contacto inicial derecho
9.04;> Despegue izquierdo
9.42;< Contacto inicial izquierdo
9.49;> Despegue derecho
9.84;< Contacto inicial derecho
9.91;> Despegue izquierdo
10.27;< Contacto inicial izquierdo
10.34;> Despegue derecho
10.7;< Contacto inicial derecho
10.78;> Despegue izquierdo
11.15;< Contacto inicial izquierdo
11.22;> Despegue derecho
11.56;< Contacto inicial derecho
11.65;> Despegue izquierdo
11.98;< Contacto inicial izquierdo
12.1;> Despegue derecho
12.37;< Contacto inicial derecho
12.55;> Despegue izquierdo
