Tiempo;Evento
2.44;Posición inicial
4.43;< Contacto inicial derecho
4.47;> Despegue izquierdo
4.86;< Contacto inicial izquierdo
4.91;> Despegue derecho
5.27;< Contacto inicial derecho
5.33;> Despegue izquierdo
5.71;< Contacto inicial izquierdo
5.77;> Despegue derecho
6.15;< Contacto inicial derecho
6.22;> Despegue izquierdo
6.61;< Contacto inicial izquierdo
6.68;> Despegue derecho
7.07;< Contacto inicial derecho
7.13;> Despegue izquierdo
7.52;< Contacto inicial izquierdo
7.58;> Despegue derecho
7.97;< Contacto inicial derecho
8.04;> Despegue izquierdo
8.43;< Contacto inicial izquierdo
8.49;> Despegue derecho
8.89;< Contacto inicial derecho
8.96;> Despegue izquierdo
9.36;< Contacto inicial izquierdo
9.42;> Despegue derecho
9.82;< Contacto inicial derecho
9.89;> Despegue izquierdo
10.29;< Contacto inicial izquierdo
10.35;> Despegue derecho
10.75;< Contacto inicial derecho
10.82;> Despegue izquierdo
11.21;< Contacto inicial izquierdo
11.28;> Despegue derecho
11.69;< Contacto inicial derecho
11.76;> Despegue izquierdo
12.16;< Contacto inicial izquierdo
12.22;> Despegue derecho
12.62;< Contacto inicial derecho
12.71;> Despegue izquierdo
13.12;< Contacto inicial izquierdo
13.21;> Despegue derecho
14.39;< Contacto inicial derecho
14.4;> Despegue izquierdo
