Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.36960,0.00000,-0.00497,0.00000,-0.29403,0.00000,-0.21770,0.00000,0.31616,0.00000,0.35839
0.01000,0.01000,0.35636,0.01000,-0.00193,0.01000,-0.29320,0.01000,-0.21723,0.01000,0.30882,0.01000,0.35544
0.02000,0.02000,0.34129,0.02000,0.00121,0.02000,-0.29167,0.02000,-0.21675,0.02000,0.30042,0.02000,0.35193
0.03000,0.03000,0.32499,0.03000,0.00431,0.03000,-0.28935,0.03000,-0.21627,0.03000,0.29118,0.03000,0.34790
0.04001,0.04000,0.30828,0.04000,0.00720,0.04000,-0.28616,0.04000,-0.21582,0.04000,0.28139,0.04000,0.34341
0.05001,0.05000,0.29212,0.05000,0.00971,0.05000,-0.28212,0.05000,-0.21543,0.05000,0.27135,0.05000,0.33855
0.06001,0.06000,0.27754,0.06000,0.01171,0.06000,-0.27729,0.06000,-0.21510,0.06000,0.26139,0.06000,0.33342
0.07001,0.07000,0.26550,0.07000,0.01310,0.07000,-0.27180,0.07000,-0.21485,0.07000,0.25183,0.07000,0.32814
0.08001,0.08000,0.25684,0.08000,0.01384,0.08000,-0.26583,0.08000,-0.21464,0.08000,0.24294,0.08000,0.32284
0.09001,0.09000,0.25211,0.09000,0.01392,0.09000,-0.25960,0.09000,-0.21444,0.09000,0.23499,0.09000,0.31766
0.10001,0.10000,0.25157,0.10000,0.01340,0.10000,-0.25334,0.10000,-0.21416,0.10000,0.22818,0.10000,0.31276
0.11002,0.11000,0.25518,0.11000,0.01242,0.11000,-0.24725,0.11000,-0.21373,0.11000,0.22264,0.11000,0.30832
0.12002,0.12000,0.26261,0.12000,0.01114,0.12000,-0.24149,0.12000,-0.21301,0.12000,0.21846,0.12000,0.30450
0.13002,0.13000,0.27334,0.13000,0.00976,0.13000,-0.23616,0.13000,-0.21188,0.13000,0.21565,0.13000,0.30147
0.14002,0.14000,0.28676,0.14000,0.00855,0.14000,-0.23127,0.14000,-0.21021,0.14000,0.21415,0.14000,0.29936
0.15002,0.15000,0.30218,0.15000,0.00774,0.15000,-0.22680,0.15000,-0.20787,0.15000,0.21382,0.15000,0.29827
0.16002,0.16000,0.31897,0.16000,0.00758,0.16000,-0.22267,0.16000,-0.20477,0.16000,0.21443,0.16000,0.29824
0.17002,0.17000,0.33652,0.17000,0.00826,0.17000,-0.21877,0.17000,-0.20083,0.17000,0.21574,0.17000,0.29926
0.18003,0.18000,0.35427,0.18000,0.00995,0.18000,-0.21499,0.18000,-0.19602,0.18000,0.21745,0.18000,0.30123
0.19003,0.19000,0.37169,0.19000,0.01275,0.19000,-0.21125,0.19000,-0.19039,0.19000,0.21929,0.19000,0.30400
0.20003,0.20000,0.38834,0.20000,0.01668,0.20000,-0.20748,0.20000,-0.18401,0.20000,0.22103,0.20000,0.30736
0.21003,0.21000,0.40379,0.21000,0.02170,0.21000,-0.20364,0.21000,-0.17702,0.21000,0.22243,0.21000,0.31105
0.22003,0.22000,0.41773,0.22000,0.02771,0.22000,-0.19972,0.22000,-0.16963,0.22000,0.22335,0.22000,0.31481
0.23003,0.23000,0.42996,0.23000,0.03452,0.23000,-0.19573,0.23000,-0.16206,0.23000,0.22364,0.23000,0.31837
0.24003,0.24000,0.44044,0.24000,0.04189,0.24000,-0.19167,0.24000,-0.15456,0.24000,0.22321,0.24000,0.32147
0.25004,0.25000,0.44934,0.25000,0.04954,0.25000,-0.18752,0.25000,-0.14742,0.25000,0.22201,0.25000,0.32395
0.26004,0.26000,0.45701,0.26000,0.05715,0.26000,-0.18322,0.26000,-0.14086,0.26000,0.22002,0.26000,0.32568
0.27004,0.27000,0.46397,0.27000,0.06441,0.27000,-0.17873,0.27000,-0.13513,0.27000,0.21725,0.27000,0.32663
0.28004,0.28000,0.47081,0.28000,0.07100,0.28000,-0.17397,0.28000,-0.13036,0.28000,0.21375,0.28000,0.32683
0.29004,0.29000,0.47813,0.29000,0.07665,0.29000,-0.16889,0.29000,-0.12667,0.29000,0.20964,0.29000,0.32638
0.30004,0.30000,0.48637,0.30000,0.08112,0.30000,-0.16346,0.30000,-0.12407,0.30000,0.20507,0.30000,0.32539
0.31004,0.31000,0.49580,0.31000,0.08427,0.31000,-0.15773,0.31000,-0.12251,0.31000,0.20025,0.31000,0.32402
0.32005,0.32000,0.50641,0.32000,0.08602,0.32000,-0.15177,0.32000,-0.12184,0.32000,0.19540,0.32000,0.32240
0.33005,0.33000,0.51792,0.33000,0.08643,0.33000,-0.14573,0.33000,-0.12186,0.33000,0.19077,0.33000,0.32064
0.34005,0.34000,0.52980,0.34000,0.08562,0.34000,-0.13976,0.34000,-0.12236,0.34000,0.18656,0.34000,0.31885
0.35005,0.35000,0.54138,0.35000,0.08383,0.35000,-0.13404,0.35000,-0.12305,0.35000,0.18290,0.35000,0.31712
0.36005,0.36000,0.55192,0.36000,0.08136,0.36000,-0.12875,0.36000,-0.12372,0.36000,0.17982,0.36000,0.31550
0.37005,0.37000,0.56071,0.37000,0.07857,0.37000,-0.12402,0.37000,-0.12413,0.37000,0.17724,0.37000,0.31405
0.38005,0.38000,0.56717,0.38000,0.07582,0.38000,-0.11993,0.38000,-0.12413,0.38000,0.17491,0.38000,0.31282
0.39006,0.39000,0.57093,0.39000,0.07345,0.39000,-0.11653,0.39000,-0.12363,0.39000,0.17249,0.39000,0.31186
0.40006,0.40000,0.57187,0.40000,0.07176,0.40000,-0.11380,0.40000,-0.12262,0.40000,0.16952,0.40000,0.31118
0.41006,0.41000,0.57006,0.41000,0.07097,0.41000,-0.11170,0.41000,-0.12116,0.41000,0.16555,0.41000,0.31082
0.42006,0.42000,0.56578,0.42000,0.07120,0.42000,-0.11015,0.42000,-0.11937,0.42000,0.16015,0.42000,0.31077
0.43006,0.43000,0.55938,0.43000,0.07249,0.43000,-0.10907,0.43000,-0.11742,0.43000,0.15297,0.43000,0.31104
0.44006,0.44000,0.55124,0.44000,0.07476,0.44000,-0.10838,0.44000,-0.11554,0.44000,0.14383,0.44000,0.31160
0.45006,0.45000,0.54168,0.45000,0.07789,0.45000,-0.10798,0.45000,-0.11394,0.45000,0.13270,0.45000,0.31244
0.46007,0.46000,0.53093,0.46000,0.08165,0.46000,-0.10776,0.46000,-0.11283,0.46000,0.11971,0.46000,0.31353
0.47007,0.47000,0.51916,0.47000,0.08579,0.47000,-0.10759,0.47000,-0.11235,0.47000,0.10516,0.47000,0.31487
0.48007,0.48000,0.50643,0.48000,0.09005,0.48000,-0.10732,0.48000,-0.11260,0.48000,0.08944,0.48000,0.31644
0.49007,0.49000,0.49279,0.49000,0.09415,0.49000,-0.10678,0.49000,-0.11364,0.49000,0.07303,0.49000,0.31821
0.50007,0.50000,0.47832,0.50000,0.09782,0.50000,-0.10576,0.50000,-0.11543,0.50000,0.05643,0.50000,0.32016
0.51007,0.51000,0.46317,0.51000,0.10084,0.51000,-0.10407,0.51000,-0.11789,0.51000,0.04014,0.51000,0.32225
0.52007,0.52000,0.44757,0.52000,0.10300,0.52000,-0.10150,0.52000,-0.12090,0.52000,0.02461,0.52000,0.32443
0.53008,0.53000,0.43191,0.53000,0.10418,0.53000,-0.09788,0.53000,-0.12434,0.53000,0.01025,0.53000,0.32668
0.54008,0.54000,0.41668,0.54000,0.10429,0.54000,-0.09313,0.54000,-0.12803,0.54000,-0.00261,0.54000,0.32898
0.55008,0.55000,0.40241,0.55000,0.10332,0.55000,-0.08724,0.55000,-0.13183,0.55000,-0.01369,0.55000,0.33128
0.56008,0.56000,0.38960,0.56000,0.10134,0.56000,-0.08032,0.56000,-0.13557,0.56000,-0.02280,0.56000,0.33355
0.57008,0.57000,0.37867,0.57000,0.09844,0.57000,-0.07261,0.57000,-0.13911,0.57000,-0.02981,0.57000,0.33573
0.58008,0.58000,0.36984,0.58000,0.09479,0.58000,-0.06442,0.58000,-0.14229,0.58000,-0.03468,0.58000,0.33771
0.59008,0.59000,0.36314,0.59000,0.09062,0.59000,-0.05614,0.59000,-0.14499,0.59000,-0.03748,0.59000,0.33937
0.60008,0.60000,0.35840,0.60000,0.08617,0.60000,-0.04812,0.60000,-0.14711,0.60000,-0.03838,0.60000,0.34055
0.61009,0.61000,0.35526,0.61000,0.08171,0.61000,-0.04069,0.61000,-0.14857,0.61000,-0.03766,0.61000,0.34111
0.62009,0.62000,0.35328,0.62000,0.07753,0.62000,-0.03406,0.62000,-0.14936,0.62000,-0.03569,0.62000,0.34090
0.63009,0.63000,0.35199,0.63000,0.07390,0.63000,-0.02835,0.63000,-0.14950,0.63000,-0.03295,0.63000,0.33983
0.64009,0.64000,0.35094,0.64000,0.07106,0.64000,-0.02356,0.64000,-0.14909,0.64000,-0.02997,0.64000,0.33789
0.65009,0.65000,0.34981,0.65000,0.06920,0.65000,-0.01961,0.65000,-0.14826,0.65000,-0.02730,0.65000,0.33511
0.66009,0.66000,0.34840,0.66000,0.06844,0.66000,-0.01638,0.66000,-0.14721,0.66000,-0.02546,0.66000,0.33160
0.67009,0.67000,0.34668,0.67000,0.06883,0.67000,-0.01368,0.67000,-0.14614,0.67000,-0.02486,0.67000,0.32751
0.68010,0.68000,0.34472,0.68000,0.07032,0.68000,-0.01135,0.68000,-0.14527,0.68000,-0.02576,0.68000,0.32303
0.69010,0.69000,0.34267,0.69000,0.07277,0.69000,-0.00925,0.69000,-0.14480,0.69000,-0.02821,0.69000,0.31837
0.70010,0.70000,0.34067,0.70000,0.07598,0.70000,-0.00729,0.70000,-0.14488,0.70000,-0.03206,0.70000,0.31373
0.71010,0.71000,0.33881,0.71000,0.07970,0.71000,-0.00542,0.71000,-0.14561,0.71000,-0.03700,0.71000,0.30928
0.72010,0.72000,0.33705,0.72000,0.08365,0.72000,-0.00364,0.72000,-0.14701,0.72000,-0.04260,0.72000,0.30517
0.73010,0.73000,0.33526,0.73000,0.08754,0.73000,-0.00200,0.73000,-0.14903,0.73000,-0.04843,0.73000,0.30147
0.74010,0.74000,0.33320,0.74000,0.09110,0.74000,-0.00054,0.74000,-0.15154,0.74000,-0.05407,0.74000,0.29825
0.75011,0.75000,0.33058,0.75000,0.09411,0.75000,0.00068,0.75000,-0.15438,0.75000,-0.05927,0.75000,0.29552
0.76011,0.76000,0.32713,0.76000,0.09640,0.76000,0.00165,0.76000,-0.15733,0.76000,-0.06391,0.76000,0.29326
0.77011,0.77000,0.32263,0.77000,0.09790,0.77000,0.00237,0.77000,-0.16018,0.77000,-0.06809,0.77000,0.29146
0.78011,0.78000,0.31704,0.78000,0.09858,0.78000,0.00287,0.78000,-0.16272,0.78000,-0.07202,0.78000,0.29011
0.79011,0.79000,0.31044,0.79000,0.09852,0.79000,0.00323,0.79000,-0.16475,0.79000,-0.07608,0.79000,0.28921
0.80011,0.80000,0.30313,0.80000,0.09788,0.80000,0.00352,0.80000,-0.16613,0.80000,-0.08066,0.80000,0.28879
0.81011,0.81000,0.29555,0.81000,0.09685,0.81000,0.00381,0.81000,-0.16677,0.81000,-0.08615,0.81000,0.28889
0.82012,0.82000,0.28821,0.82000,0.09569,0.82000,0.00417,0.82000,-0.16662,0.82000,-0.09285,0.82000,0.28955
0.83012,0.83000,0.28164,0.83000,0.09463,0.83000,0.00462,0.83000,-0.16570,0.83000,-0.10093,0.83000,0.29077
0.84012,0.84000,0.27626,0.84000,0.09392,0.84000,0.00518,0.84000,-0.16408,0.84000,-0.11040,0.84000,0.29253
0.85012,0.85000,0.27239,0.85000,0.09373,0.85000,0.00582,0.85000,-0.16192,0.85000,-0.12111,0.85000,0.29476
0.86012,0.86000,0.27012,0.86000,0.09417,0.86000,0.00652,0.86000,-0.15937,0.86000,-0.13281,0.86000,0.29733
0.87012,0.87000,0.26935,0.87000,0.09527,0.87000,0.00726,0.87000,-0.15665,0.87000,-0.14512,0.87000,0.30005
0.88012,0.88000,0.26981,0.88000,0.09700,0.88000,0.00799,0.88000,-0.15399,0.88000,-0.15765,0.88000,0.30270
0.89013,0.89000,0.27108,0.89000,0.09921,0.89000,0.00868,0.89000,-0.15160,0.89000,-0.16996,0.89000,0.30501
0.90013,0.90000,0.27270,0.90000,0.10171,0.90000,0.00928,0.90000,-0.14970,0.90000,-0.18165,0.90000,0.30672
0.91013,0.91000,0.27419,0.91000,0.10427,0.91000,0.00974,0.91000,-0.14844,0.91000,-0.19237,0.91000,0.30757
0.92013,0.92000,0.27516,0.92000,0.10660,0.92000,0.01002,0.92000,-0.14795,0.92000,-0.20185,0.92000,0.30733
0.93013,0.93000,0.27532,0.93000,0.10843,0.93000,0.01007,0.93000,-0.14829,0.93000,-0.20988,0.93000,0.30583
0.94013,0.94000,0.27452,0.94000,0.10950,0.94000,0.00986,0.94000,-0.14945,0.94000,-0.21634,0.94000,0.30297
0.95013,0.95000,0.27276,0.95000,0.10962,0.95000,0.00934,0.95000,-0.15136,0.95000,-0.22119,0.95000,0.29874
0.96014,0.96000,0.27013,0.96000,0.10865,0.96000,0.00851,0.96000,-0.15389,0.96000,-0.22446,0.96000,0.29322
0.97014,0.97000,0.26678,0.97000,0.10652,0.97000,0.00737,0.97000,-0.15687,0.97000,-0.22621,0.97000,0.28658
0.98014,0.98000,0.26284,0.98000,0.10329,0.98000,0.00594,0.98000,-0.16008,0.98000,-0.22657,0.98000,0.27909
