Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.340661	0.618459	0.620625	0.341004	0.342279	0.621923	0.615821	0.341792	0.340428	0.621823	0.618313	0.339313	0.336923	0.621298	0.621999	0.337029	0.338816	0.624652	0.618468	0.335426	0.336916	0.622904	0.620427	0.336969	0.337301	0.621644	0.621434	0.337055	0.341464	0.618073	0.619997	0.342039	-0.202121	0.676489	0.207006	0.677243	-0.198395	0.680868	0.198237	0.67658	-0.200839	0.681551	0.200099	0.67462	0.67688	0.198534	0.680203	-0.199355	0.679073	0.203358	0.676073	-0.201076	0.680899	0.203492	0.673063	-0.204829	0.336299	0.613173	0.628119	0.341157
0.01	0.340678	0.618443	0.620613	0.341035	0.342336	0.62191	0.615787	0.341819	0.340505	0.621826	0.618223	0.339396	0.336925	0.621292	0.622008	0.337021	0.338823	0.624653	0.618435	0.335478	0.336916	0.622936	0.6204	0.336959	0.337365	0.621608	0.62141	0.337103	0.341489	0.618143	0.619912	0.342044	-0.202064	0.676565	0.206955	0.677199	-0.19839	0.680888	0.198243	0.67656	-0.200838	0.681566	0.200014	0.674631	0.676889	0.198569	0.680184	-0.199352	0.679118	0.203254	0.676069	-0.201041	0.680972	0.203377	0.673062	-0.204699	0.336311	0.613174	0.62809	0.341197
0.02	0.340705	0.618421	0.620606	0.341064	0.342388	0.621911	0.61574	0.34185	0.340537	0.621852	0.618156	0.339437	0.336927	0.621288	0.622016	0.337012	0.338799	0.624689	0.618434	0.335436	0.336909	0.622973	0.620368	0.336959	0.337421	0.621584	0.621382	0.337141	0.341503	0.618217	0.619832	0.34204	-0.201955	0.676652	0.206833	0.677182	-0.198386	0.680913	0.198219	0.676543	-0.20086	0.681582	0.199926	0.674634	0.6769	0.198621	0.680157	-0.199355	0.679161	0.203196	0.676053	-0.201005	0.681022	0.203288	0.673087	-0.204538	0.336302	0.613201	0.628044	0.341243
0.03	0.340733	0.618401	0.620595	0.341091	0.342422	0.621935	0.615676	0.341887	0.34055	0.621884	0.618111	0.339448	0.336919	0.621287	0.622022	0.337011	0.338786	0.624759	0.618447	0.335296	0.336918	0.622987	0.620345	0.336965	0.337467	0.621556	0.621363	0.337183	0.341531	0.618274	0.619767	0.342028	-0.201825	0.676742	0.206653	0.677186	-0.198385	0.68094	0.198177	0.676528	-0.200858	0.681612	0.199821	0.674635	0.676918	0.198685	0.680121	-0.199355	0.67921	0.20315	0.676028	-0.200975	0.681076	0.203227	0.673131	-0.204277	0.336283	0.613251	0.627978	0.341292
0.04	0.340771	0.618407	0.620561	0.341104	0.342442	0.621974	0.615594	0.341945	0.340544	0.621908	0.618095	0.339439	0.336904	0.621304	0.622022	0.336996	0.338767	0.624839	0.618442	0.335176	0.336926	0.62299	0.620326	0.336986	0.337459	0.621565	0.621367	0.337165	0.341565	0.618324	0.6197	0.342024	-0.201693	0.676836	0.206437	0.677198	-0.198408	0.680985	0.198112	0.676495	-0.200846	0.681653	0.199703	0.674632	0.676946	0.198756	0.68008	-0.199328	0.679272	0.203065	0.676009	-0.200914	0.681111	0.203215	0.673189	-0.203982	0.336272	0.613316	0.627896	0.341336
0.05	0.340802	0.618468	0.62049	0.341092	0.342475	0.622017	0.615478	0.342041	0.34052	0.621943	0.618084	0.33942	0.336889	0.621308	0.622029	0.336989	0.338764	0.62489	0.618378	0.335202	0.336961	0.622976	0.620301	0.337023	0.337447	0.621581	0.621367	0.337148	0.341619	0.61837	0.619631	0.342012	-0.201547	0.676944	0.206194	0.677207	-0.198433	0.681041	0.198034	0.676454	-0.200861	0.681698	0.19959	0.674616	0.676993	0.198853	0.680011	-0.199306	0.679303	0.203008	0.676008	-0.200868	0.681104	0.203301	0.673256	-0.203697	0.336279	0.613402	0.627797	0.341357
0.06	0.340819	0.618582	0.620387	0.341055	0.342499	0.622067	0.615351	0.342156	0.340509	0.62196	0.618076	0.339413	0.336885	0.621316	0.622025	0.336988	0.338803	0.624905	0.618298	0.335281	0.337008	0.622954	0.620275	0.337065	0.33744	0.621599	0.621365	0.337126	0.341686	0.618391	0.619564	0.342029	-0.201428	0.677065	0.205935	0.677201	-0.198444	0.681107	0.19795	0.67641	-0.20089	0.681751	0.199478	0.674587	0.67705	0.198948	0.679927	-0.199303	0.67933	0.202982	0.675998	-0.200839	0.68106	0.203458	0.673349	-0.203378	0.336295	0.613508	0.627699	0.341332
0.07	0.340824	0.618716	0.620278	0.341006	0.342491	0.622136	0.615228	0.34226	0.340496	0.621981	0.618075	0.33939	0.336893	0.621323	0.622014	0.336986	0.338829	0.624924	0.618264	0.335283	0.337036	0.622941	0.620253	0.337101	0.337439	0.621604	0.621369	0.33711	0.341795	0.618372	0.619486	0.342096	-0.201334	0.67719	0.205681	0.677181	-0.19845	0.681181	0.197867	0.676357	-0.200873	0.681826	0.199344	0.674555	0.677106	0.199054	0.679836	-0.199318	0.679355	0.202997	0.675974	-0.200817	0.680972	0.203655	0.673471	-0.203073	0.336309	0.613632	0.627597	0.341282
0.08	0.340812	0.618862	0.620172	0.340947	0.34246	0.622226	0.615106	0.342346	0.340464	0.622025	0.618068	0.339354	0.33689	0.621323	0.622014	0.336988	0.338828	0.624953	0.618245	0.335266	0.337064	0.622927	0.620235	0.337132	0.33743	0.621615	0.621369	0.337101	0.341898	0.618354	0.61941	0.342163	-0.201268	0.677313	0.205451	0.677148	-0.198406	0.681263	0.197748	0.676322	-0.200787	0.68192	0.199192	0.674532	0.677159	0.199157	0.679752	-0.199323	0.679376	0.203044	0.675954	-0.200769	0.680869	0.203783	0.673604	-0.202851	0.336355	0.61375	0.627486	0.341228
0.09	0.340806	0.618973	0.620087	0.340905	0.342419	0.622313	0.615017	0.342388	0.340438	0.622061	0.61806	0.339329	0.33691	0.621311	0.622013	0.336993	0.338818	0.624974	0.61822	0.33528	0.337089	0.622919	0.620213	0.337163	0.337435	0.621622	0.621361	0.337096	0.341974	0.618353	0.619337	0.34222	-0.201241	0.677429	0.205265	0.677096	-0.198355	0.681338	0.197615	0.676301	-0.200705	0.682006	0.199045	0.674512	0.677215	0.199209	0.679693	-0.199282	0.679385	0.203103	0.67594	-0.200725	0.680806	0.203808	0.673677	-0.202794	0.336419	0.613863	0.627372	0.341173
