Tiempo;Evento
2.12;Posición inicial
5.08;< Contacto inicial izquierdo
5.17;> Despegue derecho
5.72;< Contacto inicial derecho
5.78;> Despegue izquierdo
6.27;< Contacto inicial izquierdo
6.33;> Despegue derecho
6.84;< Contacto inicial derecho
6.89;> Despegue izquierdo
7.41;< Contacto inicial izquierdo
7.47;> Despegue derecho
7.92;< Contacto inicial derecho
7.98;> Despegue izquierdo
8.48;< Contacto inicial izquierdo
8.54;> Despegue derecho
9;< Contacto inicial derecho
9.06;> Despegue izquierdo
9.58;< Contacto inicial izquierdo
9.66;> Despegue derecho
10.1;< Contacto inicial derecho
10.16;> Despegue izquierdo
10.67;< Contacto inicial izquierdo
10.74;> Despegue derecho
11.22;< Contacto inicial derecho
11.28;> Despegue izquierdo
11.78;< Contacto inicial izquierdo
11.86;> Despegue derecho
12.32;< Contacto inicial derecho
12.38;> Despegue izquierdo
12.87;< Contacto inicial izquierdo
12.95;> Despegue derecho
13.43;< Contacto inicial derecho
13.48;> Despegue izquierdo
13.98;< Contacto inicial izquierdo
14.04;> Despegue derecho
14.49;< Contacto inicial derecho
14.55;> Despegue izquierdo
15.06;< Contacto inicial izquierdo
15.13;> Despegue derecho
15.6;< Contacto inicial derecho
15.66;> Despegue izquierdo
16.16;< Contacto inicial izquierdo
16.22;> Despegue derecho
16.69;< Contacto inicial derecho
16.74;> Despegue izquierdo
17.24;< Contacto inicial izquierdo
17.3;> Despegue derecho
17.76;< Contacto inicial derecho
17.82;> Despegue izquierdo
18.32;< Contacto inicial izquierdo
18.38;> Despegue derecho
18.83;< Contacto inicial derecho
18.89;> Despegue izquierdo
19.4;< Contacto inicial izquierdo
19.47;> Despegue derecho
19.92;< Contacto inicial derecho
19.97;> Despegue izquierdo
20.38;< Contacto inicial izquierdo
20.47;> Despegue derecho
20.53;< Contacto inicial derecho
20.54;> Despegue izquierdo
22.5;< Contacto inicial izquierdo
22.58;> Despegue derecho
23.07;< Contacto inicial derecho
23.13;> Despegue izquierdo
23.63;< Contacto inicial izquierdo
23.69;> Despegue derecho
24.14;< Contacto inicial derecho
24.2;> Despegue izquierdo
24.75;< Contacto inicial izquierdo
24.83;> Despegue derecho
25.3;< Contacto inicial derecho
25.36;> Despegue izquierdo
25.91;< Contacto inicial izquierdo
