Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,-0.91580,0.00000,-0.14466,0.00000,-0.04705
0.01000,0.01000,-0.90823,0.01000,-0.15847,0.01000,-0.04205
0.02000,0.02000,-0.89871,0.02000,-0.17680,0.02000,-0.03576
0.03000,0.03000,-0.88712,0.03000,-0.20030,0.03000,-0.02815
0.04001,0.04000,-0.87332,0.04000,-0.22963,0.04000,-0.01925
0.05001,0.05000,-0.85721,0.05000,-0.26541,0.05000,-0.00912
0.06001,0.06000,-0.83870,0.06000,-0.30826,0.06000,0.00208
0.07001,0.07000,-0.81768,0.07000,-0.35867,0.07000,0.01417
0.08001,0.08000,-0.79412,0.08000,-0.41705,0.08000,0.02690
0.09001,0.09000,-0.76799,0.09000,-0.48353,0.09000,0.03998
0.10001,0.10000,-0.73938,0.10000,-0.55801,0.10000,0.05311
0.11002,0.11000,-0.70842,0.11000,-0.64002,0.11000,0.06596
0.12002,0.12000,-0.67538,0.12000,-0.72873,0.12000,0.07825
0.13002,0.13000,-0.64059,0.13000,-0.82292,0.13000,0.08973
0.14002,0.14000,-0.60443,0.14000,-0.92104,0.14000,0.10024
0.15002,0.15000,-0.56735,0.15000,-1.02128,0.15000,0.10965
0.16002,0.16000,-0.52978,0.16000,-1.12169,0.16000,0.11796
0.17003,0.17000,-0.49218,0.17000,-1.22028,0.17000,0.12520
0.18003,0.18000,-0.45497,0.18000,-1.31517,0.18000,0.13148
0.19003,0.19000,-0.41859,0.19000,-1.40468,0.19000,0.13693
0.20003,0.20000,-0.38344,0.20000,-1.48742,0.20000,0.14169
0.21003,0.21000,-0.34994,0.21000,-1.56230,0.21000,0.14592
0.22003,0.22000,-0.31848,0.22000,-1.62860,0.22000,0.14973
0.23003,0.23000,-0.28943,0.23000,-1.68593,0.23000,0.15322
0.24004,0.24000,-0.26309,0.24000,-1.73421,0.24000,0.15644
0.25004,0.25000,-0.23970,0.25000,-1.77367,0.25000,0.15942
0.26004,0.26000,-0.21942,0.26000,-1.80476,0.26000,0.16214
0.27004,0.27000,-0.20230,0.27000,-1.82815,0.27000,0.16460
