Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.19430,0.00000,-0.16143,0.00000,-0.02638,0.00000,-0.03947,0.00000,-0.19431,0.00000,-0.16153
0.01001,0.01000,-0.19412,0.01000,-0.16140,0.01000,-0.02684,0.01000,-0.04047,0.01000,-0.19412,0.01000,-0.16150
0.02001,0.02000,-0.19373,0.02000,-0.16141,0.02000,-0.02730,0.02000,-0.04164,0.02000,-0.19374,0.02000,-0.16151
0.03002,0.03000,-0.19312,0.03000,-0.16143,0.03000,-0.02775,0.03000,-0.04293,0.03000,-0.19313,0.03000,-0.16153
0.04003,0.04000,-0.19226,0.04000,-0.16144,0.04000,-0.02819,0.04000,-0.04431,0.04000,-0.19226,0.04000,-0.16155
0.05003,0.05000,-0.19115,0.05000,-0.16141,0.05000,-0.02860,0.05000,-0.04572,0.05000,-0.19116,0.05000,-0.16153
0.06004,0.06000,-0.18981,0.06000,-0.16127,0.06000,-0.02899,0.06000,-0.04710,0.06000,-0.18982,0.06000,-0.16140
0.07005,0.07000,-0.18828,0.07000,-0.16099,0.07000,-0.02935,0.07000,-0.04839,0.07000,-0.18829,0.07000,-0.16113
0.08005,0.08000,-0.18661,0.08000,-0.16050,0.08000,-0.02968,0.08000,-0.04949,0.08000,-0.18661,0.08000,-0.16065
0.09006,0.09000,-0.18486,0.09000,-0.15978,0.09000,-0.02999,0.09000,-0.05035,0.09000,-0.18486,0.09000,-0.15992
0.10007,0.10000,-0.18310,0.10000,-0.15879,0.10000,-0.03027,0.10000,-0.05089,0.10000,-0.18310,0.10000,-0.15894
0.11007,0.11000,-0.18141,0.11000,-0.15755,0.11000,-0.03053,0.11000,-0.05104,0.11000,-0.18141,0.11000,-0.15770
0.12008,0.12000,-0.17985,0.12000,-0.15605,0.12000,-0.03078,0.12000,-0.05079,0.12000,-0.17984,0.12000,-0.15620
0.13009,0.13000,-0.17846,0.13000,-0.15430,0.13000,-0.03105,0.13000,-0.05011,0.13000,-0.17845,0.13000,-0.15445
0.14009,0.14000,-0.17726,0.14000,-0.15231,0.14000,-0.03139,0.14000,-0.04903,0.14000,-0.17725,0.14000,-0.15245
0.15010,0.15000,-0.17624,0.15000,-0.15007,0.15000,-0.03184,0.15000,-0.04759,0.15000,-0.17623,0.15000,-0.15021
0.16011,0.16000,-0.17537,0.16000,-0.14758,0.16000,-0.03244,0.16000,-0.04584,0.16000,-0.17535,0.16000,-0.14771
0.17011,0.17000,-0.17458,0.17000,-0.14484,0.17000,-0.03323,0.17000,-0.04386,0.17000,-0.17456,0.17000,-0.14497
0.18012,0.18000,-0.17381,0.18000,-0.14190,0.18000,-0.03423,0.18000,-0.04171,0.18000,-0.17378,0.18000,-0.14202
0.19013,0.19000,-0.17298,0.19000,-0.13884,0.19000,-0.03544,0.19000,-0.03949,0.19000,-0.17295,0.19000,-0.13895
0.20013,0.20000,-0.17203,0.20000,-0.13578,0.20000,-0.03685,0.20000,-0.03728,0.20000,-0.17200,0.20000,-0.13588
0.21014,0.21000,-0.17091,0.21000,-0.13287,0.21000,-0.03839,0.21000,-0.03514,0.21000,-0.17088,0.21000,-0.13297
0.22015,0.22000,-0.16960,0.22000,-0.13031,0.22000,-0.04002,0.22000,-0.03317,0.22000,-0.16956,0.22000,-0.13040
0.23015,0.23000,-0.16808,0.23000,-0.12828,0.23000,-0.04167,0.23000,-0.03146,0.23000,-0.16804,0.23000,-0.12837
0.24016,0.24000,-0.16637,0.24000,-0.12696,0.24000,-0.04326,0.24000,-0.03011,0.24000,-0.16633,0.24000,-0.12704
0.25017,0.25000,-0.16449,0.25000,-0.12645,0.25000,-0.04475,0.25000,-0.02922,0.25000,-0.16445,0.25000,-0.12653
0.26017,0.26000,-0.16247,0.26000,-0.12684,0.26000,-0.04611,0.26000,-0.02889,0.26000,-0.16242,0.26000,-0.12691
0.27018,0.27000,-0.16033,0.27000,-0.12809,0.27000,-0.04735,0.27000,-0.02923,0.27000,-0.16028,0.27000,-0.12816
0.28019,0.28000,-0.15808,0.28000,-0.13010,0.28000,-0.04848,0.28000,-0.03028,0.28000,-0.15803,0.28000,-0.13018
0.29019,0.29000,-0.15572,0.29000,-0.13272,0.29000,-0.04954,0.29000,-0.03208,0.29000,-0.15566,0.29000,-0.13281
0.30020,0.30000,-0.15322,0.30000,-0.13572,0.30000,-0.05059,0.30000,-0.03460,0.30000,-0.15317,0.30000,-0.13582
0.31021,0.31000,-0.15057,0.31000,-0.13885,0.31000,-0.05165,0.31000,-0.03775,0.31000,-0.15051,0.31000,-0.13896
0.32021,0.32000,-0.14775,0.32000,-0.14187,0.32000,-0.05275,0.32000,-0.04140,0.32000,-0.14769,0.32000,-0.14198
0.33022,0.33000,-0.14475,0.33000,-0.14455,0.33000,-0.05388,0.33000,-0.04536,0.33000,-0.14470,0.33000,-0.14468
0.34023,0.34000,-0.14162,0.34000,-0.14675,0.34000,-0.05497,0.34000,-0.04942,0.34000,-0.14156,0.34000,-0.14689
0.35023,0.35000,-0.13841,0.35000,-0.14837,0.35000,-0.05595,0.35000,-0.05336,0.35000,-0.13835,0.35000,-0.14852
0.36024,0.36000,-0.13523,0.36000,-0.14937,0.36000,-0.05671,0.36000,-0.05694,0.36000,-0.13516,0.36000,-0.14953
0.37025,0.37000,-0.13222,0.37000,-0.14981,0.37000,-0.05710,0.37000,-0.05994,0.37000,-0.13215,0.37000,-0.14998
0.38025,0.38000,-0.12955,0.38000,-0.14977,0.38000,-0.05698,0.38000,-0.06217,0.38000,-0.12947,0.38000,-0.14994
0.39026,0.39000,-0.12738,0.39000,-0.14935,0.39000,-0.05622,0.39000,-0.06345,0.39000,-0.12730,0.39000,-0.14953
0.40026,0.40000,-0.12589,0.40000,-0.14868,0.40000,-0.05468,0.40000,-0.06368,0.40000,-0.12580,0.40000,-0.14886
0.41027,0.41000,-0.12520,0.41000,-0.14788,0.41000,-0.05225,0.41000,-0.06278,0.41000,-0.12511,0.41000,-0.14805
0.42028,0.42000,-0.12538,0.42000,-0.14705,0.42000,-0.04886,0.42000,-0.06073,0.42000,-0.12530,0.42000,-0.14722
0.43028,0.43000,-0.12647,0.43000,-0.14628,0.43000,-0.04443,0.43000,-0.05753,0.43000,-0.12639,0.43000,-0.14643
0.44029,0.44000,-0.12841,0.44000,-0.14563,0.44000,-0.03896,0.44000,-0.05325,0.44000,-0.12833,0.44000,-0.14577
0.45030,0.45000,-0.13109,0.45000,-0.14516,0.45000,-0.03246,0.45000,-0.04797,0.45000,-0.13103,0.45000,-0.14528
0.46030,0.46000,-0.13437,0.46000,-0.14491,0.46000,-0.02497,0.46000,-0.04180,0.46000,-0.13432,0.46000,-0.14502
