Tiempo;Evento
2.68;Posición inicial
4.61;< Contacto inicial derecho
4.67;> Despegue izquierdo
5.06;< Contacto inicial izquierdo
5.14;> Despegue derecho
5.45;< Contacto inicial derecho
5.52;> Despegue izquierdo
5.64;< Contacto inicial izquierdo
5.84;> Despegue derecho
6.28;< Contacto inicial derecho
6.35;> Despegue izquierdo
6.66;< Contacto inicial izquierdo
6.77;> Despegue derecho
6.89;< Contacto inicial derecho
7.07;> Despegue izquierdo
7.47;< Contacto inicial izquierdo
7.58;> Despegue derecho
7.72;< Contacto inicial derecho
7.9;> Despegue izquierdo
8.32;< Contacto inicial izquierdo
8.42;> Despegue derecho
8.75;< Contacto inicial derecho
8.83;> Despegue izquierdo
9.15;< Contacto inicial izquierdo
9.26;> Despegue derecho
9.6;< Contacto inicial derecho
9.68;> Despegue izquierdo
9.99;< Contacto inicial izquierdo
10.1;> Despegue derecho
10.45;< Contacto inicial derecho
10.53;> Despegue izquierdo
10.84;< Contacto inicial izquierdo
10.96;> Despegue derecho
11.3;< Contacto inicial derecho
11.39;> Despegue izquierdo
11.68;< Contacto inicial izquierdo
11.84;> Despegue derecho
12.17;< Contacto inicial derecho
12.39;> Despegue izquierdo
