Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.00136,0.00000,0.20961,0.00000,-0.33875,0.00000,-0.23588,0.00000,-0.00232,0.00000,0.20834
0.01000,0.01000,0.00088,0.01000,0.20917,0.01000,-0.34025,0.01000,-0.23603,0.01000,-0.00278,0.01000,0.20791
0.02000,0.02000,-0.00091,0.02000,0.20923,0.02000,-0.34274,0.02000,-0.23530,0.02000,-0.00454,0.02000,0.20798
0.03000,0.03000,-0.00418,0.03000,0.20993,0.03000,-0.34617,0.03000,-0.23355,0.03000,-0.00779,0.03000,0.20870
0.04001,0.04000,-0.00898,0.04000,0.21141,0.04000,-0.35033,0.04000,-0.23068,0.04000,-0.01258,0.04000,0.21021
0.05001,0.05000,-0.01520,0.05000,0.21378,0.05000,-0.35490,0.05000,-0.22665,0.05000,-0.01879,0.05000,0.21261
0.06001,0.06000,-0.02259,0.06000,0.21708,0.06000,-0.35938,0.06000,-0.22155,0.06000,-0.02617,0.06000,0.21594
0.07001,0.07000,-0.03074,0.07000,0.22127,0.07000,-0.36321,0.07000,-0.21553,0.07000,-0.03432,0.07000,0.22017
0.08001,0.08000,-0.03918,0.08000,0.22626,0.08000,-0.36583,0.08000,-0.20879,0.08000,-0.04274,0.08000,0.22520
0.09001,0.09000,-0.04737,0.09000,0.23188,0.09000,-0.36668,0.09000,-0.20156,0.09000,-0.05092,0.09000,0.23086
0.10001,0.10000,-0.05482,0.10000,0.23791,0.10000,-0.36535,0.10000,-0.19409,0.10000,-0.05835,0.10000,0.23691
0.11002,0.11000,-0.06113,0.11000,0.24405,0.11000,-0.36158,0.11000,-0.18659,0.11000,-0.06463,0.11000,0.24310
0.12002,0.12000,-0.06600,0.12000,0.25004,0.12000,-0.35529,0.12000,-0.17927,0.12000,-0.06947,0.12000,0.24912
0.13002,0.13000,-0.06930,0.13000,0.25559,0.13000,-0.34660,0.13000,-0.17229,0.13000,-0.07271,0.13000,0.25470
0.14002,0.14000,-0.07102,0.14000,0.26045,0.14000,-0.33581,0.14000,-0.16578,0.14000,-0.07437,0.14000,0.25958
0.15002,0.15000,-0.07129,0.15000,0.26442,0.15000,-0.32332,0.15000,-0.15985,0.15000,-0.07456,0.15000,0.26358
0.16002,0.16000,-0.07034,0.16000,0.26737,0.16000,-0.30963,0.16000,-0.15455,0.16000,-0.07352,0.16000,0.26655
0.17002,0.17000,-0.06844,0.17000,0.26924,0.17000,-0.29521,0.17000,-0.14994,0.17000,-0.07152,0.17000,0.26845
0.18003,0.18000,-0.06589,0.18000,0.27006,0.18000,-0.28051,0.18000,-0.14604,0.18000,-0.06886,0.18000,0.26929
0.19003,0.19000,-0.06295,0.19000,0.26992,0.19000,-0.26586,0.19000,-0.14284,0.19000,-0.06579,0.19000,0.26916
0.20003,0.20000,-0.05981,0.20000,0.26898,0.20000,-0.25145,0.20000,-0.14034,0.20000,-0.06253,0.20000,0.26823
0.21003,0.21000,-0.05663,0.21000,0.26741,0.21000,-0.23737,0.21000,-0.13848,0.21000,-0.05921,0.21000,0.26668
0.22003,0.22000,-0.05346,0.22000,0.26546,0.22000,-0.22359,0.22000,-0.13721,0.22000,-0.05589,0.22000,0.26474
0.23003,0.23000,-0.05031,0.23000,0.26334,0.23000,-0.20998,0.23000,-0.13641,0.23000,-0.05259,0.23000,0.26263
0.24003,0.24000,-0.04716,0.24000,0.26128,0.24000,-0.19638,0.24000,-0.13597,0.24000,-0.04929,0.24000,0.26058
0.25004,0.25000,-0.04399,0.25000,0.25947,0.25000,-0.18263,0.25000,-0.13574,0.25000,-0.04595,0.25000,0.25877
0.26004,0.26000,-0.04078,0.26000,0.25805,0.26000,-0.16860,0.26000,-0.13556,0.26000,-0.04257,0.26000,0.25735
0.27004,0.27000,-0.03756,0.27000,0.25712,0.27000,-0.15419,0.27000,-0.13528,0.27000,-0.03918,0.27000,0.25643
0.28004,0.28000,-0.03442,0.28000,0.25672,0.28000,-0.13938,0.28000,-0.13479,0.28000,-0.03586,0.28000,0.25604
