Tiempo;Evento
3;Posición inicial
3.09;< Contacto inicial izquierdo
3.13;> Despegue derecho
3.55;< Contacto inicial derecho
3.59;> Despegue izquierdo
4.06;< Contacto inicial izquierdo
4.11;> Despegue derecho
4.53;< Contacto inicial derecho
4.58;> Despegue izquierdo
5.03;< Contacto inicial izquierdo
5.08;> Despegue derecho
5.52;< Contacto inicial derecho
5.56;> Despegue izquierdo
6.01;< Contacto inicial izquierdo
6.07;> Despegue derecho
6.51;< Contacto inicial derecho
6.56;> Despegue izquierdo
7.02;< Contacto inicial izquierdo
7.07;> Despegue derecho
7.51;< Contacto inicial derecho
7.56;> Despegue izquierdo
8.03;< Contacto inicial izquierdo
8.08;> Despegue derecho
8.51;< Contacto inicial derecho
8.57;> Despegue izquierdo
9.05;< Contacto inicial izquierdo
9.1;> Despegue derecho
9.54;< Contacto inicial derecho
9.6;> Despegue izquierdo
10.08;< Contacto inicial izquierdo
10.14;> Despegue derecho
10.59;< Contacto inicial derecho
10.65;> Despegue izquierdo
11.11;< Contacto inicial izquierdo
11.2;> Despegue derecho
