Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.57526,0.00000,-0.54812,0.00000,0.02425,0.00000,-0.23876,0.00000,-0.57499,0.00000,-0.55098
0.01001,0.01000,-0.57064,0.01000,-0.53556,0.01000,0.00746,0.01000,-0.23126,0.01000,-0.57058,0.01000,-0.53831
0.02001,0.02000,-0.56549,0.02000,-0.52111,0.02000,-0.01198,0.02000,-0.22258,0.02000,-0.56569,0.02000,-0.52374
0.03002,0.03000,-0.55995,0.03000,-0.50516,0.03000,-0.03379,0.03000,-0.21284,0.03000,-0.56043,0.03000,-0.50764
0.04002,0.04000,-0.55414,0.04000,-0.48819,0.04000,-0.05760,0.04000,-0.20219,0.04000,-0.55494,0.04000,-0.49051
0.05003,0.05000,-0.54817,0.05000,-0.47075,0.05000,-0.08305,0.05000,-0.19078,0.05000,-0.54930,0.05000,-0.47291
0.06003,0.06000,-0.54213,0.06000,-0.45341,0.06000,-0.10977,0.06000,-0.17876,0.06000,-0.54361,0.06000,-0.45541
0.07004,0.07000,-0.53606,0.07000,-0.43669,0.07000,-0.13747,0.07000,-0.16622,0.07000,-0.53790,0.07000,-0.43852
0.08004,0.08000,-0.52995,0.08000,-0.42102,0.08000,-0.16591,0.08000,-0.15322,0.08000,-0.53215,0.08000,-0.42268
0.09005,0.09000,-0.52376,0.09000,-0.40670,0.09000,-0.19493,0.09000,-0.13978,0.09000,-0.52634,0.09000,-0.40818
0.10005,0.10000,-0.51743,0.10000,-0.39388,0.10000,-0.22441,0.10000,-0.12587,0.10000,-0.52038,0.10000,-0.39519
0.11006,0.11000,-0.51089,0.11000,-0.38258,0.11000,-0.25429,0.11000,-0.11146,0.11000,-0.51421,0.11000,-0.38372
0.12007,0.12000,-0.50405,0.12000,-0.37268,0.12000,-0.28448,0.12000,-0.09649,0.12000,-0.50775,0.12000,-0.37365
0.13007,0.13000,-0.49687,0.13000,-0.36398,0.13000,-0.31489,0.13000,-0.08093,0.13000,-0.50094,0.13000,-0.36479
0.14008,0.14000,-0.48932,0.14000,-0.35623,0.14000,-0.34538,0.14000,-0.06481,0.14000,-0.49377,0.14000,-0.35686
