Tiempo;Evento
5.07;Posición inicial
7.37;< Contacto inicial derecho
7.42;> Despegue izquierdo
7.84;< Contacto inicial izquierdo
7.89;> Despegue derecho
8.23;< Contacto inicial derecho
8.3;> Despegue izquierdo
8.63;< Contacto inicial izquierdo
8.7;> Despegue derecho
9.04;< Contacto inicial derecho
9.11;> Despegue izquierdo
9.46;< Contacto inicial izquierdo
9.52;> Despegue derecho
9.86;< Contacto inicial derecho
9.93;> Despegue izquierdo
10.26;< Contacto inicial izquierdo
10.32;> Despegue derecho
10.66;< Contacto inicial derecho
10.73;> Despegue izquierdo
11.05;< Contacto inicial izquierdo
11.12;> Despegue derecho
11.44;< Contacto inicial derecho
11.52;> Despegue izquierdo
11.86;< Contacto inicial izquierdo
11.93;> Despegue derecho
12.26;< Contacto inicial derecho
12.33;> Despegue izquierdo
12.68;< Contacto inicial izquierdo
12.75;> Despegue derecho
13.09;< Contacto inicial derecho
13.17;> Despegue izquierdo
13.52;< Contacto inicial izquierdo
13.58;> Despegue derecho
13.92;< Contacto inicial derecho
13.99;> Despegue izquierdo
14.36;< Contacto inicial izquierdo
14.42;> Despegue derecho
14.74;< Contacto inicial derecho
14.81;> Despegue izquierdo
15.18;< Contacto inicial izquierdo
15.24;> Despegue derecho
15.57;< Contacto inicial derecho
15.64;> Despegue izquierdo
15.99;< Contacto inicial izquierdo
16.06;> Despegue derecho
16.39;< Contacto inicial derecho
16.47;> Despegue izquierdo
16.82;< Contacto inicial izquierdo
16.89;> Despegue derecho
17.25;< Contacto inicial derecho
17.36;> Despegue izquierdo
17.45;< Contacto inicial izquierdo
17.46;> Despegue derecho
