Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.26251,0.00000,-0.09843,0.00000,0.05755,0.00000,-0.13813,0.00000,-0.26265,0.00000,-0.09632
0.01000,0.01000,-0.26246,0.01000,-0.10001,0.01000,0.05663,0.01000,-0.13989,0.01000,-0.26260,0.01000,-0.09786
0.02000,0.02000,-0.26252,0.02000,-0.10153,0.02000,0.05559,0.02000,-0.14193,0.02000,-0.26265,0.02000,-0.09935
0.03000,0.03000,-0.26271,0.03000,-0.10288,0.03000,0.05443,0.03000,-0.14415,0.03000,-0.26284,0.03000,-0.10065
0.04001,0.04000,-0.26304,0.04000,-0.10392,0.04000,0.05318,0.04000,-0.14648,0.04000,-0.26316,0.04000,-0.10164
0.05001,0.05000,-0.26352,0.05000,-0.10453,0.05000,0.05182,0.05000,-0.14881,0.05000,-0.26363,0.05000,-0.10221
0.06001,0.06000,-0.26412,0.06000,-0.10463,0.06000,0.05038,0.06000,-0.15103,0.06000,-0.26422,0.06000,-0.10227
0.07001,0.07000,-0.26480,0.07000,-0.10415,0.07000,0.04882,0.07000,-0.15306,0.07000,-0.26489,0.07000,-0.10176
0.08001,0.08000,-0.26548,0.08000,-0.10307,0.08000,0.04715,0.08000,-0.15481,0.08000,-0.26557,0.08000,-0.10064
0.09001,0.09000,-0.26607,0.09000,-0.10138,0.09000,0.04533,0.09000,-0.15622,0.09000,-0.26615,0.09000,-0.09893
0.10001,0.10000,-0.26646,0.10000,-0.09913,0.10000,0.04334,0.10000,-0.15728,0.10000,-0.26653,0.10000,-0.09667
0.11001,0.11000,-0.26650,0.11000,-0.09636,0.11000,0.04118,0.11000,-0.15798,0.11000,-0.26656,0.11000,-0.09390
0.12002,0.12000,-0.26608,0.12000,-0.09316,0.12000,0.03881,0.12000,-0.15836,0.12000,-0.26613,0.12000,-0.09069
0.13002,0.13000,-0.26510,0.13000,-0.08960,0.13000,0.03624,0.13000,-0.15851,0.13000,-0.26514,0.13000,-0.08714
0.14002,0.14000,-0.26350,0.14000,-0.08579,0.14000,0.03348,0.14000,-0.15849,0.14000,-0.26353,0.14000,-0.08332
0.15002,0.15000,-0.26128,0.15000,-0.08180,0.15000,0.03055,0.15000,-0.15841,0.15000,-0.26130,0.15000,-0.07935
