Tiempo;Evento
5.02;Posición inicial
8.01;< Contacto inicial derecho
8.08;> Despegue izquierdo
8.55;< Contacto inicial izquierdo
8.61;> Despegue derecho
9.05;< Contacto inicial derecho
9.1;> Despegue izquierdo
9.5;< Contacto inicial izquierdo
9.56;> Despegue derecho
9.99;< Contacto inicial derecho
10.05;> Despegue izquierdo
10.45;< Contacto inicial izquierdo
10.52;> Despegue derecho
10.95;< Contacto inicial derecho
11.02;> Despegue izquierdo
11.4;< Contacto inicial izquierdo
11.47;> Despegue derecho
11.89;< Contacto inicial derecho
11.96;> Despegue izquierdo
12.34;< Contacto inicial izquierdo
12.41;> Despegue derecho
12.86;< Contacto inicial derecho
12.92;> Despegue izquierdo
13.31;< Contacto inicial izquierdo
13.38;> Despegue derecho
13.8;< Contacto inicial derecho
13.87;> Despegue izquierdo
14.27;< Contacto inicial izquierdo
14.34;> Despegue derecho
14.75;< Contacto inicial derecho
14.81;> Despegue izquierdo
15.19;< Contacto inicial izquierdo
15.26;> Despegue derecho
15.68;< Contacto inicial derecho
15.75;> Despegue izquierdo
16.14;< Contacto inicial izquierdo
16.21;> Despegue derecho
16.62;< Contacto inicial derecho
16.68;> Despegue izquierdo
17.07;< Contacto inicial izquierdo
17.14;> Despegue derecho
17.56;< Contacto inicial derecho
17.63;> Despegue izquierdo
18.02;< Contacto inicial izquierdo
18.09;> Despegue derecho
18.5;< Contacto inicial derecho
18.57;> Despegue izquierdo
18.95;< Contacto inicial izquierdo
19.02;> Despegue derecho
19.44;< Contacto inicial derecho
19.52;> Despegue izquierdo
19.92;< Contacto inicial izquierdo
20;> Despegue derecho
20.24;< Contacto inicial derecho
20.44;> Despegue izquierdo
21.15;< Contacto inicial izquierdo
21.21;> Despegue derecho
21.75;< Contacto inicial derecho
21.82;> Despegue izquierdo
22.23;< Contacto inicial izquierdo
22.3;> Despegue derecho
22.72;< Contacto inicial derecho
22.78;> Despegue izquierdo
23.17;< Contacto inicial izquierdo
23.23;> Despegue derecho
23.66;< Contacto inicial derecho
23.72;> Despegue izquierdo
24.12;< Contacto inicial izquierdo
24.19;> Despegue derecho
24.62;< Contacto inicial derecho
24.68;> Despegue izquierdo
25.06;< Contacto inicial izquierdo
25.13;> Despegue derecho
25.56;< Contacto inicial derecho
25.62;> Despegue izquierdo
26;< Contacto inicial izquierdo
26.06;> Despegue derecho
26.48;< Contacto inicial derecho
26.54;> Despegue izquierdo
26.91;< Contacto inicial izquierdo
26.98;> Despegue derecho
27.42;< Contacto inicial derecho
27.48;> Despegue izquierdo
27.87;< Contacto inicial izquierdo
27.94;> Despegue derecho
