Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.309462	0.645748	0.627227	0.306314	0.29792	0.643307	0.633706	0.309541	0.318368	0.653907	0.613025	0.308621	0.30776	0.640531	0.633787	0.305479	0.316321	0.6454	0.623165	0.308328	0.309542	0.648696	0.625181	0.30418	0.306578	0.638542	0.635303	0.307675	0.306751	0.655567	0.620998	0.300829	-0.245656	0.671815	0.234795	0.658171	-0.248739	0.658571	0.143712	0.695528	-0.227504	0.64696	0.0494515	0.726113	0.687994	0.215316	0.667935	-0.184843	0.686111	0.132216	0.643492	-0.312552	0.71161	0.138597	0.592068	-0.351934	0.282398	0.617988	0.664241	0.311651
0.01	0.309646	0.645632	0.6272	0.30643	0.29814	0.643218	0.6336	0.309732	0.318312	0.653886	0.613074	0.308628	0.307746	0.640516	0.633812	0.305474	0.315422	0.645355	0.623602	0.30846	0.309669	0.648592	0.625175	0.304287	0.306557	0.638547	0.635324	0.307643	0.306704	0.65542	0.62111	0.300965	-0.245547	0.671804	0.234847	0.658204	-0.248693	0.65858	0.143679	0.695543	-0.227601	0.646958	0.0494578	0.726084	0.687694	0.215411	0.668134	-0.185128	0.685165	0.134052	0.643181	-0.314479	0.710707	0.141851	0.590801	-0.354581	0.282557	0.617989	0.664112	0.311779
0.02	0.309834	0.645502	0.627179	0.306557	0.298337	0.643132	0.633494	0.309937	0.318319	0.653832	0.613094	0.308696	0.30773	0.640508	0.633829	0.305471	0.314279	0.645341	0.624378	0.308082	0.309775	0.648498	0.625174	0.304379	0.306566	0.638527	0.635346	0.307628	0.306638	0.655261	0.621226	0.30114	-0.245435	0.671801	0.234877	0.658238	-0.24864	0.658621	0.14365	0.69553	-0.227746	0.64696	0.0494931	0.726034	0.687405	0.21568	0.668237	-0.185515	0.684397	0.136192	0.642636	-0.316341	0.710002	0.144992	0.58952	-0.356848	0.282672	0.617998	0.663999	0.311898
0.03	0.309995	0.645387	0.627157	0.306679	0.298515	0.643064	0.633392	0.310115	0.318414	0.653722	0.613104	0.30881	0.30771	0.640495	0.633853	0.305469	0.312982	0.645662	0.624952	0.307568	0.309881	0.648405	0.625174	0.304472	0.306593	0.638492	0.635371	0.307623	0.306539	0.655102	0.621356	0.301317	-0.245323	0.671798	0.234907	0.658272	-0.248599	0.658675	0.143619	0.6955	-0.227901	0.646956	0.0495429	0.725985	0.687165	0.216125	0.668207	-0.185994	0.683871	0.138381	0.64195	-0.317917	0.7098	0.147236	0.588369	-0.358228	0.282761	0.618024	0.66389	0.311997
0.04	0.310111	0.645283	0.62716	0.306775	0.29866	0.643011	0.633314	0.310245	0.318527	0.653603	0.613119	0.308916	0.307705	0.640473	0.633873	0.305479	0.312237	0.646065	0.625128	0.30712	0.309911	0.648394	0.625131	0.304551	0.306607	0.638459	0.635398	0.307621	0.306399	0.654932	0.621506	0.30152	-0.245192	0.671828	0.234833	0.658317	-0.248543	0.658741	0.143595	0.695462	-0.228026	0.646953	0.0495884	0.725946	0.687006	0.216768	0.668014	-0.186525	0.683613	0.140365	0.641233	-0.319048	0.710121	0.148261	0.587525	-0.358555	0.282814	0.618085	0.663785	0.312052
0.05	0.310156	0.645216	0.627181	0.306829	0.298781	0.642974	0.633251	0.310335	0.318586	0.653517	0.613162	0.308953	0.307723	0.640449	0.633878	0.3055	0.311935	0.646331	0.625201	0.306717	0.310028	0.648323	0.625079	0.304691	0.306618	0.638428	0.635424	0.307623	0.306269	0.654754	0.621658	0.301725	-0.244997	0.671897	0.234679	0.658374	-0.248437	0.65881	0.143581	0.695437	-0.22808	0.646976	0.049622	0.725906	0.686953	0.217519	0.667683	-0.18703	0.683701	0.142037	0.640456	-0.319679	0.710822	0.148248	0.587035	-0.357973	0.28288	0.618176	0.663667	0.312063
0.06	0.310147	0.645181	0.627213	0.306845	0.298858	0.642968	0.633197	0.310384	0.318564	0.653489	0.613226	0.308907	0.307743	0.640426	0.633877	0.305531	0.312257	0.646468	0.625046	0.306419	0.310138	0.64824	0.62507	0.304773	0.306639	0.638389	0.635446	0.307637	0.306193	0.654541	0.621809	0.301951	-0.244767	0.672004	0.234474	0.658424	-0.24823	0.658894	0.143533	0.695441	-0.228015	0.647035	0.0496172	0.725874	0.687015	0.218273	0.667275	-0.18738	0.684184	0.143297	0.639648	-0.319701	0.711743	0.147526	0.586899	-0.356662	0.283003	0.618282	0.663507	0.312083
0.07	0.310091	0.645165	0.627268	0.306823	0.298876	0.642984	0.633164	0.3104	0.318495	0.653479	0.613311	0.30883	0.307772	0.640404	0.633873	0.305556	0.313244	0.646383	0.62475	0.306193	0.310161	0.6482	0.62509	0.304793	0.306665	0.638339	0.635462	0.307682	0.306112	0.654324	0.621981	0.302151	-0.244508	0.67212	0.234244	0.658484	-0.247912	0.658986	0.143454	0.695484	-0.227823	0.647123	0.0495715	0.725859	0.687201	0.218937	0.666839	-0.187477	0.685028	0.143826	0.638977	-0.318998	0.712795	0.145868	0.587346	-0.354501	0.28314	0.618399	0.66334	0.312081
0.08	0.309998	0.645166	0.627334	0.306782	0.298829	0.643039	0.633149	0.310363	0.318401	0.653472	0.613415	0.308735	0.307806	0.640371	0.633876	0.305583	0.314799	0.646146	0.624284	0.30605	0.310145	0.648181	0.625119	0.304791	0.306677	0.6383	0.635466	0.307742	0.305992	0.654107	0.622174	0.302347	-0.244265	0.672234	0.23399	0.658547	-0.247496	0.659063	0.143375	0.695576	-0.227515	0.647233	0.0495134	0.725861	0.687512	0.219359	0.666419	-0.187336	0.686119	0.143362	0.638586	-0.317642	0.713811	0.143466	0.588346	-0.351768	0.283273	0.618511	0.663187	0.312064
0.09	0.309878	0.645171	0.627405	0.306746	0.298714	0.64312	0.633164	0.310274	0.31826	0.653485	0.613538	0.30861	0.307824	0.640351	0.63388	0.3056	0.316872	0.645717	0.62372	0.305966	0.310131	0.648175	0.625128	0.304799	0.306681	0.638266	0.635468	0.307804	0.305806	0.653893	0.622411	0.302508	-0.244045	0.672323	0.233769	0.658617	-0.247013	0.65912	0.143296	0.695709	-0.227005	0.647352	0.0494399	0.72592	0.687904	0.219451	0.666078	-0.187003	0.687319	0.141952	0.638541	-0.315765	0.714791	0.140821	0.589486	-0.348927	0.283426	0.618574	0.663073	0.312041
