Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,0.01386,0.00000,0.47481,0.00000,-0.18272,0.00000,-0.46687,0.00000,0.31445,0.00000,1.04082
0.01001,0.01000,0.01450,0.01000,0.47181,0.01000,-0.17988,0.01000,-0.47282,0.01000,0.31640,0.01000,1.00878
0.02001,0.02000,0.01487,0.02000,0.46793,0.02000,-0.17650,0.02000,-0.48021,0.02000,0.31708,0.02000,0.96952
0.03002,0.03000,0.01481,0.03000,0.46306,0.03000,-0.17265,0.03000,-0.48905,0.03000,0.31617,0.03000,0.92293
0.04003,0.04000,0.01412,0.04000,0.45705,0.04000,-0.16842,0.04000,-0.49926,0.04000,0.31345,0.04000,0.86900
0.05003,0.05000,0.01258,0.05000,0.44976,0.05000,-0.16394,0.05000,-0.51074,0.05000,0.30888,0.05000,0.80781
0.06004,0.06000,0.00997,0.06000,0.44102,0.06000,-0.15934,0.06000,-0.52334,0.06000,0.30257,0.06000,0.73946
0.07005,0.07000,0.00608,0.07000,0.43068,0.07000,-0.15481,0.07000,-0.53688,0.07000,0.29483,0.07000,0.66398
0.08005,0.08000,0.00071,0.08000,0.41856,0.08000,-0.15052,0.08000,-0.55119,0.08000,0.28612,0.08000,0.58133
0.09006,0.09000,-0.00630,0.09000,0.40451,0.09000,-0.14665,0.09000,-0.56612,0.09000,0.27696,0.09000,0.49139
0.10007,0.10000,-0.01506,0.10000,0.38838,0.10000,-0.14336,0.10000,-0.58156,0.10000,0.26791,0.10000,0.39402
0.11007,0.11000,-0.02560,0.11000,0.37008,0.11000,-0.14080,0.11000,-0.59744,0.11000,0.25949,0.11000,0.28909
0.12008,0.12000,-0.03787,0.12000,0.34957,0.12000,-0.13907,0.12000,-0.61374,0.12000,0.25214,0.12000,0.17658
0.13009,0.13000,-0.05174,0.13000,0.32688,0.13000,-0.13821,0.13000,-0.63048,0.13000,0.24617,0.13000,0.05666
0.14009,0.14000,-0.06697,0.14000,0.30210,0.14000,-0.13822,0.14000,-0.64770,0.14000,0.24180,0.14000,-0.07022
0.15010,0.15000,-0.08327,0.15000,0.27542,0.15000,-0.13902,0.15000,-0.66544,0.15000,0.23911,0.15000,-0.20323
0.16011,0.16000,-0.10025,0.16000,0.24710,0.16000,-0.14048,0.16000,-0.68374,0.16000,0.23811,0.16000,-0.34119
0.17011,0.17000,-0.11750,0.17000,0.21748,0.17000,-0.14242,0.17000,-0.70257,0.17000,0.23875,0.17000,-0.48252
0.18012,0.18000,-0.13458,0.18000,0.18698,0.18000,-0.14459,0.18000,-0.72187,0.18000,0.24093,0.18000,-0.62529
0.19013,0.19000,-0.15108,0.19000,0.15605,0.19000,-0.14672,0.19000,-0.74150,0.19000,0.24453,0.19000,-0.76736
0.20013,0.20000,-0.16659,0.20000,0.12520,0.20000,-0.14855,0.20000,-0.76129,0.20000,0.24939,0.20000,-0.90644
0.21014,0.21000,-0.18079,0.21000,0.09491,0.21000,-0.14980,0.21000,-0.78098,0.21000,0.25538,0.21000,-1.04023
0.22015,0.22000,-0.19341,0.22000,0.06565,0.22000,-0.15023,0.22000,-0.80028,0.22000,0.26233,0.22000,-1.16658
0.23015,0.23000,-0.20426,0.23000,0.03783,0.23000,-0.14963,0.23000,-0.81887,0.23000,0.27009,0.23000,-1.28357
0.24016,0.24000,-0.21325,0.24000,0.01175,0.24000,-0.14787,0.24000,-0.83640,0.24000,0.27849,0.24000,-1.38961
0.25017,0.25000,-0.22035,0.25000,-0.01236,0.25000,-0.14483,0.25000,-0.85254,0.25000,0.28737,0.25000,-1.48352
0.26017,0.26000,-0.22562,0.26000,-0.03439,0.26000,-0.14049,0.26000,-0.86697,0.26000,0.29653,0.26000,-1.56453
0.27018,0.27000,-0.22916,0.27000,-0.05431,0.27000,-0.13485,0.27000,-0.87940,0.27000,0.30579,0.27000,-1.63233
0.28018,0.28000,-0.23115,0.28000,-0.07219,0.28000,-0.12798,0.28000,-0.88960,0.28000,0.31493,0.28000,-1.68699
0.29019,0.29000,-0.23177,0.29000,-0.08811,0.29000,-0.11996,0.29000,-0.89743,0.29000,0.32374,0.29000,-1.72898
0.30020,0.30000,-0.23123,0.30000,-0.10222,0.30000,-0.11095,0.30000,-0.90278,0.30000,0.33202,0.30000,-1.75910
0.31020,0.31000,-0.22974,0.31000,-0.11467,0.31000,-0.10111,0.31000,-0.90565,0.31000,0.33958,0.31000,-1.77847
0.32021,0.32000,-0.22752,0.32000,-0.12561,0.32000,-0.09064,0.32000,-0.90611,0.32000,0.34624,0.32000,-1.78842
0.33022,0.33000,-0.22476,0.33000,-0.13519,0.33000,-0.07975,0.33000,-0.90430,0.33000,0.35190,0.33000,-1.79047
0.34022,0.34000,-0.22163,0.34000,-0.14354,0.34000,-0.06867,0.34000,-0.90044,0.34000,0.35649,0.34000,-1.78626
0.35023,0.35000,-0.21830,0.35000,-0.15076,0.35000,-0.05766,0.35000,-0.89479,0.35000,0.36004,0.35000,-1.77743
0.36024,0.36000,-0.21490,0.36000,-0.15694,0.36000,-0.04697,0.36000,-0.88767,0.36000,0.36264,0.36000,-1.76557
0.37024,0.37000,-0.21155,0.37000,-0.16213,0.37000,-0.03682,0.37000,-0.87943,0.37000,0.36445,0.37000,-1.75213
0.38025,0.38000,-0.20835,0.38000,-0.16636,0.38000,-0.02743,0.38000,-0.87042,0.38000,0.36565,0.38000,-1.73834
0.39026,0.39000,-0.20537,0.39000,-0.16963,0.39000,-0.01897,0.39000,-0.86102,0.39000,0.36649,0.39000,-1.72515
0.40026,0.40000,-0.20265,0.40000,-0.17194,0.40000,-0.01155,0.40000,-0.85156,0.40000,0.36715,0.40000,-1.71322
0.41027,0.41000,-0.20020,0.41000,-0.17325,0.41000,-0.00522,0.41000,-0.84233,0.41000,0.36780,0.41000,-1.70288
0.42028,0.42000,-0.19803,0.42000,-0.17354,0.42000,0.00004,0.42000,-0.83359,0.42000,0.36853,0.42000,-1.69418
0.43028,0.43000,-0.19608,0.43000,-0.17279,0.43000,0.00429,0.43000,-0.82549,0.43000,0.36935,0.43000,-1.68693
0.44029,0.44000,-0.19431,0.44000,-0.17099,0.44000,0.00768,0.44000,-0.81809,0.44000,0.37018,0.44000,-1.68073
0.45030,0.45000,-0.19264,0.45000,-0.16812,0.45000,0.01035,0.45000,-0.81138,0.45000,0.37088,0.45000,-1.67508
0.46030,0.46000,-0.19099,0.46000,-0.16423,0.46000,0.01250,0.46000,-0.80521,0.46000,0.37124,0.46000,-1.66941
0.47031,0.47000,-0.18928,0.47000,-0.15933,0.47000,0.01427,0.47000,-0.79934,0.47000,0.37106,0.47000,-1.66313
0.48032,0.48000,-0.18743,0.48000,-0.15351,0.48000,0.01580,0.48000,-0.79345,0.48000,0.37012,0.48000,-1.65571
0.49032,0.49000,-0.18539,0.49000,-0.14682,0.49000,0.01719,0.49000,-0.78712,0.49000,0.36826,0.49000,-1.64664
0.50033,0.50000,-0.18312,0.50000,-0.13938,0.50000,0.01846,0.50000,-0.77992,0.50000,0.36539,0.50000,-1.63553
0.51034,0.51000,-0.18060,0.51000,-0.13128,0.51000,0.01961,0.51000,-0.77138,0.51000,0.36149,0.51000,-1.62204
