Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,-1.85755,0.00000,0.20043,0.00000,-0.16268
0.01001,0.01000,-1.85118,0.01000,0.19737,0.01000,-0.16059
0.02001,0.02000,-1.84327,0.02000,0.19380,0.02000,-0.15795
0.03002,0.03000,-1.83378,0.03000,0.18976,0.03000,-0.15478
0.04002,0.04000,-1.82270,0.04000,0.18528,0.04000,-0.15111
0.05003,0.05000,-1.81006,0.05000,0.18043,0.05000,-0.14698
0.06003,0.06000,-1.79592,0.06000,0.17525,0.06000,-0.14247
0.07004,0.07000,-1.78041,0.07000,0.16978,0.07000,-0.13765
0.08005,0.08000,-1.76368,0.08000,0.16409,0.08000,-0.13262
0.09005,0.09000,-1.74596,0.09000,0.15823,0.09000,-0.12744
0.10006,0.10000,-1.72751,0.10000,0.15227,0.10000,-0.12218
0.11006,0.11000,-1.70865,0.11000,0.14630,0.11000,-0.11689
0.12007,0.12000,-1.68971,0.12000,0.14041,0.12000,-0.11159
0.13007,0.13000,-1.67099,0.13000,0.13471,0.13000,-0.10628
0.14008,0.14000,-1.65280,0.14000,0.12930,0.14000,-0.10095
0.15009,0.15000,-1.63536,0.15000,0.12425,0.15000,-0.09558
0.16009,0.16000,-1.61883,0.16000,0.11964,0.16000,-0.09015
0.17010,0.17000,-1.60331,0.17000,0.11548,0.17000,-0.08463
0.18010,0.18000,-1.58883,0.18000,0.11179,0.18000,-0.07903
0.19011,0.19000,-1.57538,0.19000,0.10853,0.19000,-0.07335
0.20011,0.20000,-1.56290,0.20000,0.10566,0.20000,-0.06761
0.21012,0.21000,-1.55130,0.21000,0.10313,0.21000,-0.06186
0.22013,0.22000,-1.54049,0.22000,0.10086,0.22000,-0.05615
0.23013,0.23000,-1.53039,0.23000,0.09877,0.23000,-0.05056
0.24014,0.24000,-1.52088,0.24000,0.09677,0.24000,-0.04518
0.25014,0.25000,-1.51189,0.25000,0.09479,0.25000,-0.04013
0.26015,0.26000,-1.50334,0.26000,0.09272,0.26000,-0.03549
0.27015,0.27000,-1.49515,0.27000,0.09047,0.27000,-0.03139
0.28016,0.28000,-1.48728,0.28000,0.08798,0.28000,-0.02790
0.29016,0.29000,-1.47967,0.29000,0.08521,0.29000,-0.02511
0.30017,0.30000,-1.47229,0.30000,0.08215,0.30000,-0.02306
0.31018,0.31000,-1.46513,0.31000,0.07882,0.31000,-0.02175
0.32018,0.32000,-1.45817,0.32000,0.07530,0.32000,-0.02116
0.33019,0.33000,-1.45145,0.33000,0.07169,0.33000,-0.02123
0.34019,0.34000,-1.44503,0.34000,0.06809,0.34000,-0.02188
0.35020,0.35000,-1.43898,0.35000,0.06463,0.35000,-0.02300
0.36020,0.36000,-1.43345,0.36000,0.06141,0.36000,-0.02448
0.37021,0.37000,-1.42857,0.37000,0.05851,0.37000,-0.02622
0.38022,0.38000,-1.42449,0.38000,0.05598,0.38000,-0.02813
0.39022,0.39000,-1.42135,0.39000,0.05381,0.39000,-0.03013
0.40023,0.40000,-1.41921,0.40000,0.05197,0.40000,-0.03217
0.41023,0.41000,-1.41811,0.41000,0.05041,0.41000,-0.03422
0.42024,0.42000,-1.41796,0.42000,0.04906,0.42000,-0.03627
0.43024,0.43000,-1.41863,0.43000,0.04790,0.43000,-0.03829
0.44025,0.44000,-1.41989,0.44000,0.04692,0.44000,-0.04028
0.45026,0.45000,-1.42144,0.45000,0.04613,0.45000,-0.04220
0.46026,0.46000,-1.42299,0.46000,0.04560,0.46000,-0.04403
0.47027,0.47000,-1.42421,0.47000,0.04539,0.47000,-0.04572
0.48027,0.48000,-1.42482,0.48000,0.04557,0.48000,-0.04723
0.49028,0.49000,-1.42462,0.49000,0.04620,0.49000,-0.04853
0.50028,0.50000,-1.42346,0.50000,0.04731,0.50000,-0.04960
0.51029,0.51000,-1.42129,0.51000,0.04890,0.51000,-0.05044
0.52030,0.52000,-1.41812,0.52000,0.05095,0.52000,-0.05107
0.53030,0.53000,-1.41405,0.53000,0.05341,0.53000,-0.05154
0.54031,0.54000,-1.40918,0.54000,0.05620,0.54000,-0.05189
0.55031,0.55000,-1.40368,0.55000,0.05926,0.55000,-0.05219
0.56032,0.56000,-1.39771,0.56000,0.06250,0.56000,-0.05248
0.57032,0.57000,-1.39143,0.57000,0.06588,0.57000,-0.05283
0.58033,0.58000,-1.38503,0.58000,0.06937,0.58000,-0.05328
0.59034,0.59000,-1.37864,0.59000,0.07299,0.59000,-0.05386
0.60034,0.60000,-1.37241,0.60000,0.07677,0.60000,-0.05457
0.61035,0.61000,-1.36646,0.61000,0.08080,0.61000,-0.05542
0.62035,0.62000,-1.36090,0.62000,0.08516,0.62000,-0.05638
0.63036,0.63000,-1.35582,0.63000,0.08994,0.63000,-0.05739
0.64036,0.64000,-1.35129,0.64000,0.09519,0.64000,-0.05841
0.65037,0.65000,-1.34735,0.65000,0.10096,0.65000,-0.05933
0.66037,0.66000,-1.34401,0.66000,0.10723,0.66000,-0.06010
0.67038,0.67000,-1.34127,0.67000,0.11394,0.67000,-0.06062
0.68039,0.68000,-1.33907,0.68000,0.12100,0.68000,-0.06082
0.69039,0.69000,-1.33734,0.69000,0.12828,0.69000,-0.06066
0.70040,0.70000,-1.33594,0.70000,0.13564,0.70000,-0.06012
0.71040,0.71000,-1.33477,0.71000,0.14294,0.71000,-0.05919
0.72041,0.72000,-1.33368,0.72000,0.15005,0.72000,-0.05792
0.73041,0.73000,-1.33256,0.73000,0.15687,0.73000,-0.05634
0.74042,0.74000,-1.33133,0.74000,0.16332,0.74000,-0.05452
0.75043,0.75000,-1.32997,0.75000,0.16934,0.75000,-0.05253
0.76043,0.76000,-1.32851,0.76000,0.17490,0.76000,-0.05044
0.77044,0.77000,-1.32701,0.77000,0.17999,0.77000,-0.04831
0.78044,0.78000,-1.32557,0.78000,0.18459,0.78000,-0.04620
0.79045,0.79000,-1.32432,0.79000,0.18874,0.79000,-0.04413
0.80045,0.80000,-1.32335,0.80000,0.19244,0.80000,-0.04212
0.81046,0.81000,-1.32271,0.81000,0.19576,0.81000,-0.04017
0.82047,0.82000,-1.32242,0.82000,0.19871,0.82000,-0.03826
0.83047,0.83000,-1.32243,0.83000,0.20136,0.83000,-0.03638
0.84048,0.84000,-1.32263,0.84000,0.20372,0.84000,-0.03449
0.85048,0.85000,-1.32289,0.85000,0.20580,0.85000,-0.03259
0.86049,0.86000,-1.32299,0.86000,0.20759,0.86000,-0.03070
0.87049,0.87000,-1.32275,0.87000,0.20902,0.87000,-0.02885
0.88050,0.88000,-1.32192,0.88000,0.21000,0.88000,-0.02710
0.89051,0.89000,-1.32032,0.89000,0.21043,0.89000,-0.02554
0.90051,0.90000,-1.31776,0.90000,0.21017,0.90000,-0.02424
0.91052,0.91000,-1.31407,0.91000,0.20910,0.91000,-0.02332
0.92052,0.92000,-1.30912,0.92000,0.20709,0.92000,-0.02288
0.93053,0.93000,-1.30282,0.93000,0.20404,0.93000,-0.02299
0.94053,0.94000,-1.29509,0.94000,0.19990,0.94000,-0.02370
0.95054,0.95000,-1.28589,0.95000,0.19467,0.95000,-0.02503
0.96055,0.96000,-1.27525,0.96000,0.18841,0.96000,-0.02694
0.97055,0.97000,-1.26322,0.97000,0.18123,0.97000,-0.02935
0.98056,0.98000,-1.24993,0.98000,0.17325,0.98000,-0.03214
0.99056,0.99000,-1.23557,0.99000,0.16465,0.99000,-0.03516
1.00057,1.00000,-1.22040,1.00000,0.15559,1.00000,-0.03826
1.01057,1.01000,-1.20470,1.01000,0.14623,1.01000,-0.04128
1.02058,1.02000,-1.18880,1.02000,0.13672,1.02000,-0.04408
1.03058,1.03000,-1.17300,1.03000,0.12720,1.03000,-0.04658
1.04059,1.04000,-1.15755,1.04000,0.11778,1.04000,-0.04872
1.05060,1.05000,-1.14262,1.05000,0.10856,1.05000,-0.05051
1.06060,1.06000,-1.12831,1.06000,0.09962,1.06000,-0.05199
1.07061,1.07000,-1.11464,1.07000,0.09101,1.07000,-0.05323
1.08061,1.08000,-1.10153,1.08000,0.08282,1.08000,-0.05433
1.09062,1.09000,-1.08888,1.09000,0.07509,1.09000,-0.05537
1.10062,1.10000,-1.07660,1.10000,0.06790,1.10000,-0.05642
1.11063,1.11000,-1.06456,1.11000,0.06134,1.11000,-0.05748
1.12064,1.12000,-1.05270,1.12000,0.05552,1.12000,-0.05854
1.13064,1.13000,-1.04098,1.13000,0.05058,1.13000,-0.05951
1.14065,1.14000,-1.02939,1.14000,0.04665,1.14000,-0.06025
1.15065,1.15000,-1.01790,1.15000,0.04389,1.15000,-0.06064
1.16066,1.16000,-1.00653,1.16000,0.04242,1.16000,-0.06051
1.17066,1.17000,-0.99522,1.17000,0.04231,1.17000,-0.05975
1.18067,1.18000,-0.98389,1.18000,0.04360,1.18000,-0.05831
1.19068,1.19000,-0.97241,1.19000,0.04623,1.19000,-0.05617
1.20068,1.20000,-0.96057,1.20000,0.05012,1.20000,-0.05339
1.21069,1.21000,-0.94814,1.21000,0.05511,1.21000,-0.05007
1.22069,1.22000,-0.93485,1.22000,0.06105,1.22000,-0.04635
1.23070,1.23000,-0.92047,1.23000,0.06775,1.23000,-0.04239
1.24070,1.24000,-0.90475,1.24000,0.07503,1.24000,-0.03834
1.25071,1.25000,-0.88754,1.25000,0.08274,1.25000,-0.03435
1.26072,1.26000,-0.86873,1.26000,0.09071,1.26000,-0.03054
1.27072,1.27000,-0.84830,1.27000,0.09877,1.27000,-0.02701
1.28073,1.28000,-0.82627,1.28000,0.10674,1.28000,-0.02383
1.29073,1.29000,-0.80272,1.29000,0.11446,1.29000,-0.02105
1.30074,1.30000,-0.77777,1.30000,0.12175,1.30000,-0.01870
1.31074,1.31000,-0.75157,1.31000,0.12848,1.31000,-0.01677
1.32075,1.32000,-0.72427,1.32000,0.13455,1.32000,-0.01524
1.33075,1.33000,-0.69609,1.33000,0.13990,1.33000,-0.01406
1.34076,1.34000,-0.66723,1.34000,0.14453,1.34000,-0.01317
1.35077,1.35000,-0.63792,1.35000,0.14850,1.35000,-0.01250
1.36077,1.36000,-0.60842,1.36000,0.15189,1.36000,-0.01197
1.37078,1.37000,-0.57894,1.37000,0.15480,1.37000,-0.01150
1.38078,1.38000,-0.54971,1.38000,0.15733,1.38000,-0.01102
1.39079,1.39000,-0.52092,1.39000,0.15958,1.39000,-0.01046
1.40079,1.40000,-0.49271,1.40000,0.16158,1.40000,-0.00977
1.41080,1.41000,-0.46521,1.41000,0.16336,1.41000,-0.00892
1.42081,1.42000,-0.43851,1.42000,0.16491,1.42000,-0.00785
1.43081,1.43000,-0.41267,1.43000,0.16618,1.43000,-0.00655
1.44082,1.44000,-0.38776,1.44000,0.16713,1.44000,-0.00500
1.45082,1.45000,-0.36383,1.45000,0.16768,1.45000,-0.00318
1.46083,1.46000,-0.34096,1.46000,0.16774,1.46000,-0.00109
1.47083,1.47000,-0.31918,1.47000,0.16723,1.47000,0.00124
1.48084,1.48000,-0.29854,1.48000,0.16608,1.48000,0.00379
1.49085,1.49000,-0.27903,1.49000,0.16422,1.49000,0.00650
1.50085,1.50000,-0.26062,1.50000,0.16159,1.50000,0.00929
1.51086,1.51000,-0.24321,1.51000,0.15818,1.51000,0.01208
1.52086,1.52000,-0.22667,1.52000,0.15399,1.52000,0.01478
1.53087,1.53000,-0.21084,1.53000,0.14907,1.53000,0.01729
1.54087,1.54000,-0.19554,1.54000,0.14348,1.54000,0.01953
1.55088,1.55000,-0.18060,1.55000,0.13734,1.55000,0.02144
1.56089,1.56000,-0.16587,1.56000,0.13079,1.56000,0.02296
1.57089,1.57000,-0.15125,1.57000,0.12399,1.57000,0.02407
1.58090,1.58000,-0.13668,1.58000,0.11713,1.58000,0.02475
1.59090,1.59000,-0.12217,1.59000,0.11036,1.59000,0.02502
1.60091,1.60000,-0.10776,1.60000,0.10384,1.60000,0.02489
1.61091,1.61000,-0.09358,1.61000,0.09767,1.61000,0.02441
1.62092,1.62000,-0.07976,1.62000,0.09192,1.62000,0.02361
1.63093,1.63000,-0.06651,1.63000,0.08660,1.63000,0.02252
1.64093,1.64000,-0.05402,1.64000,0.08168,1.64000,0.02119
1.65094,1.65000,-0.04249,1.65000,0.07708,1.65000,0.01967
1.66094,1.66000,-0.03209,1.66000,0.07270,1.66000,0.01799
1.67095,1.67000,-0.02296,1.67000,0.06843,1.67000,0.01619
1.68095,1.68000,-0.01517,1.68000,0.06418,1.68000,0.01432
1.69096,1.69000,-0.00875,1.69000,0.05985,1.69000,0.01243
1.70096,1.70000,-0.00365,1.70000,0.05537,1.70000,0.01055
1.71097,1.71000,0.00021,1.71000,0.05071,1.71000,0.00874
1.72098,1.72000,0.00296,1.72000,0.04586,1.72000,0.00703
1.73098,1.73000,0.00477,1.73000,0.04082,1.73000,0.00545
1.74099,1.74000,0.00581,1.74000,0.03563,1.74000,0.00399
1.75099,1.75000,0.00627,1.75000,0.03031,1.75000,0.00266
1.76100,1.76000,0.00630,1.76000,0.02486,1.76000,0.00142
1.77100,1.77000,0.00603,1.77000,0.01928,1.77000,0.00022
1.78101,1.78000,0.00552,1.78000,0.01353,1.78000,-0.00100
