Tiempo;Evento
2.97;Posición inicial
5.38;< Contacto inicial derecho
5.44;> Despegue izquierdo
5.91;< Contacto inicial izquierdo
5.97;> Despegue derecho
6.38;< Contacto inicial derecho
6.44;> Despegue izquierdo
6.84;< Contacto inicial izquierdo
6.89;> Despegue derecho
7.29;< Contacto inicial derecho
7.35;> Despegue izquierdo
7.77;< Contacto inicial izquierdo
7.83;> Despegue derecho
8.25;< Contacto inicial derecho
8.31;> Despegue izquierdo
8.72;< Contacto inicial izquierdo
8.78;> Despegue derecho
9.21;< Contacto inicial derecho
9.27;> Despegue izquierdo
9.68;< Contacto inicial izquierdo
9.74;> Despegue derecho
10.15;< Contacto inicial derecho
10.21;> Despegue izquierdo
10.61;< Contacto inicial izquierdo
10.66;> Despegue derecho
11.08;< Contacto inicial derecho
11.14;> Despegue izquierdo
11.55;< Contacto inicial izquierdo
11.61;> Despegue derecho
12.03;< Contacto inicial derecho
12.09;> Despegue izquierdo
12.51;< Contacto inicial izquierdo
12.56;> Despegue derecho
12.97;< Contacto inicial derecho
13.03;> Despegue izquierdo
13.43;< Contacto inicial izquierdo
13.49;> Despegue derecho
13.9;< Contacto inicial derecho
13.96;> Despegue izquierdo
14.37;< Contacto inicial izquierdo
14.44;> Despegue derecho
14.75;< Contacto inicial derecho
14.83;> Despegue izquierdo
14.95;< Contacto inicial izquierdo
15.07;> Despegue derecho
15.22;< Contacto inicial derecho
15.32;> Despegue izquierdo
16.16;< Contacto inicial izquierdo
16.19;> Despegue derecho
16.67;< Contacto inicial derecho
16.73;> Despegue izquierdo
17.19;< Contacto inicial izquierdo
17.25;> Despegue derecho
17.66;< Contacto inicial derecho
17.72;> Despegue izquierdo
18.14;< Contacto inicial izquierdo
18.19;> Despegue derecho
18.6;< Contacto inicial derecho
18.65;> Despegue izquierdo
19.05;< Contacto inicial izquierdo
19.1;> Despegue derecho
19.5;< Contacto inicial derecho
19.56;> Despegue izquierdo
19.98;< Contacto inicial izquierdo
20.04;> Despegue derecho
20.45;< Contacto inicial derecho
20.5;> Despegue izquierdo
20.91;< Contacto inicial izquierdo
20.97;> Despegue derecho
21.38;< Contacto inicial derecho
21.44;> Despegue izquierdo
21.85;< Contacto inicial izquierdo
21.91;> Despegue derecho
22.33;< Contacto inicial derecho
22.39;> Despegue izquierdo
22.81;< Contacto inicial izquierdo
22.87;> Despegue derecho
23.3;< Contacto inicial derecho
23.36;> Despegue izquierdo
23.76;< Contacto inicial izquierdo
23.82;> Despegue derecho
24.23;< Contacto inicial derecho
24.29;> Despegue izquierdo
24.69;< Contacto inicial izquierdo
24.75;> Despegue derecho
25.17;< Contacto inicial derecho
25.23;> Despegue izquierdo
25.61;< Contacto inicial izquierdo
25.67;> Despegue derecho
26.03;< Contacto inicial derecho
26.1;> Despegue izquierdo
26.24;< Contacto inicial izquierdo
26.4;> Despegue derecho
28.01;< Contacto inicial derecho
28.07;> Despegue izquierdo
28.53;< Contacto inicial izquierdo
28.59;> Despegue derecho
28.99;< Contacto inicial derecho
29.05;> Despegue izquierdo
29.49;< Contacto inicial izquierdo
29.55;> Despegue derecho
29.94;< Contacto inicial derecho
30;> Despegue izquierdo
30.43;< Contacto inicial izquierdo
30.49;> Despegue derecho
30.87;< Contacto inicial derecho
30.93;> Despegue izquierdo
31.36;< Contacto inicial izquierdo
31.42;> Despegue derecho
31.83;< Contacto inicial derecho
31.89;> Despegue izquierdo
32.31;< Contacto inicial izquierdo
32.37;> Despegue derecho
32.77;< Contacto inicial derecho
32.83;> Despegue izquierdo
33.25;< Contacto inicial izquierdo
33.31;> Despegue derecho
33.73;< Contacto inicial derecho
33.79;> Despegue izquierdo
34.21;< Contacto inicial izquierdo
34.27;> Despegue derecho
34.68;< Contacto inicial derecho
34.74;> Despegue izquierdo
35.16;< Contacto inicial izquierdo
35.22;> Despegue derecho
35.64;< Contacto inicial derecho
35.7;> Despegue izquierdo
36.12;< Contacto inicial izquierdo
36.18;> Despegue derecho
36.59;< Contacto inicial derecho
36.65;> Despegue izquierdo
37.06;< Contacto inicial izquierdo
37.13;> Despegue derecho
37.53;< Contacto inicial derecho
37.6;> Despegue izquierdo
37.72;< Contacto inicial izquierdo
37.84;> Despegue derecho
39.48;< Contacto inicial derecho
39.54;> Despegue izquierdo
40.04;< Contacto inicial izquierdo
40.1;> Despegue derecho
40.48;< Contacto inicial derecho
40.54;> Despegue izquierdo
40.99;< Contacto inicial izquierdo
41.05;> Despegue derecho
41.42;< Contacto inicial derecho
41.49;> Despegue izquierdo
41.94;< Contacto inicial izquierdo
42;> Despegue derecho
42.39;< Contacto inicial derecho
42.45;> Despegue izquierdo
42.9;< Contacto inicial izquierdo
42.97;> Despegue derecho
43.36;< Contacto inicial derecho
43.42;> Despegue izquierdo
43.86;< Contacto inicial izquierdo
43.92;> Despegue derecho
44.29;< Contacto inicial derecho
44.35;> Despegue izquierdo
44.79;< Contacto inicial izquierdo
44.85;> Despegue derecho
45.24;< Contacto inicial derecho
45.3;> Despegue izquierdo
45.74;< Contacto inicial izquierdo
45.8;> Despegue derecho
46.19;< Contacto inicial derecho
46.26;> Despegue izquierdo
46.71;< Contacto inicial izquierdo
46.77;> Despegue derecho
47.16;< Contacto inicial derecho
47.23;> Despegue izquierdo
47.68;< Contacto inicial izquierdo
47.75;> Despegue derecho
48.12;< Contacto inicial derecho
48.19;> Despegue izquierdo
48.63;< Contacto inicial izquierdo
48.69;> Despegue derecho
49.04;< Contacto inicial derecho
49.11;> Despegue izquierdo
49.5;< Contacto inicial izquierdo
49.57;> Despegue derecho
51.24;< Contacto inicial derecho
51.31;> Despegue izquierdo
51.83;< Contacto inicial izquierdo
51.89;> Despegue derecho
52.28;< Contacto inicial derecho
52.35;> Despegue izquierdo
52.81;< Contacto inicial izquierdo
52.87;> Despegue derecho
53.25;< Contacto inicial derecho
53.32;> Despegue izquierdo
53.76;< Contacto inicial izquierdo
53.82;> Despegue derecho
54.21;< Contacto inicial derecho
54.28;> Despegue izquierdo
54.73;< Contacto inicial izquierdo
54.8;> Despegue derecho
55.18;< Contacto inicial derecho
55.24;> Despegue izquierdo
55.69;< Contacto inicial izquierdo
55.75;> Despegue derecho
56.14;< Contacto inicial derecho
56.2;> Despegue izquierdo
56.64;< Contacto inicial izquierdo
56.7;> Despegue derecho
57.08;< Contacto inicial derecho
57.14;> Despegue izquierdo
57.55;< Contacto inicial izquierdo
57.61;> Despegue derecho
57.97;< Contacto inicial derecho
58.03;> Despegue izquierdo
58.48;< Contacto inicial izquierdo
58.54;> Despegue derecho
58.92;< Contacto inicial derecho
58.98;> Despegue izquierdo
59.41;< Contacto inicial izquierdo
59.47;> Despegue derecho
59.86;< Contacto inicial derecho
59.93;> Despegue izquierdo
60.39;< Contacto inicial izquierdo
60.46;> Despegue derecho
60.84;< Contacto inicial derecho
60.92;> Despegue izquierdo
61.04;< Contacto inicial izquierdo
61.17;> Despegue derecho
62.44;< Contacto inicial izquierdo
62.47;> Despegue derecho
62.91;< Contacto inicial derecho
62.97;> Despegue izquierdo
63.46;< Contacto inicial izquierdo
63.52;> Despegue derecho
63.89;< Contacto inicial derecho
63.96;> Despegue izquierdo
64.4;< Contacto inicial izquierdo
64.46;> Despegue derecho
64.83;< Contacto inicial derecho
64.9;> Despegue izquierdo
65.35;< Contacto inicial izquierdo
65.41;> Despegue derecho
65.76;< Contacto inicial derecho
65.83;> Despegue izquierdo
66.26;< Contacto inicial izquierdo
66.34;> Despegue derecho
