Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.306399	0.639625	0.633769	0.308763	0.300329	0.6441	0.634172	0.304571	0.29743	0.64093	0.636463	0.309289	0.297972	0.641004	0.636246	0.309059	0.296596	0.641194	0.643334	0.294996	0.283811	0.648264	0.639099	0.30126	0.291741	0.680497	0.596007	0.310783	0.314359	0.63566	0.632442	0.31166	-0.232127	0.67177	0.224062	0.666812	-0.189186	0.68587	0.20455	0.672273	-0.164458	0.694716	0.166616	0.680119	0.669136	0.217523	0.67581	-0.219594	0.664452	0.220093	0.67797	-0.224544	0.66466	0.232325	0.672867	-0.22694	0.303596	0.645761	0.627479	0.311596
0.01	0.305663	0.639875	0.634176	0.308143	0.299635	0.644328	0.634487	0.304116	0.296876	0.641078	0.63678	0.308861	0.297907	0.641062	0.636182	0.309132	0.295702	0.641919	0.643043	0.294951	0.283593	0.648596	0.638644	0.301714	0.292485	0.678256	0.598722	0.309762	0.313825	0.635936	0.632815	0.310877	-0.231995	0.671252	0.225069	0.667041	-0.189659	0.686062	0.206514	0.671342	-0.170207	0.698051	0.160409	0.676774	0.669004	0.218526	0.675292	-0.220592	0.664241	0.22097	0.677611	-0.225389	0.664403	0.233377	0.672515	-0.227656	0.304014	0.645394	0.627651	0.311603
0.02	0.304912	0.64013	0.634552	0.307582	0.298957	0.644506	0.634835	0.303681	0.296341	0.641233	0.637074	0.308446	0.297859	0.641111	0.636128	0.30919	0.295043	0.642521	0.642625	0.29521	0.283559	0.648591	0.638413	0.302247	0.293427	0.675796	0.601614	0.308645	0.313301	0.636173	0.633195	0.310147	-0.231762	0.670808	0.225751	0.667338	-0.190095	0.686337	0.208293	0.670387	-0.175845	0.701259	0.154195	0.673452	0.668884	0.219562	0.674732	-0.221637	0.664011	0.221924	0.677237	-0.22625	0.664094	0.234536	0.672153	-0.228435	0.304366	0.645102	0.627776	0.311611
0.03	0.304131	0.640396	0.63491	0.30706	0.298278	0.644668	0.635164	0.303316	0.295827	0.641414	0.637321	0.308054	0.297815	0.641163	0.636081	0.30922	0.294637	0.642941	0.642145	0.295748	0.283533	0.648819	0.638115	0.302411	0.294481	0.673255	0.604546	0.307462	0.312726	0.636404	0.633596	0.309433	-0.2315	0.67044	0.226156	0.667661	-0.190462	0.686672	0.209868	0.669449	-0.181294	0.704304	0.148073	0.670196	0.668773	0.220576	0.67416	-0.222705	0.663772	0.222964	0.676841	-0.227111	0.66377	0.235696	0.671765	-0.22932	0.304657	0.644903	0.627845	0.3116
0.04	0.303353	0.640641	0.635261	0.306594	0.297591	0.644833	0.635453	0.303034	0.295353	0.641609	0.63752	0.307689	0.297808	0.641213	0.636032	0.309223	0.294432	0.643197	0.641659	0.296448	0.283886	0.649076	0.637575	0.302668	0.295623	0.670607	0.607517	0.306294	0.31214	0.636616	0.633978	0.308804	-0.231247	0.670128	0.226393	0.667981	-0.190839	0.687032	0.211224	0.668545	-0.186431	0.707072	0.14227	0.667122	0.668624	0.221605	0.673612	-0.223785	0.663517	0.224131	0.676414	-0.227978	0.663478	0.236776	0.671366	-0.230221	0.304921	0.644778	0.627869	0.311553
0.05	0.302613	0.640834	0.635609	0.306198	0.296932	0.644985	0.63571	0.302819	0.294941	0.641788	0.637683	0.307374	0.297862	0.641254	0.635983	0.309189	0.294384	0.643295	0.64119	0.297296	0.284757	0.649112	0.636839	0.303319	0.296764	0.667925	0.610451	0.305217	0.311563	0.636793	0.634363	0.308231	-0.231032	0.669865	0.22655	0.668266	-0.191148	0.68744	0.212327	0.667687	-0.191235	0.709396	0.137097	0.664373	0.668467	0.222743	0.673021	-0.224899	0.663282	0.225367	0.675956	-0.228803	0.66325	0.237762	0.670957	-0.231051	0.305179	0.644691	0.627874	0.311469
0.06	0.301919	0.640953	0.63597	0.305887	0.296369	0.64507	0.635986	0.30261	0.294595	0.64195	0.637802	0.307119	0.297968	0.641294	0.635931	0.309112	0.294429	0.643321	0.640715	0.298219	0.285969	0.64892	0.636097	0.304147	0.297865	0.66533	0.613253	0.304194	0.311003	0.636955	0.634726	0.307716	-0.230886	0.66965	0.226646	0.6685	-0.191387	0.687844	0.213232	0.666914	-0.195705	0.711183	0.1326	0.662069	0.668358	0.223995	0.67233	-0.226044	0.663074	0.226559	0.675493	-0.229594	0.663067	0.23865	0.67057	-0.231783	0.305426	0.644618	0.627892	0.311342
0.07	0.301278	0.641006	0.636333	0.305652	0.295906	0.645105	0.636263	0.302405	0.294357	0.642078	0.637875	0.306929	0.298123	0.641314	0.635891	0.309	0.294517	0.643267	0.640293	0.299151	0.287182	0.648688	0.635451	0.304848	0.298931	0.662834	0.615915	0.303217	0.310429	0.63712	0.635067	0.307249	-0.230855	0.669469	0.226699	0.668674	-0.191734	0.688197	0.214037	0.666192	-0.199714	0.712449	0.128679	0.660283	0.668243	0.225306	0.671663	-0.227063	0.662935	0.227502	0.675096	-0.230227	0.662919	0.239366	0.67024	-0.232424	0.305643	0.644554	0.627942	0.31116
0.08	0.300701	0.641006	0.636692	0.305475	0.295478	0.645155	0.636498	0.302221	0.29421	0.642179	0.637917	0.306771	0.298317	0.641325	0.635862	0.308849	0.29463	0.643148	0.639925	0.300084	0.288301	0.648418	0.634885	0.305544	0.29996	0.660384	0.618469	0.302346	0.309777	0.637304	0.635411	0.306813	-0.231014	0.669291	0.226775	0.668772	-0.19213	0.688495	0.214765	0.665535	-0.203251	0.713306	0.125462	0.658895	0.668079	0.22653	0.671154	-0.227831	0.662884	0.228096	0.674796	-0.230666	0.66281	0.239936	0.669953	-0.232974	0.305814	0.644494	0.62803	0.310939
0.09	0.300202	0.640959	0.637031	0.305356	0.295171	0.645167	0.636676	0.302121	0.294113	0.642256	0.637941	0.306653	0.298552	0.641346	0.635826	0.308654	0.29457	0.643079	0.639653	0.300869	0.289326	0.648206	0.634386	0.306062	0.300999	0.657986	0.620888	0.301583	0.309092	0.637488	0.635745	0.306431	-0.231331	0.669091	0.226929	0.66881	-0.192539	0.688668	0.215513	0.664995	-0.206238	0.713945	0.122897	0.657757	0.667909	0.227457	0.670835	-0.228347	0.662872	0.228451	0.67458	-0.23098	0.662746	0.240367	0.669736	-0.233334	0.305943	0.644415	0.628173	0.310689
