Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.358805	0.607055	0.610037	0.361383	0.360968	0.610544	0.600883	0.368616	0.365735	0.606562	0.601934	0.368775	0.36422	0.606387	0.60546	0.364769	0.364998	0.6087	0.602725	0.364667	0.360708	0.609853	0.60516	0.362974	0.365415	0.604459	0.604523	0.36831	0.356455	0.607523	0.611134	0.36107	-0.183117	0.674785	0.187761	0.68984	-0.117136	0.702826	0.165276	0.681908	-0.217997	0.657923	-0.0211794	0.720532	0.685252	0.17369	0.68618	-0.171516	0.686471	0.167769	0.688691	-0.162224	0.694804	0.163179	0.682431	-0.157822	0.368644	0.610427	0.596894	0.367693
0.01	0.358531	0.607001	0.610211	0.361452	0.360841	0.61089	0.600932	0.368086	0.365905	0.60643	0.601907	0.368869	0.364195	0.606392	0.605473	0.364765	0.36251	0.609156	0.604388	0.363635	0.360752	0.60986	0.60521	0.362834	0.365474	0.60442	0.604513	0.368333	0.356358	0.607581	0.61114	0.361057	-0.182045	0.675637	0.185574	0.689881	-0.11745	0.703395	0.166499	0.68097	-0.218898	0.659425	-0.0183202	0.718962	0.685528	0.173778	0.68588	-0.171526	0.687097	0.166562	0.688547	-0.161424	0.69336	0.163881	0.683976	-0.156752	0.368683	0.610405	0.596829	0.367795
0.02	0.358258	0.606794	0.610506	0.361572	0.360636	0.610893	0.601215	0.367819	0.365999	0.606432	0.601785	0.368971	0.364235	0.606384	0.605467	0.364748	0.359898	0.609803	0.606112	0.362275	0.360742	0.609898	0.605309	0.362617	0.365527	0.604399	0.60449	0.368353	0.356261	0.607726	0.611087	0.360999	-0.1809	0.676504	0.185509	0.68935	-0.118475	0.703807	0.165651	0.680573	-0.218608	0.661115	-0.0119767	0.717631	0.685842	0.17372	0.685616	-0.171387	0.687689	0.165376	0.688438	-0.160586	0.691644	0.165141	0.685629	-0.155789	0.36872	0.610278	0.596809	0.368
0.03	0.358019	0.606596	0.610798	0.361648	0.360516	0.610913	0.601285	0.367791	0.366068	0.606498	0.601624	0.369057	0.364311	0.606366	0.605451	0.364727	0.357271	0.610595	0.607831	0.360656	0.360658	0.609983	0.605432	0.362352	0.365584	0.604389	0.604456	0.368368	0.356212	0.607927	0.610963	0.360918	-0.179808	0.677432	0.186302	0.68851	-0.120312	0.704056	0.163311	0.680559	-0.214365	0.663417	-0.00402752	0.716875	0.686163	0.173506	0.685403	-0.171166	0.688269	0.164072	0.68838	-0.159684	0.689754	0.166984	0.687243	-0.15509	0.368696	0.610123	0.596816	0.368271
0.04	0.35792	0.606479	0.610963	0.361663	0.360397	0.610932	0.601355	0.367762	0.366094	0.606601	0.601517	0.369035	0.364359	0.606354	0.605438	0.364722	0.354063	0.611845	0.609506	0.358869	0.360497	0.610105	0.605557	0.362097	0.365642	0.60438	0.604421	0.368383	0.35626	0.608148	0.610774	0.36082	-0.179328	0.678476	0.187166	0.687373	-0.122358	0.704102	0.160182	0.68089	-0.203469	0.66634	0.00400565	0.717339	0.686477	0.173136	0.685248	-0.170905	0.688793	0.162682	0.688408	-0.158725	0.687894	0.169176	0.688685	-0.154575	0.368577	0.609985	0.59684	0.368581
0.05	0.35803	0.606416	0.610962	0.361661	0.360274	0.61096	0.601418	0.367733	0.365988	0.606758	0.601532	0.368858	0.364314	0.606387	0.605424	0.364735	0.351049	0.613026	0.610836	0.357551	0.36033	0.610227	0.605642	0.361916	0.365687	0.604388	0.604384	0.368387	0.356447	0.608343	0.610536	0.360708	-0.17909	0.679554	0.187932	0.68616	-0.124018	0.704012	0.156362	0.681569	-0.191329	0.669237	0.012015	0.717893	0.68676	0.172756	0.685129	-0.170628	0.689206	0.161369	0.688515	-0.157807	0.686195	0.17134	0.68996	-0.154058	0.368356	0.609881	0.596881	0.368907
0.06	0.358303	0.606385	0.610849	0.361635	0.360076	0.611202	0.601323	0.367679	0.365744	0.606953	0.601618	0.36864	0.364254	0.606417	0.605424	0.364745	0.348429	0.614535	0.611822	0.355834	0.360215	0.610318	0.605667	0.361836	0.365701	0.604437	0.604343	0.36836	0.356723	0.608506	0.610274	0.360605	-0.178851	0.680629	0.188697	0.684945	-0.124924	0.703952	0.15178	0.682501	-0.17915	0.671987	0.0200205	0.718288	0.687005	0.172434	0.685038	-0.170332	0.689506	0.160229	0.688661	-0.157019	0.68485	0.173005	0.691031	-0.153383	0.36804	0.609834	0.59694	0.369204
0.07	0.358671	0.606356	0.610684	0.361598	0.359854	0.611436	0.601213	0.367688	0.365557	0.60709	0.60163	0.36858	0.364045	0.60647	0.60547	0.36479	0.347565	0.615247	0.611496	0.356009	0.360154	0.610362	0.605655	0.361843	0.365716	0.604489	0.604303	0.368325	0.357039	0.608632	0.610016	0.360515	-0.179161	0.681506	0.188735	0.683981	-0.124827	0.703962	0.146812	0.683595	-0.164628	0.673916	0.0264355	0.719747	0.687198	0.172166	0.684987	-0.170032	0.689675	0.159372	0.688822	-0.156439	0.683782	0.174128	0.691994	-0.152531	0.36767	0.609851	0.597003	0.369442
0.08	0.359033	0.606297	0.610524	0.361608	0.359725	0.611532	0.601131	0.367789	0.365564	0.607122	0.601542	0.368664	0.363919	0.606544	0.605468	0.364797	0.347371	0.615579	0.61111	0.356287	0.36017	0.610343	0.60561	0.361934	0.365725	0.604535	0.604272	0.368291	0.35733	0.608718	0.60981	0.360431	-0.179699	0.682218	0.188085	0.683309	-0.12367	0.703871	0.142338	0.684844	-0.15103	0.674765	0.0295653	0.721809	0.687342	0.171931	0.684976	-0.169731	0.68966	0.158889	0.689013	-0.156154	0.683029	0.174734	0.692748	-0.151789	0.367304	0.609908	0.597062	0.369616
0.09	0.359326	0.606212	0.610402	0.361664	0.359711	0.611573	0.601097	0.36779	0.365726	0.607087	0.60141	0.368776	0.364028	0.606583	0.605413	0.364714	0.348101	0.615639	0.610178	0.357066	0.360258	0.610265	0.60554	0.362094	0.365747	0.604542	0.604261	0.368275	0.357576	0.608731	0.609674	0.360394	-0.180308	0.682879	0.186819	0.682836	-0.121764	0.703509	0.139182	0.686205	-0.141387	0.674822	0.0280689	0.723766	0.68745	0.171704	0.684993	-0.169451	0.689436	0.158856	0.689222	-0.156256	0.682553	0.175236	0.693168	-0.151434	0.366987	0.610017	0.597096	0.369697
