Tiempo;Evento
4.72;Posición inicial
7.46;< Contacto inicial izquierdo
7.55;> Despegue derecho
8.14;< Contacto inicial derecho
8.22;> Despegue izquierdo
8.65;< Contacto inicial izquierdo
8.74;> Despegue derecho
9.25;< Contacto inicial derecho
9.34;> Despegue izquierdo
9.78;< Contacto inicial izquierdo
9.87;> Despegue derecho
10.38;< Contacto inicial derecho
10.46;> Despegue izquierdo
10.9;< Contacto inicial izquierdo
10.99;> Despegue derecho
11.46;< Contacto inicial derecho
11.55;> Despegue izquierdo
12;< Contacto inicial izquierdo
12.09;> Despegue derecho
12.56;< Contacto inicial derecho
12.66;> Despegue izquierdo
13.14;< Contacto inicial izquierdo
13.23;> Despegue derecho
13.7;< Contacto inicial derecho
13.79;> Despegue izquierdo
14.26;< Contacto inicial izquierdo
14.35;> Despegue derecho
14.81;< Contacto inicial derecho
14.9;> Despegue izquierdo
15.38;< Contacto inicial izquierdo
15.48;> Despegue derecho
15.94;< Contacto inicial derecho
16.03;> Despegue izquierdo
16.51;< Contacto inicial izquierdo
16.6;> Despegue derecho
17.06;< Contacto inicial derecho
17.16;> Despegue izquierdo
17.63;< Contacto inicial izquierdo
17.73;> Despegue derecho
18.08;< Contacto inicial derecho
18.25;> Despegue izquierdo
18.81;< Contacto inicial izquierdo
18.91;> Despegue derecho
19.42;< Contacto inicial derecho
19.52;> Despegue izquierdo
19.72;< Contacto inicial izquierdo
20.06;> Despegue derecho
20.77;< Contacto inicial derecho
20.83;> Despegue izquierdo
21.36;< Contacto inicial izquierdo
21.44;> Despegue derecho
21.93;< Contacto inicial derecho
22.02;> Despegue izquierdo
22.49;< Contacto inicial izquierdo
22.58;> Despegue derecho
23.06;< Contacto inicial derecho
23.14;> Despegue izquierdo
23.59;< Contacto inicial izquierdo
23.68;> Despegue derecho
24.17;< Contacto inicial derecho
24.25;> Despegue izquierdo
24.69;< Contacto inicial izquierdo
24.79;> Despegue derecho
25.26;< Contacto inicial derecho
25.35;> Despegue izquierdo
25.82;< Contacto inicial izquierdo
25.92;> Despegue derecho
26.39;< Contacto inicial derecho
26.47;> Despegue izquierdo
26.95;< Contacto inicial izquierdo
27.04;> Despegue derecho
27.5;< Contacto inicial derecho
27.58;> Despegue izquierdo
28.04;< Contacto inicial izquierdo
28.13;> Despegue derecho
28.61;< Contacto inicial derecho
28.69;> Despegue izquierdo
29.13;< Contacto inicial izquierdo
29.22;> Despegue derecho
29.71;< Contacto inicial derecho
29.8;> Despegue izquierdo
30.25;< Contacto inicial izquierdo
30.34;> Despegue derecho
30.83;< Contacto inicial derecho
30.91;> Despegue izquierdo
31.35;< Contacto inicial izquierdo
31.45;> Despegue derecho
31.94;< Contacto inicial derecho
32.02;> Despegue izquierdo
32.48;< Contacto inicial izquierdo
32.59;> Despegue derecho
33.1;< Contacto inicial derecho
33.19;> Despegue izquierdo
33.66;< Contacto inicial izquierdo
33.77;> Despegue derecho
34.29;< Contacto inicial derecho
34.38;> Despegue izquierdo
35.66;< Contacto inicial derecho
35.73;> Despegue izquierdo
36.25;< Contacto inicial izquierdo
36.33;> Despegue derecho
36.84;< Contacto inicial derecho
36.92;> Despegue izquierdo
37.39;< Contacto inicial izquierdo
37.48;> Despegue derecho
37.95;< Contacto inicial derecho
38.04;> Despegue izquierdo
38.49;< Contacto inicial izquierdo
38.58;> Despegue derecho
39.05;< Contacto inicial derecho
39.13;> Despegue izquierdo
39.6;< Contacto inicial izquierdo
39.69;> Despegue derecho
40.17;< Contacto inicial derecho
40.26;> Despegue izquierdo
40.73;< Contacto inicial izquierdo
40.82;> Despegue derecho
41.29;< Contacto inicial derecho
41.37;> Despegue izquierdo
41.84;< Contacto inicial izquierdo
41.93;> Despegue derecho
42.41;< Contacto inicial derecho
42.49;> Despegue izquierdo
42.95;< Contacto inicial izquierdo
43.05;> Despegue derecho
43.51;< Contacto inicial derecho
43.6;> Despegue izquierdo
44.07;< Contacto inicial izquierdo
44.16;> Despegue derecho
44.62;< Contacto inicial derecho
44.71;> Despegue izquierdo
45.17;< Contacto inicial izquierdo
45.27;> Despegue derecho
45.73;< Contacto inicial derecho
45.82;> Despegue izquierdo
46.28;< Contacto inicial izquierdo
46.37;> Despegue derecho
46.83;< Contacto inicial derecho
46.92;> Despegue izquierdo
47.39;< Contacto inicial izquierdo
47.49;> Despegue derecho
47.95;< Contacto inicial derecho
48.05;> Despegue izquierdo
48.51;< Contacto inicial izquierdo
48.61;> Despegue derecho
49.1;< Contacto inicial derecho
49.21;> Despegue izquierdo
50.41;< Contacto inicial derecho
50.49;> Despegue izquierdo
51.01;< Contacto inicial izquierdo
51.1;> Despegue derecho
51.6;< Contacto inicial derecho
51.68;> Despegue izquierdo
52.13;< Contacto inicial izquierdo
52.22;> Despegue derecho
52.74;< Contacto inicial derecho
52.81;> Despegue izquierdo
53.24;< Contacto inicial izquierdo
53.33;> Despegue derecho
53.84;< Contacto inicial derecho
53.92;> Despegue izquierdo
54.34;< Contacto inicial izquierdo
54.44;> Despegue derecho
54.94;< Contacto inicial derecho
55.02;> Despegue izquierdo
55.45;< Contacto inicial izquierdo
55.55;> Despegue derecho
56.05;< Contacto inicial derecho
56.13;> Despegue izquierdo
56.57;< Contacto inicial izquierdo
56.66;> Despegue derecho
57.17;< Contacto inicial derecho
57.25;> Despegue izquierdo
57.69;< Contacto inicial izquierdo
57.78;> Despegue derecho
58.28;< Contacto inicial derecho
58.36;> Despegue izquierdo
58.79;< Contacto inicial izquierdo
58.89;> Despegue derecho
59.37;< Contacto inicial derecho
59.45;> Despegue izquierdo
59.89;< Contacto inicial izquierdo
59.99;> Despegue derecho
60.47;< Contacto inicial derecho
60.55;> Despegue izquierdo
61;< Contacto inicial izquierdo
61.1;> Despegue derecho
61.6;< Contacto inicial derecho
61.68;> Despegue izquierdo
62.12;< Contacto inicial izquierdo
62.22;> Despegue derecho
62.72;< Contacto inicial derecho
62.81;> Despegue izquierdo
63.26;< Contacto inicial izquierdo
63.36;> Despegue derecho
63.86;< Contacto inicial derecho
