Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.292753	0.646165	0.643142	0.288333	0.291817	0.645323	0.644371	0.288421	0.293526	0.643747	0.644142	0.290713	0.291859	0.644517	0.64415	0.290667	0.293435	0.645705	0.642747	0.289546	0.291281	0.64487	0.64508	0.288393	0.29291	0.644026	0.643456	0.292228	0.299639	0.641964	0.644453	0.287714	-0.235017	0.671094	0.243944	0.659463	-0.214251	0.677247	0.211212	0.671433	-0.213039	0.681334	0.209424	0.668236	0.663791	0.244858	0.659801	-0.253158	0.660812	0.251534	0.657108	-0.26128	0.662211	0.248384	0.659073	-0.255742	0.288064	0.648121	0.646649	0.280719
0.01	0.292782	0.646158	0.643113	0.288383	0.291807	0.645357	0.644342	0.28842	0.293547	0.64375	0.644118	0.290739	0.291853	0.644517	0.644172	0.290626	0.293439	0.645711	0.642747	0.289529	0.291268	0.644881	0.645077	0.288387	0.292908	0.644027	0.643455	0.292233	0.299677	0.64183	0.644535	0.28779	-0.235007	0.67105	0.243978	0.659498	-0.214304	0.677203	0.211306	0.671431	-0.213066	0.681321	0.209416	0.668244	0.66376	0.244821	0.659837	-0.253182	0.660822	0.251365	0.657193	-0.261204	0.662212	0.248272	0.659094	-0.255794	0.288485	0.647894	0.646685	0.280728
0.02	0.292793	0.646151	0.643096	0.288425	0.291789	0.645396	0.644313	0.288419	0.293534	0.64377	0.644104	0.290737	0.291867	0.644502	0.644179	0.290628	0.293444	0.645721	0.642744	0.289509	0.291265	0.644887	0.645074	0.288384	0.292903	0.644031	0.64345	0.292241	0.299699	0.641705	0.644617	0.287861	-0.235022	0.671007	0.244023	0.659521	-0.214379	0.677152	0.211404	0.671427	-0.213084	0.681311	0.209423	0.668246	0.663729	0.244786	0.65987	-0.253208	0.660827	0.251211	0.657275	-0.261132	0.662197	0.248174	0.659144	-0.255801	0.28894	0.647662	0.646724	0.280705
0.03	0.292801	0.646125	0.643099	0.288468	0.291775	0.645426	0.644289	0.288418	0.293503	0.643791	0.644107	0.290713	0.291884	0.64449	0.644181	0.290631	0.293455	0.645726	0.64274	0.289494	0.291265	0.644889	0.645073	0.288381	0.292893	0.64404	0.643444	0.292242	0.299699	0.641596	0.644699	0.287922	-0.235061	0.670953	0.244076	0.659541	-0.214472	0.677096	0.211509	0.671421	-0.213087	0.681284	0.209454	0.668263	0.663704	0.244746	0.659899	-0.253238	0.660824	0.251057	0.657363	-0.261067	0.662168	0.248058	0.659219	-0.255794	0.289443	0.647404	0.646779	0.280656
0.04	0.292773	0.646125	0.643112	0.288467	0.291763	0.645448	0.644273	0.288417	0.29346	0.64382	0.64411	0.290689	0.291905	0.644477	0.644185	0.290633	0.293474	0.645716	0.642747	0.289483	0.291256	0.644898	0.645068	0.288381	0.292893	0.644036	0.643447	0.292245	0.299689	0.641497	0.644775	0.28798	-0.235104	0.670904	0.244126	0.659558	-0.214591	0.677029	0.211642	0.671409	-0.213095	0.681239	0.209499	0.668292	0.66369	0.244677	0.659937	-0.253242	0.660811	0.250917	0.657454	-0.261006	0.662137	0.247959	0.659312	-0.255733	0.290001	0.647124	0.646841	0.280583
0.05	0.292758	0.646119	0.643127	0.288463	0.291761	0.645459	0.64426	0.288422	0.293444	0.643831	0.644102	0.290697	0.291923	0.644464	0.644189	0.290634	0.29349	0.645722	0.642737	0.289475	0.291242	0.644908	0.645072	0.288366	0.292891	0.64403	0.643451	0.292252	0.29967	0.641413	0.644841	0.288041	-0.235139	0.670855	0.244171	0.659579	-0.214707	0.676948	0.211793	0.671407	-0.213124	0.681185	0.2096	0.668306	0.663683	0.244619	0.65997	-0.253232	0.660792	0.250794	0.657543	-0.260948	0.662085	0.247857	0.659432	-0.255656	0.290622	0.646812	0.646916	0.280487
0.06	0.29276	0.646109	0.643137	0.288462	0.291766	0.645465	0.64425	0.288426	0.29344	0.643851	0.644084	0.290697	0.291938	0.644457	0.644189	0.290633	0.293524	0.64572	0.642722	0.289478	0.291223	0.644931	0.645061	0.288356	0.292882	0.644034	0.643451	0.292253	0.299654	0.641338	0.644894	0.288104	-0.235203	0.670802	0.244207	0.659596	-0.214829	0.676863	0.211941	0.671406	-0.213165	0.681115	0.209721	0.668326	0.663666	0.244572	0.660007	-0.253225	0.660769	0.250697	0.657622	-0.2609	0.662016	0.247767	0.659556	-0.255601	0.291315	0.64647	0.646996	0.280369
0.07	0.292747	0.646113	0.64314	0.288458	0.291776	0.645463	0.644246	0.288429	0.293424	0.643878	0.644067	0.29069	0.291943	0.644463	0.644185	0.290625	0.293524	0.645733	0.642707	0.289483	0.291219	0.644947	0.645043	0.288366	0.292872	0.644039	0.643452	0.292248	0.29963	0.641271	0.644944	0.288169	-0.23528	0.670745	0.244234	0.659617	-0.21496	0.676778	0.212098	0.671401	-0.213188	0.681045	0.209845	0.668351	0.663642	0.244524	0.660049	-0.253223	0.660734	0.250624	0.657697	-0.260871	0.661953	0.24767	0.659678	-0.255543	0.292086	0.646085	0.647088	0.280244
0.08	0.292744	0.64611	0.643139	0.288472	0.291786	0.645457	0.644242	0.288442	0.293406	0.643913	0.644049	0.290672	0.291953	0.644467	0.644176	0.290624	0.293535	0.645731	0.642692	0.289509	0.291219	0.644963	0.645028	0.288363	0.292859	0.644047	0.643451	0.292246	0.299592	0.641205	0.644997	0.288236	-0.235349	0.670685	0.244261	0.659643	-0.215079	0.676689	0.212254	0.671402	-0.213241	0.680971	0.209949	0.668377	0.663619	0.244486	0.660089	-0.253217	0.660689	0.250601	0.657758	-0.260851	0.661914	0.247561	0.659777	-0.255496	0.292938	0.645653	0.647197	0.280101
0.09	0.292762	0.646093	0.643127	0.288518	0.291775	0.645469	0.644227	0.28846	0.293372	0.64395	0.644039	0.290647	0.291953	0.644462	0.644183	0.290622	0.293542	0.645735	0.64267	0.289541	0.291203	0.644991	0.645021	0.288331	0.292853	0.644048	0.643453	0.292247	0.299546	0.641145	0.645045	0.288308	-0.235408	0.67063	0.244287	0.659668	-0.215176	0.676605	0.212368	0.67142	-0.21332	0.680892	0.210035	0.668406	0.663585	0.244476	0.660132	-0.253204	0.660649	0.250613	0.657801	-0.260831	0.661897	0.247486	0.659823	-0.255494	0.293891	0.645158	0.647326	0.279944
