Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.310757	0.637258	0.63371	0.309426	0.310804	0.63637	0.634183	0.310236	0.311284	0.635426	0.634339	0.311367	0.309942	0.635522	0.635452	0.310239	0.310542	0.636822	0.63388	0.310189	0.310501	0.63568	0.634706	0.310885	0.308839	0.635858	0.636012	0.309503	0.313728	0.635178	0.632965	0.312216	-0.227971	0.670314	0.229625	0.667818	-0.22886	0.670486	0.229383	0.667425	-0.23225	0.671367	0.229186	0.665432	0.670946	0.230522	0.666435	-0.229249	0.671263	0.229609	0.666895	-0.227897	0.675227	0.230765	0.660988	-0.232187	0.308809	0.637458	0.635684	0.306905
0.01	0.310779	0.637227	0.633721	0.309444	0.310842	0.636364	0.634144	0.310288	0.311273	0.635434	0.634345	0.31135	0.309952	0.63553	0.635447	0.310222	0.31054	0.636812	0.633895	0.310182	0.310523	0.635683	0.634693	0.310882	0.308846	0.635855	0.636009	0.309508	0.313726	0.635193	0.632962	0.312195	-0.227938	0.670337	0.229578	0.667822	-0.228898	0.670508	0.229388	0.667388	-0.232207	0.671432	0.229107	0.665408	0.670971	0.230486	0.666443	-0.22919	0.671245	0.229653	0.666886	-0.227931	0.675243	0.230743	0.660986	-0.232169	0.308819	0.63746	0.635656	0.306947
0.02	0.310802	0.637205	0.633728	0.309451	0.310876	0.63637	0.634099	0.310334	0.311274	0.635419	0.63436	0.311349	0.309938	0.635539	0.635456	0.3102	0.310511	0.636823	0.633901	0.310175	0.310536	0.635703	0.634676	0.310864	0.308856	0.635854	0.635999	0.309521	0.313731	0.635196	0.63296	0.312187	-0.227942	0.670359	0.229547	0.667809	-0.228929	0.670528	0.229399	0.667353	-0.232171	0.671499	0.22903	0.66538	0.670997	0.230416	0.666469	-0.229108	0.671234	0.229652	0.666891	-0.22795	0.675267	0.230763	0.660957	-0.23216	0.308829	0.637453	0.635623	0.307021
0.03	0.310813	0.637197	0.63373	0.309454	0.310941	0.636355	0.634064	0.310373	0.311263	0.635418	0.634368	0.311348	0.309919	0.635546	0.635471	0.310173	0.310477	0.636849	0.633904	0.31015	0.310536	0.635728	0.634657	0.31085	0.308871	0.635849	0.635984	0.309547	0.313745	0.635184	0.632966	0.312187	-0.22795	0.67038	0.229514	0.667797	-0.228962	0.670547	0.229414	0.667317	-0.232164	0.671556	0.228967	0.665347	0.671019	0.230327	0.666507	-0.229023	0.671227	0.229607	0.666912	-0.227956	0.67529	0.230775	0.660936	-0.232141	0.308865	0.637429	0.635577	0.307129
0.04	0.310829	0.637188	0.633726	0.309465	0.310987	0.636342	0.63405	0.310383	0.311251	0.635412	0.634389	0.311326	0.309903	0.635559	0.635482	0.310141	0.310448	0.636875	0.63391	0.310113	0.310547	0.635739	0.634646	0.310838	0.308891	0.635842	0.635971	0.309568	0.313757	0.635189	0.63296	0.312176	-0.227967	0.670394	0.22948	0.667789	-0.229012	0.67057	0.229427	0.667273	-0.232156	0.671613	0.228916	0.66531	0.671034	0.230214	0.66656	-0.228937	0.671226	0.229535	0.666951	-0.227914	0.67532	0.230741	0.660932	-0.232099	0.308932	0.637387	0.63552	0.307267
0.05	0.31085	0.637186	0.633711	0.309479	0.311005	0.636333	0.634057	0.310368	0.311253	0.635416	0.634384	0.311328	0.309883	0.635579	0.635486	0.310113	0.310425	0.636913	0.63391	0.310058	0.310554	0.635759	0.634628	0.310829	0.308915	0.635822	0.635973	0.309581	0.313808	0.635154	0.632953	0.31221	-0.227997	0.670412	0.229451	0.66777	-0.229063	0.670601	0.229426	0.667225	-0.232149	0.671674	0.228876	0.665265	0.671051	0.230105	0.66661	-0.228852	0.671243	0.229433	0.666995	-0.22784	0.675364	0.230654	0.66094	-0.232036	0.309061	0.637303	0.635466	0.307424
0.06	0.31086	0.6372	0.633687	0.309488	0.311015	0.636334	0.634063	0.310344	0.311259	0.635413	0.634384	0.311328	0.309869	0.635592	0.635491	0.310088	0.310456	0.636919	0.633889	0.310059	0.310592	0.635753	0.634599	0.310861	0.308941	0.635809	0.635964	0.309602	0.313874	0.635126	0.632925	0.312256	-0.22805	0.67042	0.229438	0.667749	-0.22909	0.670639	0.229401	0.667185	-0.23215	0.671736	0.228844	0.665212	0.671067	0.229991	0.666661	-0.228772	0.671278	0.229332	0.667023	-0.227755	0.675418	0.23054	0.660951	-0.231961	0.309204	0.637198	0.635424	0.307584
0.07	0.31087	0.637212	0.633663	0.309501	0.311009	0.636336	0.634079	0.310313	0.311268	0.635396	0.6344	0.311322	0.309877	0.635599	0.635483	0.310083	0.310487	0.636931	0.633846	0.310091	0.31066	0.63571	0.634577	0.310926	0.308982	0.635791	0.635955	0.309615	0.313941	0.635119	0.632882	0.31229	-0.228082	0.670427	0.229426	0.667735	-0.229103	0.670687	0.229374	0.667142	-0.23215	0.671785	0.228814	0.665173	0.671078	0.229916	0.666693	-0.228722	0.671314	0.229197	0.667064	-0.227665	0.675492	0.230361	0.660985	-0.231825	0.309342	0.637091	0.635391	0.307734
0.08	0.310888	0.637217	0.633641	0.309519	0.310998	0.636338	0.634091	0.310295	0.311265	0.635395	0.634415	0.311295	0.3099	0.635599	0.635467	0.310095	0.310529	0.636937	0.633802	0.310126	0.31073	0.635662	0.634562	0.310986	0.309032	0.635765	0.635939	0.30965	0.313987	0.63514	0.632831	0.312303	-0.228121	0.670428	0.229409	0.667726	-0.229117	0.670738	0.229348	0.667095	-0.232141	0.67184	0.228783	0.665131	0.671074	0.229905	0.666702	-0.22872	0.671356	0.229062	0.667096	-0.227583	0.675574	0.230126	0.661034	-0.231682	0.30948	0.63697	0.63538	0.307871
0.09	0.310898	0.637221	0.633626	0.309532	0.310993	0.636335	0.634091	0.310306	0.311241	0.635419	0.634419	0.311264	0.309915	0.635592	0.635462	0.310103	0.310576	0.636931	0.633772	0.310151	0.310786	0.63562	0.634548	0.311044	0.309069	0.635755	0.635918	0.309679	0.314019	0.635161	0.632792	0.312308	-0.228148	0.67044	0.229389	0.667712	-0.229116	0.670786	0.229314	0.667058	-0.232143	0.671893	0.228749	0.665089	0.671068	0.229906	0.666707	-0.228718	0.671386	0.228967	0.667114	-0.227537	0.675642	0.229907	0.661082	-0.231561	0.309547	0.636884	0.635405	0.307928
