Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,-0.88883,0.00000,0.40100,0.00000,0.19755
0.01000,0.01000,-0.88595,0.01000,0.40119,0.01000,0.19695
0.02000,0.02000,-0.88251,0.02000,0.40134,0.02000,0.19623
0.03000,0.03000,-0.87856,0.03000,0.40141,0.03000,0.19542
0.04001,0.04000,-0.87422,0.04000,0.40138,0.04000,0.19451
0.05001,0.05000,-0.86961,0.05000,0.40123,0.05000,0.19353
0.06001,0.06000,-0.86489,0.06000,0.40095,0.06000,0.19250
0.07001,0.07000,-0.86023,0.07000,0.40054,0.07000,0.19143
0.08001,0.08000,-0.85581,0.08000,0.40000,0.08000,0.19034
0.09001,0.09000,-0.85180,0.09000,0.39934,0.09000,0.18926
0.10001,0.10000,-0.84834,0.10000,0.39857,0.10000,0.18821
0.11002,0.11000,-0.84554,0.11000,0.39771,0.11000,0.18719
0.12002,0.12000,-0.84346,0.12000,0.39676,0.12000,0.18623
0.13002,0.13000,-0.84211,0.13000,0.39574,0.13000,0.18534
0.14002,0.14000,-0.84142,0.14000,0.39464,0.14000,0.18451
0.15002,0.15000,-0.84130,0.15000,0.39347,0.15000,0.18373
0.16002,0.16000,-0.84160,0.16000,0.39223,0.16000,0.18301
0.17002,0.17000,-0.84216,0.17000,0.39093,0.17000,0.18231
0.18003,0.18000,-0.84282,0.18000,0.38958,0.18000,0.18160
0.19003,0.19000,-0.84341,0.19000,0.38819,0.19000,0.18086
0.20003,0.20000,-0.84382,0.20000,0.38678,0.20000,0.18005
0.21003,0.21000,-0.84394,0.21000,0.38536,0.21000,0.17914
0.22003,0.22000,-0.84368,0.22000,0.38398,0.22000,0.17810
0.23003,0.23000,-0.84299,0.23000,0.38264,0.23000,0.17692
0.24003,0.24000,-0.84184,0.24000,0.38138,0.24000,0.17560
0.25003,0.25000,-0.84023,0.25000,0.38022,0.25000,0.17413
0.26004,0.26000,-0.83818,0.26000,0.37919,0.26000,0.17254
0.27004,0.27000,-0.83572,0.27000,0.37831,0.27000,0.17085
0.28004,0.28000,-0.83292,0.28000,0.37758,0.28000,0.16909
0.29004,0.29000,-0.82984,0.29000,0.37702,0.29000,0.16730
0.30004,0.30000,-0.82657,0.30000,0.37661,0.30000,0.16554
0.31004,0.31000,-0.82316,0.31000,0.37634,0.31000,0.16383
0.32004,0.32000,-0.81968,0.32000,0.37619,0.32000,0.16225
0.33005,0.33000,-0.81618,0.33000,0.37612,0.33000,0.16083
0.34005,0.34000,-0.81267,0.34000,0.37609,0.34000,0.15961
0.35005,0.35000,-0.80916,0.35000,0.37608,0.35000,0.15864
0.36005,0.36000,-0.80565,0.36000,0.37606,0.36000,0.15794
0.37005,0.37000,-0.80213,0.37000,0.37600,0.37000,0.15753
0.38005,0.38000,-0.79861,0.38000,0.37592,0.38000,0.15742
0.39005,0.39000,-0.79508,0.39000,0.37583,0.39000,0.15761
0.40006,0.40000,-0.79156,0.40000,0.37576,0.40000,0.15806
0.41006,0.41000,-0.78807,0.41000,0.37576,0.41000,0.15874
0.42006,0.42000,-0.78465,0.42000,0.37590,0.42000,0.15962
0.43006,0.43000,-0.78132,0.43000,0.37620,0.43000,0.16066
0.44006,0.44000,-0.77811,0.44000,0.37673,0.44000,0.16180
0.45006,0.45000,-0.77503,0.45000,0.37750,0.45000,0.16302
0.46006,0.46000,-0.77209,0.46000,0.37851,0.46000,0.16430
0.47006,0.47000,-0.76928,0.47000,0.37975,0.47000,0.16561
0.48007,0.48000,-0.76657,0.48000,0.38118,0.48000,0.16695
0.49007,0.49000,-0.76392,0.49000,0.38275,0.49000,0.16831
0.50007,0.50000,-0.76129,0.50000,0.38438,0.50000,0.16969
0.51007,0.51000,-0.75861,0.51000,0.38599,0.51000,0.17109
0.52007,0.52000,-0.75584,0.52000,0.38752,0.52000,0.17248
0.53007,0.53000,-0.75295,0.53000,0.38890,0.53000,0.17386
0.54007,0.54000,-0.74989,0.54000,0.39008,0.54000,0.17521
0.55008,0.55000,-0.74668,0.55000,0.39103,0.55000,0.17649
0.56008,0.56000,-0.74330,0.56000,0.39173,0.56000,0.17768
0.57008,0.57000,-0.73977,0.57000,0.39221,0.57000,0.17873
0.58008,0.58000,-0.73615,0.58000,0.39248,0.58000,0.17963
0.59008,0.59000,-0.73248,0.59000,0.39260,0.59000,0.18034
0.60008,0.60000,-0.72881,0.60000,0.39262,0.60000,0.18086
0.61008,0.61000,-0.72521,0.61000,0.39259,0.61000,0.18119
0.62009,0.62000,-0.72175,0.62000,0.39257,0.62000,0.18133
0.63009,0.63000,-0.71848,0.63000,0.39261,0.63000,0.18131
0.64009,0.64000,-0.71548,0.64000,0.39274,0.64000,0.18115
0.65009,0.65000,-0.71280,0.65000,0.39298,0.65000,0.18087
0.66009,0.66000,-0.71048,0.66000,0.39334,0.66000,0.18051
0.67009,0.67000,-0.70858,0.67000,0.39377,0.67000,0.18007
0.68009,0.68000,-0.70712,0.68000,0.39426,0.68000,0.17958
0.69010,0.69000,-0.70614,0.69000,0.39474,0.69000,0.17905
0.70010,0.70000,-0.70561,0.70000,0.39515,0.70000,0.17850
0.71010,0.71000,-0.70550,0.71000,0.39543,0.71000,0.17792
0.72010,0.72000,-0.70575,0.72000,0.39550,0.72000,0.17732
0.73010,0.73000,-0.70627,0.73000,0.39533,0.73000,0.17669
0.74010,0.74000,-0.70694,0.74000,0.39487,0.74000,0.17602
0.75010,0.75000,-0.70766,0.75000,0.39411,0.75000,0.17529
0.76010,0.76000,-0.70831,0.76000,0.39303,0.76000,0.17449
0.77011,0.77000,-0.70880,0.77000,0.39166,0.77000,0.17360
0.78011,0.78000,-0.70905,0.78000,0.39000,0.78000,0.17260
0.79011,0.79000,-0.70903,0.79000,0.38807,0.79000,0.17149
0.80011,0.80000,-0.70871,0.80000,0.38591,0.80000,0.17026
0.81011,0.81000,-0.70809,0.81000,0.38355,0.81000,0.16891
0.82011,0.82000,-0.70719,0.82000,0.38100,0.82000,0.16747
0.83011,0.83000,-0.70602,0.83000,0.37831,0.83000,0.16594
0.84012,0.84000,-0.70462,0.84000,0.37550,0.84000,0.16436
0.85012,0.85000,-0.70302,0.85000,0.37259,0.85000,0.16274
0.86012,0.86000,-0.70128,0.86000,0.36959,0.86000,0.16114
0.87012,0.87000,-0.69948,0.87000,0.36652,0.87000,0.15957
0.88012,0.88000,-0.69771,0.88000,0.36338,0.88000,0.15808
0.89012,0.89000,-0.69607,0.89000,0.36018,0.89000,0.15669
0.90012,0.90000,-0.69468,0.90000,0.35690,0.90000,0.15544
0.91013,0.91000,-0.69366,0.91000,0.35356,0.91000,0.15435
0.92013,0.92000,-0.69313,0.92000,0.35016,0.92000,0.15344
0.93013,0.93000,-0.69317,0.93000,0.34670,0.93000,0.15271
0.94013,0.94000,-0.69388,0.94000,0.34321,0.94000,0.15218
0.95013,0.95000,-0.69527,0.95000,0.33973,0.95000,0.15183
0.96013,0.96000,-0.69738,0.96000,0.33630,0.96000,0.15166
0.97013,0.97000,-0.70015,0.97000,0.33297,0.97000,0.15165
0.98013,0.98000,-0.70352,0.98000,0.32979,0.98000,0.15176
0.99014,0.99000,-0.70736,0.99000,0.32681,0.99000,0.15194
1.00014,1.00000,-0.71151,1.00000,0.32406,1.00000,0.15216
1.01014,1.01000,-0.71579,1.01000,0.32160,1.01000,0.15235
1.02014,1.02000,-0.71997,1.02000,0.31942,1.02000,0.15247
1.03014,1.03000,-0.72382,1.03000,0.31756,1.03000,0.15248
