Tiempo;Evento
1.53;Posición inicial
4.04;< Contacto inicial izquierdo
4.09;> Despegue derecho
4.57;< Contacto inicial derecho
4.62;> Despegue izquierdo
5.01;< Contacto inicial izquierdo
5.07;> Despegue derecho
5.51;< Contacto inicial derecho
5.56;> Despegue izquierdo
5.94;< Contacto inicial izquierdo
6;> Despegue derecho
6.47;< Contacto inicial derecho
6.53;> Despegue izquierdo
6.9;< Contacto inicial izquierdo
6.95;> Despegue derecho
7.41;< Contacto inicial derecho
7.47;> Despegue izquierdo
7.85;< Contacto inicial izquierdo
7.91;> Despegue derecho
8.37;< Contacto inicial derecho
8.43;> Despegue izquierdo
8.8;< Contacto inicial izquierdo
8.86;> Despegue derecho
9.3;< Contacto inicial derecho
9.36;> Despegue izquierdo
9.76;< Contacto inicial izquierdo
9.81;> Despegue derecho
10.25;< Contacto inicial derecho
10.31;> Despegue izquierdo
10.7;< Contacto inicial izquierdo
10.76;> Despegue derecho
11.21;< Contacto inicial derecho
11.28;> Despegue izquierdo
11.67;< Contacto inicial izquierdo
11.72;> Despegue derecho
12.17;< Contacto inicial derecho
12.24;> Despegue izquierdo
12.62;< Contacto inicial izquierdo
12.68;> Despegue derecho
13.13;< Contacto inicial derecho
13.2;> Despegue izquierdo
13.58;< Contacto inicial izquierdo
13.64;> Despegue derecho
14.09;< Contacto inicial derecho
14.16;> Despegue izquierdo
14.56;< Contacto inicial izquierdo
14.62;> Despegue derecho
15.11;< Contacto inicial derecho
15.18;> Despegue izquierdo
15.58;< Contacto inicial izquierdo
15.64;> Despegue derecho
16.07;< Contacto inicial derecho
16.17;> Despegue izquierdo
17.17;< Contacto inicial derecho
17.28;> Despegue izquierdo
17.85;< Contacto inicial izquierdo
17.91;> Despegue derecho
18.6;< Contacto inicial derecho
18.65;> Despegue izquierdo
19.04;< Contacto inicial izquierdo
19.09;> Despegue derecho
19.54;< Contacto inicial derecho
19.59;> Despegue izquierdo
19.96;< Contacto inicial izquierdo
20.01;> Despegue derecho
20.43;< Contacto inicial derecho
20.5;> Despegue izquierdo
20.87;< Contacto inicial izquierdo
20.93;> Despegue derecho
21.37;< Contacto inicial derecho
21.43;> Despegue izquierdo
21.81;< Contacto inicial izquierdo
21.87;> Despegue derecho
22.31;< Contacto inicial derecho
22.37;> Despegue izquierdo
22.75;< Contacto inicial izquierdo
22.81;> Despegue derecho
23.26;< Contacto inicial derecho
23.33;> Despegue izquierdo
