Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.309212	0.646636	0.625961	0.307283	0.30751	0.658601	0.618203	0.299178	0.307915	0.64134	0.630965	0.309442	0.303919	0.642061	0.631834	0.310122	0.309856	0.655866	0.616342	0.306516	0.307207	0.640702	0.630528	0.312343	0.318752	0.640778	0.628619	0.304365	0.315518	0.642918	0.626752	0.307062	-0.234405	0.675554	0.23262	0.659218	-0.228896	0.679107	0.213713	0.663888	-0.230635	0.664794	0.222138	0.674915	0.668065	0.244493	0.661876	-0.23629	0.668315	0.245609	0.657059	-0.247599	0.675257	0.233746	0.656533	-0.241568	0.326198	0.592008	0.661639	0.324585
0.01	0.309073	0.646674	0.626013	0.307237	0.307451	0.658537	0.618334	0.299108	0.307835	0.641175	0.631189	0.309407	0.303986	0.641942	0.631922	0.310125	0.309732	0.655919	0.61641	0.30639	0.307071	0.640449	0.630919	0.312208	0.318622	0.640749	0.628653	0.304494	0.315444	0.642943	0.626765	0.307059	-0.234513	0.675487	0.232609	0.659252	-0.228892	0.679099	0.213741	0.663889	-0.230214	0.664836	0.222173	0.675006	0.668069	0.244553	0.661833	-0.236338	0.668344	0.245727	0.656963	-0.247658	0.675242	0.233856	0.656464	-0.241691	0.326054	0.59228	0.661523	0.32447
0.02	0.308974	0.646701	0.62604	0.307224	0.30739	0.658466	0.618479	0.299029	0.307775	0.641001	0.631404	0.309389	0.304043	0.641827	0.632008	0.310133	0.309628	0.655955	0.616489	0.306259	0.306962	0.64017	0.631315	0.312087	0.318503	0.640695	0.628703	0.304627	0.315357	0.642986	0.626774	0.307041	-0.234599	0.675425	0.232582	0.659295	-0.228914	0.679101	0.213764	0.663871	-0.229824	0.664899	0.222232	0.675058	0.668088	0.244625	0.661773	-0.236377	0.668393	0.245764	0.656882	-0.247703	0.675192	0.233796	0.656521	-0.241734	0.325904	0.592532	0.661423	0.324365
0.03	0.30892	0.646721	0.626038	0.307242	0.307337	0.65837	0.618634	0.298974	0.307756	0.640822	0.631584	0.30941	0.304096	0.641712	0.632097	0.310138	0.30955	0.65598	0.616556	0.306148	0.306865	0.639858	0.631741	0.311959	0.318396	0.64063	0.628756	0.304767	0.315268	0.643033	0.626777	0.307026	-0.234704	0.675364	0.232555	0.65933	-0.228996	0.679094	0.213807	0.663836	-0.229572	0.66494	0.222307	0.675078	0.668122	0.244688	0.661698	-0.236424	0.668441	0.245741	0.656825	-0.247747	0.675118	0.23371	0.656594	-0.241826	0.325732	0.592777	0.661339	0.324261
0.04	0.308878	0.646747	0.626023	0.307258	0.307277	0.658253	0.618797	0.298954	0.307742	0.640657	0.631745	0.309439	0.304141	0.641598	0.632195	0.310128	0.309522	0.655981	0.616598	0.306092	0.306761	0.639535	0.6322	0.311796	0.318231	0.640594	0.628813	0.304897	0.315185	0.643083	0.626771	0.307021	-0.234831	0.675311	0.232544	0.659343	-0.229103	0.679084	0.21386	0.663793	-0.229393	0.66494	0.222372	0.675117	0.668158	0.244794	0.661605	-0.236474	0.668476	0.245711	0.656779	-0.247805	0.675009	0.233777	0.656606	-0.242033	0.325568	0.592996	0.661265	0.324174
0.05	0.308838	0.646783	0.625997	0.307276	0.307205	0.658119	0.61898	0.298945	0.30773	0.640491	0.631901	0.309474	0.304181	0.641484	0.632301	0.31011	0.309487	0.655949	0.616659	0.306072	0.306635	0.639219	0.632678	0.311597	0.318055	0.640573	0.628865	0.305019	0.315087	0.643165	0.626744	0.307004	-0.234948	0.675266	0.232527	0.659353	-0.229199	0.679076	0.213896	0.663756	-0.229301	0.664885	0.222448	0.675178	0.668201	0.244916	0.661503	-0.23651	0.668493	0.245716	0.656727	-0.247891	0.674822	0.234093	0.656569	-0.242349	0.325427	0.593202	0.661173	0.324127
0.06	0.308797	0.646815	0.625975	0.307294	0.307105	0.657975	0.619201	0.298906	0.307731	0.640318	0.632056	0.309514	0.304225	0.641372	0.632406	0.310084	0.309417	0.65591	0.616738	0.306066	0.306466	0.638949	0.633138	0.311383	0.317878	0.640551	0.62891	0.305156	0.314949	0.643281	0.62672	0.306951	-0.235059	0.67524	0.232484	0.659355	-0.229307	0.679052	0.213928	0.663733	-0.229409	0.664788	0.22253	0.67521	0.668246	0.245028	0.661406	-0.23654	0.668495	0.245789	0.656658	-0.247997	0.67461	0.234593	0.656475	-0.242708	0.325305	0.593405	0.661071	0.324087
0.07	0.308713	0.646862	0.625979	0.307274	0.306981	0.657836	0.619427	0.29887	0.307746	0.640152	0.632191	0.309569	0.304266	0.641269	0.632506	0.310053	0.309338	0.65587	0.616844	0.306021	0.306299	0.638687	0.633571	0.311204	0.317691	0.640539	0.628956	0.305281	0.314814	0.643402	0.626686	0.306906	-0.235171	0.675228	0.232433	0.659346	-0.229423	0.679014	0.213959	0.663722	-0.229579	0.664698	0.222595	0.675219	0.668284	0.245135	0.661322	-0.236555	0.66848	0.245934	0.65657	-0.248125	0.674433	0.235094	0.656354	-0.243043	0.325191	0.593595	0.660973	0.324054
0.08	0.308585	0.64693	0.625998	0.307218	0.306866	0.657673	0.619663	0.29886	0.307782	0.640008	0.632281	0.309647	0.304317	0.64116	0.632607	0.310023	0.309208	0.655849	0.616998	0.305887	0.306192	0.638392	0.633973	0.311095	0.31753	0.640519	0.629012	0.305377	0.314704	0.6435	0.626649	0.306889	-0.235268	0.675237	0.232367	0.659325	-0.229519	0.678989	0.213955	0.663716	-0.229733	0.66463	0.222634	0.675221	0.668316	0.245245	0.661248	-0.236557	0.668452	0.246155	0.656465	-0.248261	0.674344	0.235513	0.656198	-0.243305	0.32508	0.593795	0.660869	0.324009
0.09	0.308461	0.646998	0.626012	0.307171	0.306742	0.65751	0.619901	0.298853	0.307836	0.639849	0.632367	0.309746	0.304385	0.641034	0.632713	0.309998	0.30908	0.655837	0.617166	0.305702	0.306143	0.638066	0.634353	0.311037	0.317416	0.640458	0.629062	0.305519	0.314629	0.643558	0.62663	0.306883	-0.235365	0.675248	0.232301	0.659302	-0.229568	0.678975	0.213926	0.663722	-0.229851	0.664575	0.22266	0.675226	0.66834	0.245371	0.661184	-0.23654	0.668424	0.246427	0.656346	-0.248382	0.674295	0.235834	0.656064	-0.243493	0.324973	0.594013	0.660755	0.32395
0.1	0.308344	0.647062	0.626024	0.307129	0.306631	0.65734	0.620145	0.298834	0.307907	0.639699	0.632429	0.309859	0.304448	0.640902	0.632827	0.309979	0.308973	0.655833	0.617287	0.305575	0.306109	0.637732	0.634735	0.310977	0.31728	0.640421	0.6291	0.305659	0.314591	0.643593	0.626619	0.30687	-0.235519	0.675247	0.232257	0.659264	-0.229587	0.678976	0.213899	0.663723	-0.229932	0.664524	0.222703	0.675235	0.668366	0.245506	0.661117	-0.236512	0.668411	0.246704	0.656222	-0.248468	0.674249	0.23609	0.655973	-0.243618	0.324814	0.594284	0.660657	0.323814
0.11	0.30824	0.647126	0.626026	0.307094	0.306524	0.657168	0.620377	0.298841	0.307998	0.639553	0.632471	0.309983	0.304521	0.64076	0.632949	0.30995	0.308881	0.6558	0.6174	0.305509	0.306069	0.63742	0.635109	0.310894	0.317157	0.640373	0.62914	0.305806	0.314537	0.643653	0.626607	0.306824	-0.235673	0.675231	0.232227	0.659236	-0.229583	0.678991	0.213886	0.663714	-0.230002	0.664462	0.222802	0.67524	0.668382	0.245687	0.661018	-0.236555	0.668419	0.246935	0.65611	-0.248514	0.674212	0.236268	0.655914	-0.243705	0.324669	0.594542	0.660551	0.323701
0.12	0.308188	0.647167	0.626005	0.307105	0.306416	0.656974	0.620621	0.298872	0.308113	0.639408	0.632495	0.310119	0.304601	0.640611	0.633077	0.309918	0.308808	0.655736	0.617552	0.305415	0.306015	0.637129	0.635469	0.310806	0.317035	0.640317	0.629188	0.30595	0.314447	0.643746	0.626587	0.306764	-0.235792	0.675207	0.232191	0.659231	-0.229576	0.679005	0.213894	0.663699	-0.230056	0.664408	0.222901	0.675242	0.668413	0.24586	0.660903	-0.236612	0.668444	0.247086	0.656023	-0.248527	0.674183	0.236428	0.655864	-0.243765	0.324521	0.594822	0.660427	0.323589
