Tiempo;Evento
5.1;Posición inicial
7.77;< Contacto inicial izquierdo
7.84;> Despegue derecho
8.31;< Contacto inicial derecho
8.37;> Despegue izquierdo
8.79;< Contacto inicial izquierdo
8.87;> Despegue derecho
9.28;< Contacto inicial derecho
9.34;> Despegue izquierdo
9.72;< Contacto inicial izquierdo
9.8;> Despegue derecho
10.16;< Contacto inicial derecho
10.23;> Despegue izquierdo
10.65;< Contacto inicial izquierdo
10.72;> Despegue derecho
11.12;< Contacto inicial derecho
11.18;> Despegue izquierdo
11.59;< Contacto inicial izquierdo
11.67;> Despegue derecho
12.04;< Contacto inicial derecho
12.12;> Despegue izquierdo
12.55;< Contacto inicial izquierdo
12.63;> Despegue derecho
13.03;< Contacto inicial derecho
13.11;> Despegue izquierdo
13.55;< Contacto inicial izquierdo
13.63;> Despegue derecho
14.02;< Contacto inicial derecho
14.09;> Despegue izquierdo
14.52;< Contacto inicial izquierdo
14.6;> Despegue derecho
14.99;< Contacto inicial derecho
15.07;> Despegue izquierdo
15.5;< Contacto inicial izquierdo
15.59;> Despegue derecho
15.99;< Contacto inicial derecho
16.08;> Despegue izquierdo
16.51;< Contacto inicial izquierdo
16.61;> Despegue derecho
16.89;< Contacto inicial izquierdo
16.91;> Despegue derecho
19.47;< Contacto inicial derecho
19.55;> Despegue izquierdo
