Tiempo;Evento
3.49;Posición inicial
5.3;< Contacto inicial izquierdo
5.33;> Despegue derecho
5.74;< Contacto inicial derecho
5.78;> Despegue izquierdo
6.15;< Contacto inicial izquierdo
6.2;> Despegue derecho
6.57;< Contacto inicial derecho
6.61;> Despegue izquierdo
6.97;< Contacto inicial izquierdo
7.03;> Despegue derecho
7.4;< Contacto inicial derecho
7.45;> Despegue izquierdo
7.82;< Contacto inicial izquierdo
7.88;> Despegue derecho
8.27;< Contacto inicial derecho
8.32;> Despegue izquierdo
8.68;< Contacto inicial izquierdo
8.74;> Despegue derecho
9.12;< Contacto inicial derecho
9.17;> Despegue izquierdo
9.53;< Contacto inicial izquierdo
9.59;> Despegue derecho
9.96;< Contacto inicial derecho
10.01;> Despegue izquierdo
10.37;< Contacto inicial izquierdo
10.43;> Despegue derecho
10.8;< Contacto inicial derecho
10.86;> Despegue izquierdo
11.22;< Contacto inicial izquierdo
11.28;> Despegue derecho
11.66;< Contacto inicial derecho
11.71;> Despegue izquierdo
12.07;< Contacto inicial izquierdo
12.13;> Despegue derecho
12.51;< Contacto inicial derecho
12.57;> Despegue izquierdo
12.94;< Contacto inicial izquierdo
13;> Despegue derecho
13.37;< Contacto inicial derecho
13.43;> Despegue izquierdo
13.8;< Contacto inicial izquierdo
13.86;> Despegue derecho
14.24;< Contacto inicial derecho
14.3;> Despegue izquierdo
14.67;< Contacto inicial izquierdo
14.74;> Despegue derecho
15.12;< Contacto inicial derecho
15.19;> Despegue izquierdo
15.27;< Contacto inicial izquierdo
15.41;> Despegue derecho
16.38;< Contacto inicial derecho
16.43;> Despegue izquierdo
16.82;< Contacto inicial izquierdo
16.88;> Despegue derecho
17.4;< Contacto inicial derecho
17.85;> Despegue izquierdo
19.67;< Contacto inicial derecho
