Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.11384,0.00000,0.89982,0.00000,-0.21764,0.00000,-0.78250,0.00000,-3.21056,0.00000,-2.37014
0.01000,0.01000,-0.13473,0.01000,0.88468,0.01000,-0.22133,0.01000,-0.77545,0.01000,-3.19269,0.01000,-2.38130
0.02000,0.02000,-0.15887,0.02000,0.86727,0.02000,-0.22496,0.02000,-0.76672,0.02000,-3.17060,0.02000,-2.39500
0.03000,0.03000,-0.18559,0.03000,0.84807,0.03000,-0.22833,0.03000,-0.75625,0.03000,-3.14460,0.03000,-2.41072
0.04001,0.04000,-0.21393,0.04000,0.82768,0.04000,-0.23127,0.04000,-0.74405,0.04000,-3.11535,0.04000,-2.42759
0.05001,0.05000,-0.24277,0.05000,0.80687,0.05000,-0.23364,0.05000,-0.73017,0.05000,-3.08373,0.05000,-2.44444
0.06001,0.06000,-0.27087,0.06000,0.78646,0.06000,-0.23538,0.06000,-0.71478,0.06000,-3.05085,0.06000,-2.45988
0.07001,0.07000,-0.29702,0.07000,0.76734,0.07000,-0.23650,0.07000,-0.69811,0.07000,-3.01792,0.07000,-2.47247
0.08001,0.08000,-0.32012,0.08000,0.75036,0.08000,-0.23709,0.08000,-0.68052,0.08000,-2.98610,0.08000,-2.48086
0.09001,0.09000,-0.33929,0.09000,0.73633,0.09000,-0.23732,0.09000,-0.66246,0.09000,-2.95647,0.09000,-2.48397
0.10002,0.10000,-0.35388,0.10000,0.72592,0.10000,-0.23741,0.10000,-0.64447,0.10000,-2.92988,0.10000,-2.48110
0.11002,0.11000,-0.36357,0.11000,0.71960,0.11000,-0.23760,0.11000,-0.62710,0.11000,-2.90693,0.11000,-2.47200
0.12002,0.12000,-0.36832,0.12000,0.71764,0.12000,-0.23812,0.12000,-0.61093,0.12000,-2.88795,0.12000,-2.45681
0.13002,0.13000,-0.36837,0.13000,0.72004,0.13000,-0.23914,0.13000,-0.59648,0.13000,-2.87298,0.13000,-2.43606
0.14002,0.14000,-0.36419,0.14000,0.72655,0.14000,-0.24069,0.14000,-0.58418,0.14000,-2.86188,0.14000,-2.41046
0.15002,0.15000,-0.35642,0.15000,0.73665,0.15000,-0.24269,0.15000,-0.57432,0.15000,-2.85431,0.15000,-2.38078
0.16002,0.16000,-0.34578,0.16000,0.74965,0.16000,-0.24490,0.16000,-0.56705,0.16000,-2.84982,0.16000,-2.34766
0.17003,0.17000,-0.33304,0.17000,0.76474,0.17000,-0.24692,0.17000,-0.56231,0.17000,-2.84790,0.17000,-2.31153
0.18003,0.18000,-0.31893,0.18000,0.78101,0.18000,-0.24826,0.18000,-0.55988,0.18000,-2.84806,0.18000,-2.27244
0.19003,0.19000,-0.30409,0.19000,0.79762,0.19000,-0.24840,0.19000,-0.55934,0.19000,-2.84981,0.19000,-2.23008
0.20003,0.20000,-0.28902,0.20000,0.81377,0.20000,-0.24679,0.20000,-0.56014,0.20000,-2.85270,0.20000,-2.18378
0.21003,0.21000,-0.27407,0.21000,0.82883,0.21000,-0.24300,0.21000,-0.56160,0.21000,-2.85634,0.21000,-2.13257
0.22003,0.22000,-0.25944,0.22000,0.84236,0.22000,-0.23670,0.22000,-0.56301,0.22000,-2.86037,0.22000,-2.07535
0.23003,0.23000,-0.24519,0.23000,0.85409,0.23000,-0.22777,0.23000,-0.56365,0.23000,-2.86447,0.23000,-2.01101
0.24004,0.24000,-0.23124,0.24000,0.86397,0.24000,-0.21628,0.24000,-0.56288,0.24000,-2.86834,0.24000,-1.93866
0.25004,0.25000,-0.21746,0.25000,0.87209,0.25000,-0.20250,0.25000,-0.56017,0.25000,-2.87172,0.25000,-1.85779
0.26004,0.26000,-0.20367,0.26000,0.87869,0.26000,-0.18689,0.26000,-0.55514,0.26000,-2.87433,0.26000,-1.76842
0.27004,0.27000,-0.18967,0.27000,0.88408,0.27000,-0.17004,0.27000,-0.54764,0.27000,-2.87590,0.27000,-1.67116
0.28004,0.28000,-0.17532,0.28000,0.88866,0.28000,-0.15268,0.28000,-0.53772,0.28000,-2.87615,0.28000,-1.56733
0.29004,0.29000,-0.16052,0.29000,0.89278,0.29000,-0.13560,0.29000,-0.52568,0.29000,-2.87472,0.29000,-1.45885
0.30004,0.30000,-0.14525,0.30000,0.89678,0.30000,-0.11957,0.30000,-0.51199,0.30000,-2.87126,0.30000,-1.34816
0.31005,0.31000,-0.12960,0.31000,0.90090,0.31000,-0.10536,0.31000,-0.49728,0.31000,-2.86533,0.31000,-1.23812
0.32005,0.32000,-0.11371,0.32000,0.90528,0.32000,-0.09363,0.32000,-0.48225,0.32000,-2.85651,0.32000,-1.13177
0.33005,0.33000,-0.09781,0.33000,0.90992,0.33000,-0.08490,0.33000,-0.46761,0.33000,-2.84438,0.33000,-1.03209
0.34005,0.34000,-0.08215,0.34000,0.91469,0.34000,-0.07952,0.34000,-0.45399,0.34000,-2.82855,0.34000,-0.94183
0.35005,0.35000,-0.06702,0.35000,0.91935,0.35000,-0.07765,0.35000,-0.44192,0.35000,-2.80872,0.35000,-0.86318
0.36005,0.36000,-0.05270,0.36000,0.92360,0.36000,-0.07926,0.36000,-0.43177,0.36000,-2.78470,0.36000,-0.79765
0.37005,0.37000,-0.03942,0.37000,0.92709,0.37000,-0.08409,0.37000,-0.42376,0.37000,-2.75644,0.37000,-0.74589
0.38006,0.38000,-0.02737,0.38000,0.92951,0.38000,-0.09176,0.38000,-0.41797,0.38000,-2.72403,0.38000,-0.70762
0.39006,0.39000,-0.01665,0.39000,0.93060,0.39000,-0.10174,0.39000,-0.41433,0.39000,-2.68768,0.39000,-0.68172
0.40006,0.40000,-0.00729,0.40000,0.93021,0.40000,-0.11341,0.40000,-0.41269,0.40000,-2.64775,0.40000,-0.66634
0.41006,0.41000,0.00079,0.41000,0.92829,0.41000,-0.12614,0.41000,-0.41282,0.41000,-2.60465,0.41000,-0.65912
0.42006,0.42000,0.00773,0.42000,0.92489,0.42000,-0.13930,0.42000,-0.41447,0.42000,-2.55890,0.42000,-0.65745
0.43006,0.43000,0.01379,0.43000,0.92017,0.43000,-0.15232,0.43000,-0.41737,0.43000,-2.51104,0.43000,-0.65875
0.44006,0.44000,0.01926,0.44000,0.91434,0.44000,-0.16473,0.44000,-0.42129,0.44000,-2.46164,0.44000,-0.66073
