Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.03978,0.00000,-1.00813,0.00000,0.18369,0.00000,0.66850,0.00000,0.03871,0.00000,-1.01640
0.01000,0.01000,0.04073,0.01000,-0.98973,0.01000,0.19306,0.01000,0.66819,0.01000,0.03958,0.01000,-0.99783
0.02000,0.02000,0.03960,0.02000,-0.96834,0.02000,0.20504,0.02000,0.66845,0.02000,0.03835,0.02000,-0.97624
0.03000,0.03000,0.03597,0.03000,-0.94448,0.03000,0.21974,0.03000,0.66939,0.03000,0.03462,0.03000,-0.95218
0.04001,0.04000,0.02963,0.04000,-0.91888,0.04000,0.23722,0.04000,0.67105,0.04000,0.02816,0.04000,-0.92638
0.05001,0.05000,0.02053,0.05000,-0.89242,0.05000,0.25742,0.05000,0.67341,0.05000,0.01895,0.05000,-0.89972
0.06001,0.06000,0.00890,0.06000,-0.86603,0.06000,0.28020,0.06000,0.67638,0.06000,0.00721,0.06000,-0.87315
0.07001,0.07000,-0.00484,0.07000,-0.84064,0.07000,0.30531,0.07000,0.67981,0.07000,-0.00664,0.07000,-0.84761
0.08001,0.08000,-0.02009,0.08000,-0.81708,0.08000,0.33239,0.08000,0.68352,0.08000,-0.02198,0.08000,-0.82391
0.09001,0.09000,-0.03614,0.09000,-0.79598,0.09000,0.36100,0.09000,0.68736,0.09000,-0.03812,0.09000,-0.80271
0.10002,0.10000,-0.05225,0.10000,-0.77773,0.10000,0.39057,0.10000,0.69117,0.10000,-0.05431,0.10000,-0.78440
0.11002,0.11000,-0.06775,0.11000,-0.76247,0.11000,0.42045,0.11000,0.69489,0.11000,-0.06987,0.11000,-0.76909
0.12002,0.12000,-0.08203,0.12000,-0.75004,0.12000,0.44991,0.12000,0.69853,0.12000,-0.08421,0.12000,-0.75665
0.13002,0.13000,-0.09469,0.13000,-0.74008,0.13000,0.47821,0.13000,0.70218,0.13000,-0.09691,0.13000,-0.74669
0.14002,0.14000,-0.10548,0.14000,-0.73202,0.14000,0.50461,0.14000,0.70603,0.14000,-0.10773,0.14000,-0.73865
0.15002,0.15000,-0.11438,0.15000,-0.72524,0.15000,0.52843,0.15000,0.71033,0.15000,-0.11666,0.15000,-0.73190
0.16002,0.16000,-0.12158,0.16000,-0.71908,0.16000,0.54911,0.16000,0.71539,0.16000,-0.12388,0.16000,-0.72577
