Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	-0.40789	0.00000	-0.09157	0.00000	-0.06425	0.00000	-0.50939	0.00000	-0.02697	0.00000	0.10060	0.00000	0.08009	0.00000	-0.16668	0.00000	0.56280	0.00000	-0.34876	0.00000	0.02772	0.00000	-0.90236	0.00000	-0.96174	0.00000	0.04222	0.00000	0.09056	0.00000	-0.90210	0.00000	-0.96066	0.00000	0.39954	0.00000	-0.28190	0.00000	-0.48488	0.00000	0.13865	0.00000	0.40794	0.00000	0.27452	0.00000	0.26119	0.00000	0.61853	0.00000	0.16494	0.00000	0.61599	0.00000	0.65761	0.00000	0.79274	0.00000	-0.16577	0.00000	0.31867	0.00000	-0.68206	0.00000	0.38106	0.00000	0.09764	0.00000	-0.56138	0.00000	0.36992	0.00000	-0.02628	0.00000	-0.27097	0.00000	-0.82786	0.00000	0.09755	0.00000	0.46741	0.00000	0.83446	
0.01001	0.01000	-0.40482	0.01000	-0.09070	0.01000	-0.06657	0.01000	-0.50753	0.01000	-0.02639	0.01000	0.10235	0.01000	0.07794	0.01000	-0.16989	0.01000	0.55017	0.01000	-0.34531	0.01000	0.02628	0.01000	-0.90533	0.01000	-0.96222	0.01000	0.04077	0.01000	0.09013	0.01000	-0.90507	0.01000	-0.96115	0.01000	0.38126	0.01000	-0.28062	0.01000	-0.47274	0.01000	0.13489	0.01000	0.40767	0.01000	0.27866	0.01000	0.25561	0.01000	0.62056	0.01000	0.16459	0.01000	0.61449	0.01000	0.65489	0.01000	0.79051	0.01000	-0.16345	0.01000	0.31065	0.01000	-0.68000	0.01000	0.37433	0.01000	0.09263	0.01000	-0.55746	0.01000	0.36614	0.01000	-0.02655	0.01000	-0.27123	0.01000	-0.82398	0.01000	0.10164	0.01000	0.46939	0.01000	0.83118	
0.02001	0.02000	-0.40119	0.02000	-0.08964	0.02000	-0.06946	0.02000	-0.50532	0.02000	-0.02567	0.02000	0.10453	0.02000	0.07558	0.02000	-0.17250	0.02000	0.53657	0.02000	-0.34113	0.02000	0.02559	0.02000	-0.90847	0.02000	-0.96252	0.02000	0.03946	0.02000	0.08986	0.02000	-0.90823	0.02000	-0.96147	0.02000	0.35891	0.02000	-0.27929	0.02000	-0.45772	0.02000	0.13133	0.02000	0.40705	0.02000	0.28260	0.02000	0.24936	0.02000	0.62306	0.02000	0.16424	0.02000	0.61284	0.02000	0.65184	0.02000	0.78817	0.02000	-0.16078	0.02000	0.30283	0.02000	-0.67771	0.02000	0.36642	0.02000	0.08672	0.02000	-0.55290	0.02000	0.36164	0.02000	-0.02661	0.02000	-0.27117	0.02000	-0.81899	0.02000	0.10616	0.02000	0.47209	0.02000	0.82689	
0.03002	0.03000	-0.39708	0.03000	-0.08839	0.03000	-0.07290	0.03000	-0.50279	0.03000	-0.02483	0.03000	0.10709	0.03000	0.07305	0.03000	-0.17418	0.03000	0.52257	0.03000	-0.33627	0.03000	0.02593	0.03000	-0.91155	0.03000	-0.96252	0.03000	0.03838	0.03000	0.08986	0.03000	-0.91131	0.03000	-0.96147	0.03000	0.33269	0.03000	-0.27803	0.03000	-0.43993	0.03000	0.12829	0.03000	0.40601	0.03000	0.28609	0.03000	0.24261	0.03000	0.62604	0.03000	0.16393	0.03000	0.61108	0.03000	0.64857	0.03000	0.78583	0.03000	-0.15781	0.03000	0.29391	0.03000	-0.67519	0.03000	0.35740	0.03000	0.08000	0.03000	-0.54776	0.03000	0.35649	0.03000	-0.02640	0.03000	-0.27071	0.03000	-0.81278	0.03000	0.11097	0.03000	0.47556	0.03000	0.82146	
0.04002	0.04000	-0.39260	0.04000	-0.08696	0.04000	-0.07687	0.04000	-0.49999	0.04000	-0.02390	0.04000	0.10991	0.04000	0.07039	0.04000	-0.17460	0.04000	0.50880	0.04000	-0.33084	0.04000	0.02750	0.04000	-0.91425	0.04000	-0.96203	0.04000	0.03759	0.04000	0.09023	0.04000	-0.91402	0.04000	-0.96098	0.04000	0.30306	0.04000	-0.27699	0.04000	-0.41963	0.04000	0.12609	0.04000	0.40447	0.04000	0.28889	0.04000	0.23554	0.04000	0.62948	0.04000	0.16370	0.04000	0.60922	0.04000	0.64518	0.04000	0.78360	0.04000	-0.15462	0.04000	0.28529	0.04000	-0.67240	0.04000	0.34741	0.04000	0.07257	0.04000	-0.54214	0.04000	0.35076	0.04000	-0.02582	0.04000	-0.26979	0.04000	-0.80526	0.04000	0.11591	0.04000	0.47985	0.04000	0.81477	
0.05003	0.05000	-0.38786	0.05000	-0.08536	0.05000	-0.08132	0.05000	-0.49699	0.05000	-0.02293	0.05000	0.11284	0.05000	0.06761	0.05000	-0.17354	0.05000	0.49593	0.05000	-0.32500	0.05000	0.03048	0.05000	-0.91624	0.05000	-0.96089	0.05000	0.03713	0.05000	0.09109	0.05000	-0.91601	0.05000	-0.95982	0.05000	0.27068	0.05000	-0.27636	0.05000	-0.39724	0.05000	0.12504	0.05000	0.40238	0.05000	0.29085	0.05000	0.22835	0.05000	0.63338	0.05000	0.16359	0.05000	0.60726	0.05000	0.64180	0.05000	0.78160	0.05000	-0.15130	0.05000	0.27488	0.05000	-0.66930	0.05000	0.33660	0.05000	0.06455	0.05000	-0.53616	0.05000	0.34456	0.05000	-0.02482	0.05000	-0.26836	0.05000	-0.79635	0.05000	0.12080	0.05000	0.48498	0.05000	0.80673	
0.06003	0.06000	-0.38299	0.06000	-0.08360	0.06000	-0.08617	0.06000	-0.49385	0.06000	-0.02198	0.06000	0.11567	0.06000	0.06472	0.06000	-0.17087	0.06000	0.48458	0.06000	-0.31894	0.06000	0.03492	0.06000	-0.91718	0.06000	-0.95890	0.06000	0.03700	0.06000	0.09254	0.06000	-0.91694	0.06000	-0.95782	0.06000	0.23638	0.06000	-0.27631	0.06000	-0.37329	0.06000	0.12540	0.06000	0.39970	0.06000	0.29190	0.06000	0.22120	0.06000	0.63774	0.06000	0.16364	0.06000	0.60522	0.06000	0.63855	0.06000	0.77992	0.06000	-0.14793	0.06000	0.26774	0.06000	-0.66579	0.06000	0.32513	0.06000	0.05609	0.06000	-0.52994	0.06000	0.33803	0.06000	-0.02332	0.06000	-0.26644	0.06000	-0.78600	0.06000	0.12549	0.06000	0.49091	0.06000	0.79727	
0.07004	0.07000	-0.37815	0.07000	-0.08172	0.07000	-0.09134	0.07000	-0.49064	0.07000	-0.02111	0.07000	0.11818	0.07000	0.06172	0.07000	-0.16659	0.07000	0.47531	0.07000	-0.31286	0.07000	0.04081	0.07000	-0.91676	0.07000	-0.95591	0.07000	0.03715	0.07000	0.09467	0.07000	-0.91652	0.07000	-0.95480	0.07000	0.20110	0.07000	-0.27698	0.07000	-0.34842	0.07000	0.12737	0.07000	0.39641	0.07000	0.29209	0.07000	0.21426	0.07000	0.64254	0.07000	0.16387	0.07000	0.60310	0.07000	0.63556	0.07000	0.77865	0.07000	-0.14462	0.07000	0.26593	0.07000	-0.66178	0.07000	0.31317	0.07000	0.04734	0.07000	-0.52358	0.07000	0.33130	0.07000	-0.02128	0.07000	-0.26410	0.07000	-0.77418	0.07000	0.12986	0.07000	0.49757	0.07000	0.78634	
0.08004	0.08000	-0.37343	0.08000	-0.07975	0.08000	-0.09676	0.08000	-0.48741	0.08000	-0.02041	0.08000	0.12018	0.08000	0.05863	0.08000	-0.16079	0.08000	0.46856	0.08000	-0.30702	0.08000	0.04802	0.08000	-0.91475	0.08000	-0.95180	0.08000	0.03751	0.08000	0.09752	0.08000	-0.91450	0.08000	-0.95066	0.08000	0.16581	0.08000	-0.27845	0.08000	-0.32334	0.08000	0.13104	0.08000	0.39250	0.08000	0.29159	0.08000	0.20762	0.08000	0.64779	0.08000	0.16433	0.08000	0.60093	0.08000	0.63294	0.08000	0.77786	0.08000	-0.14147	0.08000	0.26392	0.08000	-0.65719	0.08000	0.30087	0.08000	0.03842	0.08000	-0.51720	0.08000	0.32452	0.08000	-0.01866	0.08000	-0.26142	0.08000	-0.76094	0.08000	0.13379	0.08000	0.50480	0.08000	0.77397	
0.09005	0.09000	-0.36894	0.09000	-0.07774	0.09000	-0.10233	0.09000	-0.48423	0.09000	-0.01994	0.09000	0.12150	0.09000	0.05545	0.09000	-0.15372	0.09000	0.46464	0.09000	-0.30162	0.09000	0.05634	0.09000	-0.91103	0.09000	-0.94652	0.09000	0.03798	0.09000	0.10113	0.09000	-0.91077	0.09000	-0.94534	0.09000	0.13146	0.09000	-0.28071	0.09000	-0.29876	0.09000	0.13640	0.09000	0.38799	0.09000	0.29065	0.09000	0.20136	0.09000	0.65350	0.09000	0.16501	0.09000	0.59877	0.09000	0.63079	0.09000	0.77760	0.09000	-0.13861	0.09000	0.25569	0.09000	-0.65192	0.09000	0.28839	0.09000	0.02947	0.09000	-0.51091	0.09000	0.31784	0.09000	-0.01544	0.09000	-0.25856	0.09000	-0.74634	0.09000	0.13719	0.09000	0.51243	0.09000	0.76020	
