Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,2.01355,0.00000,-0.76105,0.00000,1.54067,0.00000,-1.03613,0.00000,0.70264,0.00000,-4.22923
0.01000,0.01000,2.03513,0.01000,-0.70928,0.01000,1.63914,0.01000,-0.88957,0.01000,0.73282,0.01000,-4.25345
0.02000,0.02000,2.05495,0.02000,-0.63913,0.02000,1.74987,0.02000,-0.72078,0.02000,0.76946,0.02000,-4.28827
0.03000,0.03000,2.07117,0.03000,-0.54886,0.03000,1.87085,0.03000,-0.53439,0.03000,0.81241,0.03000,-4.33499
0.04001,0.04000,2.08194,0.04000,-0.43743,0.04000,2.00002,0.04000,-0.33663,0.04000,0.86129,0.04000,-4.39444
0.05001,0.05000,2.08567,0.05000,-0.30467,0.05000,2.13562,0.05000,-0.13494,0.05000,0.91549,0.05000,-4.46692
0.06001,0.06000,2.08118,0.06000,-0.15146,0.06000,2.27646,0.06000,0.06253,0.06000,0.97427,0.06000,-4.55197
0.07001,0.07000,2.06786,0.07000,0.02013,0.07000,2.42200,0.07000,0.24754,0.07000,1.03679,0.07000,-4.64834
0.08001,0.08000,2.04575,0.08000,0.20680,0.08000,2.57233,0.08000,0.41233,0.08000,1.10217,0.08000,-4.75401
0.09001,0.09000,2.01561,0.09000,0.40414,0.09000,2.72792,0.09000,0.55019,0.09000,1.16952,0.09000,-4.86619
0.10002,0.10000,1.97886,0.10000,0.60682,0.10000,2.88943,0.10000,0.65588,0.10000,1.23796,0.10000,-4.98154
0.11002,0.11000,1.93749,0.11000,0.80901,0.11000,3.05734,0.11000,0.72586,0.11000,1.30663,0.11000,-5.09629
0.12002,0.12000,1.89389,0.12000,1.00481,0.12000,3.23172,0.12000,0.75846,0.12000,1.37465,0.12000,-5.20647
0.13002,0.13000,1.85064,0.13000,1.18871,0.13000,3.41195,0.13000,0.75377,0.13000,1.44113,0.13000,-5.30816
0.14002,0.14000,1.81030,0.14000,1.35602,0.14000,3.59664,0.14000,0.71353,0.14000,1.50509,0.14000,-5.39779
0.15002,0.15000,1.77516,0.15000,1.50310,0.15000,3.78360,0.15000,0.64082,0.15000,1.56548,0.15000,-5.47255
0.16002,0.16000,1.74708,0.16000,1.62745,0.16000,3.96993,0.16000,0.53973,0.16000,1.62118,0.16000,-5.53071
0.17003,0.17000,1.72739,0.17000,1.72757,0.17000,4.15224,0.17000,0.41498,0.17000,1.67098,0.17000,-5.57196
0.18003,0.18000,1.71681,0.18000,1.80273,0.18000,4.32683,0.18000,0.27160,0.18000,1.71369,0.18000,-5.59744
0.19003,0.19000,1.71553,0.19000,1.85264,0.19000,4.49000,0.19000,0.11464,0.19000,1.74824,0.19000,-5.60964
0.20003,0.20000,1.72324,0.20000,1.87718,0.20000,4.63825,0.20000,-0.05098,0.20000,1.77376,0.20000,-5.61191
0.21003,0.21000,1.73922,0.21000,1.87625,0.21000,4.76851,0.21000,-0.22056,0.21000,1.78982,0.21000,-5.60788
0.22003,0.22000,1.76243,0.22000,1.84988,0.22000,4.87827,0.22000,-0.38973,0.22000,1.79648,0.22000,-5.60085
0.23003,0.23000,1.79157,0.23000,1.79841,0.23000,4.96566,0.23000,-0.55451,0.23000,1.79442,0.23000,-5.59326
0.24004,0.24000,1.82514,0.24000,1.72286,0.24000,5.02954,0.24000,-0.71158,0.24000,1.78496,0.24000,-5.58650
0.25004,0.25000,1.86152,0.25000,1.62534,0.25000,5.06945,0.25000,-0.85854,0.25000,1.77001,0.25000,-5.58099
0.26004,0.26000,1.89902,0.26000,1.50935,0.26000,5.08562,0.26000,-0.99433,0.26000,1.75196,0.26000,-5.57642
0.27004,0.27000,1.93593,0.27000,1.37993,0.27000,5.07894,0.27000,-1.11955,0.27000,1.73355,0.27000,-5.57214
0.28004,0.28000,1.97065,0.28000,1.24356,0.28000,5.05089,0.28000,-1.23656,0.28000,1.71761,0.28000,-5.56751
0.29004,0.29000,2.00174,0.29000,1.10778,0.29000,5.00350,0.29000,-1.34939,0.29000,1.70690,0.29000,-5.56214
0.30005,0.30000,2.02807,0.30000,0.98045,0.30000,4.93928,0.30000,-1.46324,0.30000,1.70386,0.30000,-5.55605
0.31005,0.31000,2.04883,0.31000,0.86893,0.31000,4.86116,0.31000,-1.58380,0.31000,1.71042,0.31000,-5.54965
0.32005,0.32000,2.06366,0.32000,0.77917,0.32000,4.77242,0.32000,-1.71642,0.32000,1.72787,0.32000,-5.54364
0.33005,0.33000,2.07265,0.33000,0.71499,0.33000,4.67658,0.33000,-1.86527,0.33000,1.75680,0.33000,-5.53879
0.34005,0.34000,2.07631,0.34000,0.67761,0.34000,4.57725,0.34000,-2.03258,0.34000,1.79702,0.34000,-5.53575
0.35005,0.35000,2.07548,0.35000,0.66559,0.35000,4.47802,0.35000,-2.21822,0.35000,1.84767,0.35000,-5.53480
0.36005,0.36000,2.07127,0.36000,0.67509,0.36000,4.38230,0.36000,-2.41944,0.36000,1.90726,0.36000,-5.53569
0.37006,0.37000,2.06488,0.37000,0.70053,0.37000,4.29312,0.37000,-2.63102,0.37000,1.97389,0.37000,-5.53759
0.38006,0.38000,2.05749,0.38000,0.73543,0.38000,4.21305,0.38000,-2.84569,0.38000,2.04542,0.38000,-5.53907
0.39006,0.39000,2.05012,0.39000,0.77331,0.39000,4.14408,0.39000,-3.05476,0.39000,2.11966,0.39000,-5.53828
0.40006,0.40000,2.04355,0.40000,0.80856,0.40000,4.08760,0.40000,-3.24890,0.40000,2.19460,0.40000,-5.53308
0.41006,0.41000,2.03831,0.41000,0.83704,0.41000,4.04437,0.41000,-3.41893,0.41000,2.26849,0.41000,-5.52133
0.42006,0.42000,2.03464,0.42000,0.85647,0.42000,4.01455,0.42000,-3.55655,0.42000,2.34003,0.42000,-5.50115
0.43006,0.43000,2.03253,0.43000,0.86636,0.43000,3.99779,0.43000,-3.65495,0.43000,2.40840,0.43000,-5.47119
0.44007,0.44000,2.03184,0.44000,0.86772,0.44000,3.99323,0.44000,-3.70925,0.44000,2.47326,0.44000,-5.43086
0.45007,0.45000,2.03227,0.45000,0.86261,0.45000,3.99963,0.45000,-3.71680,0.45000,2.53469,0.45000,-5.38047
0.46007,0.46000,2.03351,0.46000,0.85353,0.46000,4.01542,0.46000,-3.67733,0.46000,2.59310,0.46000,-5.32132
0.47007,0.47000,2.03521,0.47000,0.84294,0.47000,4.03877,0.47000,-3.59294,0.47000,2.64908,0.47000,-5.25564
0.48007,0.48000,2.03706,0.48000,0.83292,0.48000,4.06768,0.48000,-3.46803,0.48000,2.70322,0.48000,-5.18660
0.49007,0.49000,2.03880,0.49000,0.82507,0.49000,4.10011,0.49000,-3.30904,0.49000,2.75598,0.49000,-5.11809
0.50008,0.50000,2.04020,0.50000,0.82043,0.50000,4.13406,0.50000,-3.12422,0.50000,2.80759,0.50000,-5.05463
0.51008,0.51000,2.04109,0.51000,0.81961,0.51000,4.16775,0.51000,-2.92310,0.51000,2.85797,0.51000,-5.00116
0.52008,0.52000,2.04135,0.52000,0.82276,0.52000,4.19970,0.52000,-2.71595,0.52000,2.90675,0.52000,-4.96274
0.53008,0.53000,2.04091,0.53000,0.82946,0.53000,4.22878,0.53000,-2.51303,0.53000,2.95331,0.53000,-4.94423
0.54008,0.54000,2.03975,0.54000,0.83858,0.54000,4.25427,0.54000,-2.32384,0.54000,2.99689,0.54000,-4.94995
0.55008,0.55000,2.03792,0.55000,0.84811,0.55000,4.27579,0.55000,-2.15627,0.55000,3.03670,0.55000,-4.98317
0.56008,0.56000,2.03555,0.56000,0.85506,0.56000,4.29323,0.56000,-2.01595,0.56000,3.07211,0.56000,-5.04581
0.57009,0.57000,2.03285,0.57000,0.85558,0.57000,4.30663,0.57000,-1.90568,0.57000,3.10274,0.57000,-5.13806
0.58009,0.58000,2.03007,0.58000,0.84524,0.58000,4.31608,0.58000,-1.82529,0.58000,3.12858,0.58000,-5.25832
0.59009,0.59000,2.02750,0.59000,0.81964,0.59000,4.32160,0.59000,-1.77166,0.59000,3.15006,0.59000,-5.40319
0.60009,0.60000,2.02545,0.60000,0.77497,0.60000,4.32314,0.60000,-1.73924,0.60000,3.16802,0.60000,-5.56772
0.61009,0.61000,2.02422,0.61000,0.70861,0.61000,4.32058,0.61000,-1.72058,0.61000,3.18365,0.61000,-5.74568
0.62009,0.62000,2.02409,0.62000,0.61960,0.62000,4.31378,0.62000,-1.70715,0.62000,3.19833,0.62000,-5.93002
0.63009,0.63000,2.02534,0.63000,0.50868,0.63000,4.30266,0.63000,-1.69001,0.63000,3.21351,0.63000,-6.11331
0.64010,0.64000,2.02820,0.64000,0.37828,0.64000,4.28726,0.64000,-1.66052,0.64000,3.23053,0.64000,-6.28816
0.65010,0.65000,2.03285,0.65000,0.23213,0.65000,4.26785,0.65000,-1.61080,0.65000,3.25045,0.65000,-6.44772
0.66010,0.66000,2.03943,0.66000,0.07496,0.66000,4.24493,0.66000,-1.53430,0.66000,3.27393,0.66000,-6.58600
0.67010,0.67000,2.04800,0.67000,-0.08791,0.67000,4.21926,0.67000,-1.42607,0.67000,3.30117,0.67000,-6.69831
0.68010,0.68000,2.05860,0.68000,-0.25087,0.68000,4.19179,0.68000,-1.28317,0.68000,3.33190,0.68000,-6.78149
0.69010,0.69000,2.07117,0.69000,-0.40834,0.69000,4.16360,0.69000,-1.10487,0.69000,3.36545,0.69000,-6.83418
0.70010,0.70000,2.08558,0.70000,-0.55504,0.70000,4.13579,0.70000,-0.89293,0.70000,3.40084,0.70000,-6.85691
0.71011,0.71000,2.10166,0.71000,-0.68637,0.71000,4.10935,0.71000,-0.65164,0.71000,3.43698,0.71000,-6.85205
0.72011,0.72000,2.11912,0.72000,-0.79872,0.72000,4.08509,0.72000,-0.38776,0.72000,3.47274,0.72000,-6.82364
0.73011,0.73000,2.13762,0.73000,-0.88980,0.73000,4.06355,0.73000,-0.11034,0.73000,3.50716,0.73000,-6.77707
0.74011,0.74000,2.15676,0.74000,-0.95885,0.74000,4.04501,0.74000,0.16983,0.74000,3.53951,0.74000,-6.71861
0.75011,0.75000,2.17611,0.75000,-1.00681,0.75000,4.02940,0.75000,0.44083,0.75000,3.56939,0.75000,-6.65493
0.76011,0.76000,2.19524,0.76000,-1.03625,0.76000,4.01641,0.76000,0.69057,0.76000,3.59673,0.76000,-6.59249
0.77012,0.77000,2.21373,0.77000,-1.05128,0.77000,4.00550,0.77000,0.90764,0.77000,3.62177,0.77000,-6.53703
0.78012,0.78000,2.23124,0.78000,-1.05721,0.78000,3.99596,0.78000,1.08222,0.78000,3.64499,0.78000,-6.49315
0.79012,0.79000,2.24756,0.79000,-1.06013,0.79000,3.98699,0.79000,1.20676,0.79000,3.66700,0.79000,-6.46397
0.80012,0.80000,2.26258,0.80000,-1.06646,0.80000,3.97774,0.80000,1.27644,0.80000,3.68847,0.80000,-6.45109
0.81012,0.81000,2.27633,0.81000,-1.08240,0.81000,3.96741,0.81000,1.28938,0.81000,3.70998,0.81000,-6.45452
0.82012,0.82000,2.28895,0.82000,-1.11349,0.82000,3.95532,0.82000,1.24663,0.82000,3.73196,0.82000,-6.47299
0.83012,0.83000,2.30069,0.83000,-1.16422,0.83000,3.94095,0.83000,1.15189,0.83000,3.75470,0.83000,-6.50416
0.84013,0.84000,2.31184,0.84000,-1.23774,0.84000,3.92399,0.84000,1.01110,0.84000,3.77828,0.84000,-6.54502
0.85013,0.85000,2.32274,0.85000,-1.33567,0.85000,3.90440,0.85000,0.83191,0.85000,3.80267,0.85000,-6.59221
0.86013,0.86000,2.33370,0.86000,-1.45802,0.86000,3.88240,0.86000,0.62300,0.86000,3.82770,0.86000,-6.64233
0.87013,0.87000,2.34494,0.87000,-1.60323,0.87000,3.85844,0.87000,0.39349,0.87000,3.85317,0.87000,-6.69220
0.88013,0.88000,2.35660,0.88000,-1.76825,0.88000,3.83315,0.88000,0.15234,0.88000,3.87887,0.88000,-6.73909
0.89013,0.89000,2.36869,0.89000,-1.94889,0.89000,3.80731,0.89000,-0.09211,0.89000,3.90460,0.89000,-6.78080
0.90013,0.90000,2.38111,0.90000,-2.14016,0.90000,3.78174,0.90000,-0.33249,0.90000,3.93024,0.90000,-6.81579
0.91014,0.91000,2.39365,0.91000,-2.33674,0.91000,3.75726,0.91000,-0.56258,0.91000,3.95571,0.91000,-6.84316
0.92014,0.92000,2.40604,0.92000,-2.53353,0.92000,3.73460,0.92000,-0.77746,0.92000,3.98101,0.92000,-6.86261
0.93014,0.93000,2.41799,0.93000,-2.72600,0.93000,3.71436,0.93000,-0.97347,0.93000,4.00621,0.93000,-6.87435
0.94014,0.94000,2.42921,0.94000,-2.91058,0.94000,3.69692,0.94000,-1.14824,0.94000,4.03140,0.94000,-6.87899
0.95014,0.95000,2.43945,0.95000,-3.08478,0.95000,3.68245,0.95000,-1.30055,0.95000,4.05669,0.95000,-6.87733
0.96014,0.96000,2.44851,0.96000,-3.24718,0.96000,3.67083,0.96000,-1.43021,0.96000,4.08220,0.96000,-6.87033
0.97015,0.97000,2.45628,0.97000,-3.39726,0.97000,3.66169,0.97000,-1.53793,0.97000,4.10798,0.97000,-6.85891
0.98015,0.98000,2.46270,0.98000,-3.53516,0.98000,3.65443,0.98000,-1.62514,0.98000,4.13405,0.98000,-6.84396
0.99015,0.99000,2.46780,0.99000,-3.66130,0.99000,3.64827,0.99000,-1.69385,0.99000,4.16037,0.99000,-6.82626
1.00015,1.00000,2.47169,1.00000,-3.77617,1.00000,3.64232,1.00000,-1.74644,1.00000,4.18684,1.00000,-6.80655
1.01015,1.01000,2.47454,1.01000,-3.88007,1.01000,3.63569,1.01000,-1.78544,1.01000,4.21331,1.01000,-6.78552
1.02015,1.02000,2.47655,1.02000,-3.97306,1.02000,3.62761,1.02000,-1.81337,1.02000,4.23958,1.02000,-6.76388
1.03015,1.03000,2.47796,1.03000,-4.05504,1.03000,3.61746,1.03000,-1.83245,1.03000,4.26540,1.03000,-6.74234
1.04016,1.04000,2.47902,1.04000,-4.12587,1.04000,3.60493,1.04000,-1.84450,1.04000,4.29051,1.04000,-6.72164
