Tiempo,Rotación pelvis_X,Rotación pelvis_Y,Inclinación pelvis_X,Inclinación pelvis_Y,Oblicuidad pelvis_X,Oblicuidad pelvis_Y
0.00000,0.00000,0.30133,0.00000,-0.87533,0.00000,0.16149
0.01000,0.01000,0.29945,0.01000,-0.87956,0.01000,0.16213
0.02000,0.02000,0.29700,0.02000,-0.88449,0.02000,0.16284
0.03000,0.03000,0.29397,0.03000,-0.88996,0.03000,0.16360
0.04001,0.04000,0.29034,0.04000,-0.89581,0.04000,0.16437
0.05001,0.05000,0.28615,0.05000,-0.90177,0.05000,0.16513
0.06001,0.06000,0.28140,0.06000,-0.90756,0.06000,0.16588
0.07001,0.07000,0.27612,0.07000,-0.91280,0.07000,0.16661
0.08001,0.08000,0.27030,0.08000,-0.91711,0.08000,0.16734
0.09001,0.09000,0.26390,0.09000,-0.92004,0.09000,0.16814
0.10002,0.10000,0.25687,0.10000,-0.92111,0.10000,0.16909
0.11002,0.11000,0.24911,0.11000,-0.91983,0.11000,0.17028
0.12002,0.12000,0.24051,0.12000,-0.91571,0.12000,0.17184
0.13002,0.13000,0.23090,0.13000,-0.90828,0.13000,0.17389
0.14002,0.14000,0.22009,0.14000,-0.89713,0.14000,0.17655
0.15002,0.15000,0.20784,0.15000,-0.88193,0.15000,0.17993
0.16002,0.16000,0.19392,0.16000,-0.86245,0.16000,0.18410
0.17003,0.17000,0.17805,0.17000,-0.83862,0.17000,0.18909
0.18003,0.18000,0.15997,0.18000,-0.81055,0.18000,0.19488
0.19003,0.19000,0.13949,0.19000,-0.77851,0.19000,0.20139
0.20003,0.20000,0.11646,0.20000,-0.74296,0.20000,0.20850
0.21003,0.21000,0.09083,0.21000,-0.70453,0.21000,0.21601
0.22003,0.22000,0.06268,0.22000,-0.66399,0.22000,0.22371
0.23003,0.23000,0.03217,0.23000,-0.62218,0.23000,0.23135
0.24004,0.24000,-0.00041,0.24000,-0.57998,0.24000,0.23867
0.25004,0.25000,-0.03471,0.25000,-0.53826,0.25000,0.24544
0.26004,0.26000,-0.07034,0.26000,-0.49779,0.26000,0.25145
0.27004,0.27000,-0.10690,0.27000,-0.45923,0.27000,0.25654
0.28004,0.28000,-0.14399,0.28000,-0.42304,0.28000,0.26062
0.29004,0.29000,-0.18129,0.29000,-0.38953,0.29000,0.26363
0.30005,0.30000,-0.21851,0.30000,-0.35879,0.30000,0.26560
0.31005,0.31000,-0.25548,0.31000,-0.33075,0.31000,0.26656
0.32005,0.32000,-0.29208,0.32000,-0.30519,0.32000,0.26663
0.33005,0.33000,-0.32830,0.33000,-0.28183,0.33000,0.26592
0.34005,0.34000,-0.36418,0.34000,-0.26031,0.34000,0.26459
0.35005,0.35000,-0.39985,0.35000,-0.24031,0.35000,0.26280
0.36005,0.36000,-0.43548,0.36000,-0.22149,0.36000,0.26072
0.37006,0.37000,-0.47125,0.37000,-0.20361,0.37000,0.25851
0.38006,0.38000,-0.50734,0.38000,-0.18644,0.38000,0.25630
0.39006,0.39000,-0.54390,0.39000,-0.16984,0.39000,0.25421
0.40006,0.40000,-0.58102,0.40000,-0.15370,0.40000,0.25229
0.41006,0.41000,-0.61870,0.41000,-0.13802,0.41000,0.25057
0.42006,0.42000,-0.65686,0.42000,-0.12284,0.42000,0.24900
0.43006,0.43000,-0.69536,0.43000,-0.10832,0.43000,0.24752
0.44007,0.44000,-0.73399,0.44000,-0.09467,0.44000,0.24603
0.45007,0.45000,-0.77257,0.45000,-0.08215,0.45000,0.24442
0.46007,0.46000,-0.81091,0.46000,-0.07107,0.46000,0.24257
0.47007,0.47000,-0.84887,0.47000,-0.06171,0.47000,0.24038
0.48007,0.48000,-0.88638,0.48000,-0.05434,0.48000,0.23776
0.49007,0.49000,-0.92339,0.49000,-0.04918,0.49000,0.23461
0.50008,0.50000,-0.95991,0.50000,-0.04638,0.50000,0.23086
0.51008,0.51000,-0.99594,0.51000,-0.04606,0.51000,0.22642
0.52008,0.52000,-1.03151,0.52000,-0.04829,0.52000,0.22118
0.53008,0.53000,-1.06658,0.53000,-0.05311,0.53000,0.21507
0.54008,0.54000,-1.10114,0.54000,-0.06050,0.54000,0.20797
0.55008,0.55000,-1.13510,0.55000,-0.07040,0.55000,0.19982
0.56008,0.56000,-1.16835,0.56000,-0.08271,0.56000,0.19055
0.57009,0.57000,-1.20072,0.57000,-0.09728,0.57000,0.18016
0.58009,0.58000,-1.23200,0.58000,-0.11393,0.58000,0.16866
0.59009,0.59000,-1.26195,0.59000,-0.13245,0.59000,0.15613
