Tiempo;Evento
1.76;Posición inicial
3.29;< Contacto inicial derecho
3.4;> Despegue izquierdo
5.13;< Contacto inicial derecho
5.26;> Despegue izquierdo
5.98;< Contacto inicial derecho
6.14;> Despegue izquierdo
6.94;< Contacto inicial derecho
7.07;> Despegue izquierdo
8.78;< Contacto inicial derecho
8.91;> Despegue izquierdo
9.68;< Contacto inicial derecho
9.83;> Despegue izquierdo
11.52;< Contacto inicial derecho
11.65;> Despegue izquierdo
12.47;< Contacto inicial derecho
12.59;> Despegue izquierdo
13.29;< Contacto inicial derecho
13.45;> Despegue izquierdo
14.16;< Contacto inicial derecho
14.32;> Despegue izquierdo
15.06;< Contacto inicial derecho
15.22;> Despegue izquierdo
15.95;< Contacto inicial derecho
16.11;> Despegue izquierdo
16.86;< Contacto inicial derecho
17.01;> Despegue izquierdo
