Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.330517	0.622573	0.626619	0.33243	0.332647	0.62117	0.626617	0.332933	0.33094	0.623099	0.626889	0.330511	0.33084	0.624654	0.625264	0.330753	0.329665	0.623182	0.627626	0.330228	0.332127	0.622318	0.625956	0.332551	0.331268	0.624383	0.624811	0.331689	0.32847	0.616274	0.633024	0.334058	-0.208829	0.670169	0.213634	0.67943	-0.197651	0.675876	0.206459	0.679338	-0.204184	0.673608	0.211436	0.678127	0.673324	0.202554	0.679794	-0.208537	0.671538	0.215244	0.67437	-0.218933	0.670454	0.222511	0.671118	-0.224902	0.329898	0.620078	0.630746	0.329894
0.01	0.330462	0.622595	0.62665	0.332385	0.33265	0.621149	0.626646	0.332916	0.330925	0.62306	0.626928	0.330523	0.330866	0.624648	0.625248	0.330767	0.329584	0.623197	0.627673	0.330191	0.332115	0.622345	0.625958	0.332511	0.331266	0.624385	0.62481	0.331691	0.328405	0.616271	0.633078	0.334023	-0.208959	0.670134	0.21373	0.679394	-0.197877	0.675828	0.206478	0.679314	-0.204236	0.673571	0.21136	0.678172	0.673371	0.202659	0.679674	-0.20867	0.671906	0.215031	0.674048	-0.219004	0.670797	0.222751	0.670513	-0.225444	0.329811	0.620068	0.63078	0.329937
0.02	0.330406	0.622615	0.626687	0.332335	0.332635	0.621134	0.626673	0.332908	0.330926	0.623034	0.626931	0.330565	0.330882	0.624654	0.625228	0.330778	0.329502	0.623201	0.62773	0.330158	0.332066	0.622401	0.625969	0.332432	0.331285	0.624373	0.624812	0.331689	0.328387	0.616266	0.633122	0.333968	-0.209121	0.670059	0.213873	0.679372	-0.198127	0.675748	0.206531	0.679305	-0.204285	0.67352	0.211301	0.678226	0.673468	0.2027	0.679541	-0.208752	0.672304	0.214588	0.673802	-0.218975	0.671177	0.222809	0.669943	-0.22595	0.32961	0.620135	0.63084	0.329895
0.03	0.33035	0.622608	0.626742	0.332299	0.332629	0.621114	0.6267	0.332902	0.330956	0.622995	0.626924	0.330623	0.330906	0.624663	0.625206	0.330779	0.329488	0.623157	0.62777	0.33018	0.332018	0.622458	0.625981	0.332353	0.331304	0.624362	0.624815	0.331688	0.328406	0.616258	0.63316	0.333892	-0.209298	0.669961	0.214047	0.67936	-0.198386	0.67564	0.206628	0.679307	-0.204384	0.673442	0.211287	0.678278	0.673607	0.202665	0.679406	-0.208779	0.672673	0.213936	0.673682	-0.218851	0.671547	0.222694	0.669461	-0.226395	0.329376	0.620224	0.630908	0.329831
0.04	0.330295	0.622584	0.626809	0.332273	0.332634	0.621074	0.626735	0.332904	0.330974	0.622973	0.626929	0.330637	0.330921	0.624667	0.625194	0.330779	0.329475	0.623116	0.627805	0.330204	0.33197	0.622514	0.625993	0.332273	0.331323	0.624351	0.624817	0.331685	0.328441	0.616245	0.633204	0.333798	-0.209486	0.669858	0.214228	0.679347	-0.198631	0.675517	0.206757	0.679319	-0.204526	0.673338	0.211309	0.678331	0.673759	0.202636	0.679273	-0.208747	0.672979	0.21314	0.673686	-0.218673	0.671857	0.222428	0.66912	-0.226741	0.329143	0.620313	0.630976	0.329766
0.05	0.330248	0.622554	0.626879	0.332243	0.332629	0.621048	0.626767	0.332898	0.330958	0.622989	0.626936	0.33061	0.330943	0.624661	0.625189	0.330778	0.329456	0.623091	0.627837	0.330207	0.331924	0.62259	0.625975	0.332209	0.331343	0.624355	0.624812	0.331667	0.328533	0.616214	0.633225	0.333724	-0.209673	0.669747	0.214432	0.679334	-0.198908	0.675383	0.206914	0.679324	-0.204666	0.673221	0.211372	0.678386	0.673908	0.202666	0.67914	-0.208669	0.673217	0.212224	0.673809	-0.21845	0.672058	0.222101	0.668949	-0.226971	0.328897	0.620428	0.631053	0.329647
0.06	0.330204	0.622521	0.62695	0.332215	0.332625	0.621023	0.626794	0.332897	0.330938	0.622995	0.626959	0.330573	0.330964	0.624657	0.625186	0.33077	0.329458	0.623077	0.627851	0.330205	0.331887	0.622653	0.625964	0.33215	0.331343	0.624362	0.624819	0.33164	0.328645	0.616178	0.633235	0.333662	-0.209855	0.669626	0.214662	0.679325	-0.199143	0.675248	0.207087	0.679336	-0.204821	0.673092	0.211495	0.678429	0.67406	0.202618	0.679035	-0.20857	0.673387	0.211229	0.674033	-0.218202	0.672137	0.221835	0.6689	-0.227144	0.328655	0.620572	0.63112	0.32949
0.07	0.330156	0.622487	0.627024	0.332186	0.332578	0.621027	0.626825	0.332878	0.330902	0.623029	0.626973	0.330519	0.330972	0.624666	0.625187	0.330745	0.329459	0.623094	0.627839	0.330194	0.331846	0.62273	0.625937	0.332096	0.331323	0.624398	0.624813	0.331603	0.328748	0.616161	0.633237	0.333589	-0.210031	0.6695	0.214897	0.67932	-0.199331	0.675116	0.20727	0.679356	-0.205008	0.672947	0.211672	0.678461	0.674179	0.202518	0.678984	-0.208448	0.673449	0.21034	0.674325	-0.217968	0.672123	0.221661	0.668931	-0.227265	0.328457	0.620719	0.631166	0.329322
0.08	0.330126	0.622436	0.6271	0.33217	0.332529	0.621049	0.626865	0.33281	0.330862	0.623086	0.626963	0.330472	0.330974	0.624672	0.625198	0.33071	0.329482	0.62313	0.627803	0.330171	0.331825	0.622781	0.625912	0.332069	0.331321	0.624412	0.62482	0.331567	0.328846	0.616161	0.633223	0.333519	-0.210198	0.669376	0.215123	0.67932	-0.199494	0.674987	0.20746	0.679379	-0.205202	0.672796	0.21188	0.678487	0.674231	0.202465	0.67899	-0.20831	0.67341	0.209659	0.674638	-0.217773	0.672006	0.221628	0.669047	-0.227302	0.328296	0.620865	0.631195	0.329153
0.09	0.330095	0.622406	0.627155	0.332153	0.332492	0.621065	0.626905	0.332743	0.330864	0.623114	0.626949	0.330443	0.330969	0.624681	0.625209	0.330676	0.329521	0.623173	0.627747	0.330159	0.331817	0.622816	0.625891	0.332052	0.331313	0.624424	0.624827	0.331538	0.328934	0.61618	0.633196	0.333448	-0.210341	0.669256	0.215325	0.67933	-0.199659	0.674866	0.207653	0.679391	-0.205353	0.672669	0.212071	0.678508	0.674226	0.202454	0.679039	-0.208178	0.673294	0.209222	0.674941	-0.217616	0.671807	0.221722	0.669244	-0.227215	0.328181	0.621	0.631201	0.329
