Tiempo;Evento
3.56;Posición inicial
5.97;< Contacto inicial izquierdo
6.01;> Despegue derecho
6.39;< Contacto inicial derecho
6.42;> Despegue izquierdo
6.77;< Contacto inicial izquierdo
6.81;> Despegue derecho
7.13;< Contacto inicial derecho
7.18;> Despegue izquierdo
7.51;< Contacto inicial izquierdo
7.56;> Despegue derecho
7.86;< Contacto inicial derecho
7.91;> Despegue izquierdo
8.25;< Contacto inicial izquierdo
8.3;> Despegue derecho
8.61;< Contacto inicial derecho
8.66;> Despegue izquierdo
9;< Contacto inicial izquierdo
9.05;> Despegue derecho
9.37;< Contacto inicial derecho
9.42;> Despegue izquierdo
9.75;< Contacto inicial izquierdo
9.8;> Despegue derecho
10.13;< Contacto inicial derecho
10.18;> Despegue izquierdo
10.51;< Contacto inicial izquierdo
10.56;> Despegue derecho
10.88;< Contacto inicial derecho
10.93;> Despegue izquierdo
11.25;< Contacto inicial izquierdo
11.31;> Despegue derecho
11.62;< Contacto inicial derecho
11.67;> Despegue izquierdo
12.01;< Contacto inicial izquierdo
12.07;> Despegue derecho
12.38;< Contacto inicial derecho
12.44;> Despegue izquierdo
12.56;< Contacto inicial izquierdo
12.73;> Despegue derecho
13.16;< Contacto inicial derecho
13.24;> Despegue izquierdo
13.91;< Contacto inicial derecho
13.96;> Despegue izquierdo
14.12;< Contacto inicial izquierdo
14.21;> Despegue derecho
