Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.277471	0.640099	0.661974	0.273996	0.295377	0.625075	0.676266	0.254358	0.309832	0.640454	0.653027	0.259575	0.302341	0.642398	0.640328	0.293078	0.302852	0.631593	0.655251	0.282872	0.305031	0.653716	0.638408	0.268415	0.294041	0.639829	0.648328	0.289533	0.301415	0.636415	0.655819	0.272079	-0.237935	0.661028	0.269818	0.658504	-0.243279	0.654213	0.272869	0.66209	-0.235604	0.653608	0.273395	0.665238	0.660044	0.244539	0.653983	-0.277215	0.657423	0.2427	0.658493	-0.274368	0.655117	0.258891	0.654961	-0.27354	0.311092	0.634703	0.649487	0.280252
0.01	0.277472	0.64026	0.661851	0.273917	0.295501	0.625061	0.676259	0.254269	0.309921	0.640379	0.653133	0.259386	0.302378	0.642391	0.640305	0.293107	0.302848	0.631647	0.655278	0.282694	0.305036	0.65359	0.638625	0.268199	0.293977	0.639865	0.648302	0.289576	0.301446	0.636449	0.655798	0.272014	-0.238119	0.661065	0.269908	0.658363	-0.243479	0.654439	0.272478	0.661954	-0.236138	0.653845	0.272978	0.664988	0.660096	0.244647	0.653856	-0.277297	0.657486	0.242852	0.658313	-0.274516	0.65512	0.259087	0.654804	-0.27372	0.310961	0.635043	0.64935	0.279943
0.02	0.277514	0.640412	0.661711	0.273856	0.295603	0.62506	0.676257	0.254158	0.310019	0.640306	0.653233	0.259197	0.302391	0.642397	0.64028	0.293135	0.302831	0.631691	0.655342	0.282464	0.304977	0.653512	0.638859	0.2679	0.293935	0.639882	0.648285	0.28962	0.301456	0.636502	0.655757	0.27198	-0.238225	0.661165	0.269906	0.658225	-0.243679	0.654698	0.27205	0.6618	-0.236591	0.65416	0.272395	0.664755	0.660155	0.244725	0.653743	-0.277356	0.657526	0.243043	0.658127	-0.274695	0.655126	0.259329	0.654629	-0.273896	0.310867	0.635359	0.649211	0.279654
0.03	0.277589	0.640562	0.661556	0.273804	0.295691	0.625059	0.676249	0.254077	0.310123	0.640227	0.653335	0.259009	0.302429	0.642389	0.640261	0.293152	0.302798	0.631751	0.655423	0.28218	0.304883	0.653487	0.639061	0.267585	0.29382	0.639943	0.648266	0.289644	0.301465	0.636568	0.655699	0.271954	-0.238281	0.661317	0.26982	0.658087	-0.243851	0.654993	0.271552	0.66165	-0.236962	0.654549	0.271659	0.664542	0.660215	0.244793	0.653644	-0.277383	0.657559	0.243281	0.657922	-0.274899	0.655115	0.259578	0.654473	-0.274058	0.310821	0.635646	0.649052	0.279422
0.04	0.277669	0.640692	0.661413	0.273762	0.29581	0.625042	0.676224	0.254047	0.310199	0.640148	0.653455	0.258811	0.302453	0.642385	0.640243	0.293178	0.302837	0.631781	0.65552	0.281843	0.30484	0.653462	0.639206	0.26735	0.293722	0.63999	0.648261	0.289652	0.30148	0.636629	0.655632	0.271955	-0.238323	0.661497	0.269708	0.657937	-0.243963	0.655325	0.270988	0.66151	-0.237212	0.654996	0.270816	0.664356	0.660264	0.244893	0.653554	-0.277392	0.657581	0.243555	0.657709	-0.275113	0.655089	0.259797	0.654353	-0.274201	0.310881	0.635869	0.648856	0.2793
0.05	0.277745	0.640793	0.661301	0.273719	0.295925	0.625046	0.676182	0.254014	0.310238	0.640087	0.65358	0.258601	0.302495	0.642378	0.640221	0.293198	0.302858	0.631853	0.655557	0.281575	0.304842	0.653439	0.639319	0.267133	0.293612	0.64004	0.648259	0.289658	0.301507	0.636701	0.655545	0.271968	-0.238399	0.661679	0.269627	0.657759	-0.243972	0.655698	0.270372	0.66139	-0.237377	0.655481	0.269929	0.66418	0.660328	0.245019	0.65345	-0.277372	0.657601	0.243857	0.657494	-0.275311	0.655045	0.260005	0.654253	-0.274345	0.310967	0.636083	0.648646	0.279206
0.06	0.27782	0.640887	0.661205	0.273656	0.296019	0.625079	0.676136	0.253948	0.310291	0.640012	0.653693	0.258437	0.302469	0.642409	0.640201	0.293199	0.30294	0.631887	0.6556	0.28131	0.304821	0.653443	0.639426	0.266891	0.293511	0.640085	0.648259	0.28966	0.301477	0.636833	0.655457	0.271902	-0.238494	0.661853	0.269565	0.657575	-0.24393	0.656096	0.269727	0.661274	-0.237457	0.655978	0.269039	0.664021	0.660381	0.24516	0.653349	-0.277359	0.657633	0.244133	0.657287	-0.275484	0.654999	0.260204	0.654162	-0.274484	0.311023	0.636327	0.64841	0.279135
0.07	0.277887	0.640977	0.661119	0.273585	0.296101	0.625128	0.676089	0.253856	0.310367	0.639939	0.653787	0.258291	0.302506	0.642401	0.640204	0.293172	0.302922	0.631968	0.655658	0.281011	0.304808	0.653445	0.639505	0.266711	0.293422	0.640123	0.648261	0.28966	0.301452	0.636983	0.655355	0.271827	-0.238583	0.661996	0.269515	0.65742	-0.243874	0.656482	0.269119	0.661159	-0.237439	0.656445	0.268215	0.6639	0.660447	0.245333	0.65322	-0.277355	0.657689	0.244358	0.657107	-0.27558	0.654971	0.260357	0.65409	-0.274581	0.311066	0.63657	0.648167	0.279099
0.08	0.277948	0.641058	0.661043	0.273517	0.296186	0.625179	0.676036	0.253772	0.310442	0.639865	0.653876	0.258157	0.302478	0.642421	0.640195	0.293177	0.302899	0.632084	0.655718	0.280635	0.304864	0.653424	0.639544	0.266605	0.293351	0.640155	0.648257	0.289672	0.301431	0.637165	0.655227	0.271733	-0.238665	0.662131	0.269424	0.657292	-0.243863	0.656838	0.268585	0.661027	-0.237323	0.656866	0.267505	0.663812	0.66052	0.245517	0.653088	-0.277327	0.657776	0.244505	0.656941	-0.275637	0.654986	0.260443	0.654018	-0.274632	0.311096	0.636806	0.64793	0.279077
0.09	0.278014	0.641134	0.660966	0.273457	0.296264	0.625236	0.675972	0.253711	0.310497	0.639802	0.653975	0.257995	0.302508	0.642425	0.640187	0.293155	0.302999	0.63219	0.655673	0.280393	0.304929	0.653392	0.639587	0.266508	0.293303	0.640168	0.648254	0.289699	0.301403	0.637348	0.655095	0.271649	-0.238723	0.662264	0.269247	0.657209	-0.243912	0.657151	0.268139	0.660879	-0.237149	0.657221	0.266946	0.663747	0.660611	0.245643	0.652969	-0.277278	0.657886	0.244597	0.656788	-0.275659	0.655008	0.260551	0.653939	-0.274666	0.311132	0.637025	0.647704	0.279061
