Tiempo;Evento
4.57;Posición inicial
7.34;< Contacto inicial derecho
7.42;> Despegue izquierdo
7.93;< Contacto inicial izquierdo
8;> Despegue derecho
8.48;< Contacto inicial derecho
8.56;> Despegue izquierdo
9.01;< Contacto inicial izquierdo
9.09;> Despegue derecho
9.54;< Contacto inicial derecho
9.62;> Despegue izquierdo
10.06;< Contacto inicial izquierdo
10.14;> Despegue derecho
10.58;< Contacto inicial derecho
10.66;> Despegue izquierdo
11.09;< Contacto inicial izquierdo
11.17;> Despegue derecho
11.61;< Contacto inicial derecho
11.7;> Despegue izquierdo
12.14;< Contacto inicial izquierdo
12.23;> Despegue derecho
12.68;< Contacto inicial derecho
12.77;> Despegue izquierdo
13.2;< Contacto inicial izquierdo
13.28;> Despegue derecho
13.72;< Contacto inicial derecho
13.81;> Despegue izquierdo
14.24;< Contacto inicial izquierdo
14.32;> Despegue derecho
14.77;< Contacto inicial derecho
14.86;> Despegue izquierdo
15.28;< Contacto inicial izquierdo
15.36;> Despegue derecho
15.8;< Contacto inicial derecho
15.89;> Despegue izquierdo
16.32;< Contacto inicial izquierdo
16.41;> Despegue derecho
16.86;< Contacto inicial derecho
16.95;> Despegue izquierdo
17.39;< Contacto inicial izquierdo
17.48;> Despegue derecho
17.92;< Contacto inicial derecho
18.01;> Despegue izquierdo
18.46;< Contacto inicial izquierdo
18.55;> Despegue derecho
18.98;< Contacto inicial derecho
19.08;> Despegue izquierdo
19.52;< Contacto inicial izquierdo
19.62;> Despegue derecho
20.09;< Contacto inicial derecho
20.22;> Despegue izquierdo
20.58;< Contacto inicial izquierdo
21.15;< Contacto inicial derecho
21.25;> Despegue derecho
21.54;> Despegue izquierdo
22.56;< Contacto inicial derecho
22.63;> Despegue izquierdo
23.13;< Contacto inicial izquierdo
23.19;> Despegue derecho
23.64;< Contacto inicial derecho
23.72;> Despegue izquierdo
24.16;< Contacto inicial izquierdo
24.23;> Despegue derecho
24.66;< Contacto inicial derecho
24.74;> Despegue izquierdo
25.19;< Contacto inicial izquierdo
25.26;> Despegue derecho
25.68;< Contacto inicial derecho
25.77;> Despegue izquierdo
26.22;< Contacto inicial izquierdo
26.3;> Despegue derecho
26.71;< Contacto inicial derecho
26.8;> Despegue izquierdo
27.24;< Contacto inicial izquierdo
27.32;> Despegue derecho
27.76;< Contacto inicial derecho
27.84;> Despegue izquierdo
28.28;< Contacto inicial izquierdo
28.36;> Despegue derecho
28.77;< Contacto inicial derecho
28.85;> Despegue izquierdo
29.29;< Contacto inicial izquierdo
29.37;> Despegue derecho
29.79;< Contacto inicial derecho
29.87;> Despegue izquierdo
30.3;< Contacto inicial izquierdo
30.39;> Despegue derecho
30.81;< Contacto inicial derecho
30.9;> Despegue izquierdo
31.34;< Contacto inicial izquierdo
31.43;> Despegue derecho
31.86;< Contacto inicial derecho
31.95;> Despegue izquierdo
32.4;< Contacto inicial izquierdo
32.49;> Despegue derecho
32.92;< Contacto inicial derecho
33.01;> Despegue izquierdo
33.48;< Contacto inicial izquierdo
33.57;> Despegue derecho
33.99;< Contacto inicial derecho
34.08;> Despegue izquierdo
34.53;< Contacto inicial izquierdo
34.63;> Despegue derecho
35.06;< Contacto inicial derecho
35.19;> Despegue izquierdo
35.39;< Contacto inicial izquierdo
35.56;> Despegue derecho
36.33;< Contacto inicial derecho
36.36;> Despegue izquierdo
37.05;< Contacto inicial izquierdo
37.11;> Despegue derecho
37.54;< Contacto inicial derecho
37.62;> Despegue izquierdo
38.07;< Contacto inicial izquierdo
38.14;> Despegue derecho
38.57;< Contacto inicial derecho
38.65;> Despegue izquierdo
39.1;< Contacto inicial izquierdo
39.17;> Despegue derecho
39.58;< Contacto inicial derecho
39.67;> Despegue izquierdo
40.11;< Contacto inicial izquierdo
40.19;> Despegue derecho
40.59;< Contacto inicial derecho
40.68;> Despegue izquierdo
41.11;< Contacto inicial izquierdo
41.19;> Despegue derecho
41.61;< Contacto inicial derecho
41.7;> Despegue izquierdo
42.14;< Contacto inicial izquierdo
42.22;> Despegue derecho
42.64;< Contacto inicial derecho
42.73;> Despegue izquierdo
43.16;< Contacto inicial izquierdo
43.24;> Despegue derecho
43.65;< Contacto inicial derecho
43.74;> Despegue izquierdo
44.17;< Contacto inicial izquierdo
44.25;> Despegue derecho
44.68;< Contacto inicial derecho
44.76;> Despegue izquierdo
45.19;< Contacto inicial izquierdo
45.27;> Despegue derecho
45.68;< Contacto inicial derecho
45.76;> Despegue izquierdo
46.18;< Contacto inicial izquierdo
46.27;> Despegue derecho
46.69;< Contacto inicial derecho
46.78;> Despegue izquierdo
47.21;< Contacto inicial izquierdo
47.31;> Despegue derecho
47.73;< Contacto inicial derecho
47.82;> Despegue izquierdo
48.25;< Contacto inicial izquierdo
48.34;> Despegue derecho
48.74;< Contacto inicial derecho
48.85;> Despegue izquierdo
51.16;< Contacto inicial derecho
51.24;> Despegue izquierdo
51.73;< Contacto inicial izquierdo
51.79;> Despegue derecho
52.17;< Contacto inicial derecho
52.25;> Despegue izquierdo
52.71;< Contacto inicial izquierdo
52.78;> Despegue derecho
53.18;< Contacto inicial derecho
53.27;> Despegue izquierdo
53.73;< Contacto inicial izquierdo
53.81;> Despegue derecho
54.21;< Contacto inicial derecho
54.29;> Despegue izquierdo
54.74;< Contacto inicial izquierdo
54.82;> Despegue derecho
55.2;< Contacto inicial derecho
55.28;> Despegue izquierdo
55.72;< Contacto inicial izquierdo
55.8;> Despegue derecho
56.22;< Contacto inicial derecho
56.31;> Despegue izquierdo
56.75;< Contacto inicial izquierdo
56.83;> Despegue derecho
57.22;< Contacto inicial derecho
57.3;> Despegue izquierdo
57.74;< Contacto inicial izquierdo
57.82;> Despegue derecho
58.23;< Contacto inicial derecho
58.31;> Despegue izquierdo
58.75;< Contacto inicial izquierdo
58.83;> Despegue derecho
59.24;< Contacto inicial derecho
59.33;> Despegue izquierdo
59.78;< Contacto inicial izquierdo
59.86;> Despegue derecho
60.28;< Contacto inicial derecho
60.37;> Despegue izquierdo
60.81;< Contacto inicial izquierdo
60.9;> Despegue derecho
61.32;< Contacto inicial derecho
61.4;> Despegue izquierdo
61.85;< Contacto inicial izquierdo
61.94;> Despegue derecho
62.38;< Contacto inicial derecho
62.49;> Despegue izquierdo
62.97;< Contacto inicial izquierdo
63.13;> Despegue derecho
63.69;< Contacto inicial izquierdo
63.82;> Despegue derecho
64.48;< Contacto inicial derecho
64.52;> Despegue izquierdo
65.13;< Contacto inicial izquierdo
65.19;> Despegue derecho
65.61;< Contacto inicial derecho
65.68;> Despegue izquierdo
66.11;< Contacto inicial izquierdo
66.19;> Despegue derecho
66.6;< Contacto inicial derecho
66.68;> Despegue izquierdo
67.11;< Contacto inicial izquierdo
67.19;> Despegue derecho
67.47;< Contacto inicial derecho
67.62;> Despegue izquierdo
