Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.264716	0.640136	0.6673	0.273609	0.265746	0.650506	0.659906	0.265979	0.263724	0.651078	0.662379	0.260386	0.267666	0.654243	0.655409	0.266008	0.268466	0.645293	0.661028	0.273064	0.270915	0.648631	0.657548	0.271132	0.268057	0.652986	0.656606	0.26575	0.253235	0.642556	0.669764	0.272783	-0.271424	0.637357	0.282788	0.663428	-0.269939	0.639622	0.281334	0.662471	-0.271925	0.640068	0.277671	0.662774	0.639654	0.267042	0.664674	-0.278819	0.640406	0.27655	0.658752	-0.281862	0.644005	0.273491	0.657785	-0.278889	0.265903	0.67352	0.632105	0.275879
0.01	0.26472	0.64019	0.667264	0.273565	0.265737	0.650495	0.659916	0.265991	0.263721	0.65109	0.662361	0.260404	0.267671	0.654251	0.655406	0.26599	0.268393	0.645316	0.661067	0.272987	0.270908	0.64864	0.657548	0.271117	0.268067	0.652979	0.656602	0.265768	0.253304	0.6427	0.669621	0.27273	-0.271331	0.637524	0.282634	0.66337	-0.269935	0.639722	0.281222	0.662423	-0.272033	0.640103	0.277665	0.662698	0.639752	0.267076	0.664609	-0.278716	0.640466	0.276512	0.658727	-0.281822	0.644073	0.273344	0.65782	-0.278794	0.265892	0.67349	0.632097	0.275982
0.02	0.264724	0.640236	0.667237	0.273522	0.265761	0.650467	0.659926	0.26601	0.263767	0.651096	0.662321	0.260446	0.267674	0.654259	0.655407	0.265967	0.268353	0.645346	0.661083	0.27292	0.270894	0.648662	0.657544	0.271092	0.268086	0.652965	0.656597	0.265796	0.253415	0.642805	0.669486	0.272711	-0.271242	0.637703	0.282474	0.663303	-0.26988	0.639823	0.281108	0.662397	-0.272047	0.640146	0.277665	0.66265	0.639854	0.267082	0.66455	-0.278618	0.640518	0.276465	0.658712	-0.281784	0.644126	0.273213	0.657851	-0.278726	0.265875	0.673491	0.632065	0.27607
0.03	0.264737	0.640305	0.667186	0.273472	0.265782	0.650451	0.659922	0.266039	0.263812	0.6511	0.662282	0.260491	0.267684	0.654254	0.655413	0.265952	0.268353	0.645348	0.661075	0.272933	0.270888	0.64868	0.657535	0.271074	0.268112	0.652946	0.656596	0.265821	0.253533	0.642872	0.669377	0.272711	-0.271179	0.637872	0.28232	0.663232	-0.269796	0.63994	0.280973	0.662375	-0.271996	0.640197	0.277675	0.662618	0.639948	0.267064	0.664508	-0.278519	0.640572	0.276419	0.658692	-0.281752	0.644173	0.273102	0.657869	-0.278685	0.265877	0.673523	0.631999	0.276139
0.04	0.26478	0.640347	0.667142	0.273439	0.265779	0.650453	0.65991	0.266064	0.263854	0.651102	0.662239	0.26055	0.267688	0.654254	0.655418	0.265937	0.268343	0.645342	0.661077	0.272952	0.270874	0.648689	0.657539	0.271057	0.268137	0.652934	0.65659	0.265837	0.25365	0.642925	0.66928	0.272714	-0.271219	0.637995	0.282264	0.663122	-0.269727	0.640054	0.280866	0.662338	-0.271916	0.640256	0.2777	0.662583	0.640026	0.267026	0.664483	-0.278435	0.640629	0.276348	0.658681	-0.281718	0.644222	0.272991	0.65788	-0.278653	0.26587	0.673612	0.631906	0.276143
0.05	0.264813	0.640377	0.667109	0.273417	0.26577	0.650462	0.659892	0.266097	0.263895	0.651104	0.662203	0.260597	0.267697	0.654242	0.65543	0.265928	0.268344	0.645338	0.661083	0.272947	0.270865	0.648685	0.65756	0.271026	0.268155	0.652923	0.65659	0.265846	0.253766	0.642964	0.669194	0.272726	-0.271303	0.638079	0.282259	0.663008	-0.269696	0.640162	0.280798	0.662276	-0.271826	0.640308	0.277767	0.662542	0.640089	0.266991	0.664453	-0.278397	0.640675	0.276258	0.658691	-0.281679	0.644278	0.272867	0.657903	-0.278594	0.265856	0.67375	0.631787	0.276092
0.06	0.264835	0.640418	0.667071	0.273394	0.265756	0.650479	0.659865	0.266138	0.26388	0.651118	0.662193	0.260602	0.267696	0.654234	0.655436	0.265933	0.268375	0.645323	0.661082	0.272954	0.270845	0.648698	0.657581	0.270962	0.268155	0.65292	0.656596	0.265839	0.253896	0.643004	0.669096	0.272753	-0.271448	0.638104	0.282272	0.662919	-0.269683	0.640249	0.280774	0.662207	-0.271769	0.640345	0.277869	0.662487	0.640142	0.26697	0.664414	-0.278388	0.640712	0.276197	0.658689	-0.281659	0.644343	0.272718	0.657937	-0.278505	0.265875	0.673912	0.631631	0.276033
0.07	0.264864	0.640444	0.66705	0.273354	0.265759	0.650493	0.659835	0.266174	0.263859	0.651133	0.662184	0.260606	0.267679	0.654238	0.655439	0.265932	0.268394	0.645329	0.661075	0.272937	0.270803	0.648734	0.657596	0.270881	0.268137	0.652923	0.656604	0.265831	0.254022	0.643043	0.668994	0.272791	-0.271527	0.638129	0.282341	0.662833	-0.269667	0.640319	0.280772	0.662147	-0.271807	0.640366	0.278002	0.662395	0.640194	0.266953	0.664371	-0.278387	0.640755	0.276148	0.65867	-0.281654	0.644422	0.27255	0.657973	-0.278403	0.26593	0.6741	0.63144	0.275962
0.08	0.264885	0.640453	0.667044	0.273326	0.265784	0.650511	0.659795	0.266205	0.263861	0.651131	0.662177	0.260628	0.267653	0.654244	0.655454	0.265908	0.268401	0.645365	0.661057	0.272891	0.270739	0.648797	0.657591	0.270808	0.26811	0.652939	0.656601	0.265825	0.254147	0.643077	0.668901	0.272823	-0.271623	0.638143	0.282409	0.662752	-0.269662	0.640364	0.280801	0.662093	-0.271954	0.640378	0.278135	0.662267	0.640244	0.266954	0.66432	-0.278392	0.640797	0.276132	0.658641	-0.281641	0.644505	0.272393	0.658002	-0.278296	0.266026	0.674294	0.631225	0.275885
0.09	0.264902	0.640477	0.667029	0.273293	0.265783	0.650557	0.659746	0.266215	0.263871	0.651141	0.662165	0.260624	0.267639	0.654248	0.655466	0.265883	0.26843	0.645386	0.661025	0.272889	0.270686	0.648853	0.657571	0.270776	0.268073	0.652958	0.656598	0.265824	0.254272	0.643107	0.668812	0.272855	-0.271607	0.638189	0.282429	0.662705	-0.269655	0.640408	0.280827	0.662043	-0.272146	0.640377	0.278227	0.662151	0.640303	0.266945	0.664266	-0.278394	0.640854	0.276079	0.65862	-0.281613	0.644578	0.272257	0.658031	-0.278192	0.266172	0.674472	0.631001	0.275822
