Tiempo,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_X,Flexo-extensión codo izquierdo_Y
0.00000,0.00000,-0.29194,0.00000,-0.12316
0.01000,0.01000,-0.29088,0.01000,-0.12268
0.02000,0.02000,-0.29013,0.02000,-0.12215
0.03000,0.03000,-0.28982,0.03000,-0.12156
0.04001,0.04000,-0.29000,0.04000,-0.12088
0.05001,0.05000,-0.29072,0.05000,-0.12010
0.06001,0.06000,-0.29195,0.06000,-0.11917
0.07001,0.07000,-0.29361,0.07000,-0.11808
0.08001,0.08000,-0.29561,0.08000,-0.11680
0.09001,0.09000,-0.29782,0.09000,-0.11533
0.10002,0.10000,-0.30013,0.10000,-0.11371
0.11002,0.11000,-0.30245,0.11000,-0.11197
0.12002,0.12000,-0.30472,0.12000,-0.11021
0.13002,0.13000,-0.30691,0.13000,-0.10853
0.14002,0.14000,-0.30905,0.14000,-0.10707
0.15002,0.15000,-0.31117,0.15000,-0.10597
0.16002,0.16000,-0.31333,0.16000,-0.10537
0.17003,0.17000,-0.31558,0.17000,-0.10538
0.18003,0.18000,-0.31796,0.18000,-0.10607
0.19003,0.19000,-0.32048,0.19000,-0.10745
0.20003,0.20000,-0.32313,0.20000,-0.10947
0.21003,0.21000,-0.32584,0.21000,-0.11206
0.22003,0.22000,-0.32852,0.22000,-0.11508
0.23003,0.23000,-0.33108,0.23000,-0.11840
0.24004,0.24000,-0.33339,0.24000,-0.12189
0.25004,0.25000,-0.33535,0.25000,-0.12541
0.26004,0.26000,-0.33685,0.26000,-0.12884
0.27004,0.27000,-0.33784,0.27000,-0.13211
0.28004,0.28000,-0.33827,0.28000,-0.13513
0.29004,0.29000,-0.33815,0.29000,-0.13783
0.30004,0.30000,-0.33751,0.30000,-0.14017
0.31005,0.31000,-0.33637,0.31000,-0.14207
0.32005,0.32000,-0.33482,0.32000,-0.14347
0.33005,0.33000,-0.33289,0.33000,-0.14433
0.34005,0.34000,-0.33062,0.34000,-0.14462
0.35005,0.35000,-0.32806,0.35000,-0.14433
0.36005,0.36000,-0.32521,0.36000,-0.14346
0.37005,0.37000,-0.32209,0.37000,-0.14205
0.38006,0.38000,-0.31870,0.38000,-0.14015
0.39006,0.39000,-0.31509,0.39000,-0.13781
0.40006,0.40000,-0.31126,0.40000,-0.13507
0.41006,0.41000,-0.30727,0.41000,-0.13199
0.42006,0.42000,-0.30316,0.42000,-0.12860
0.43006,0.43000,-0.29900,0.43000,-0.12496
0.44006,0.44000,-0.29484,0.44000,-0.12111
0.45007,0.45000,-0.29075,0.45000,-0.11712
0.46007,0.46000,-0.28680,0.46000,-0.11307
0.47007,0.47000,-0.28304,0.47000,-0.10906
0.48007,0.48000,-0.27954,0.48000,-0.10520
0.49007,0.49000,-0.27631,0.49000,-0.10159
0.50007,0.50000,-0.27338,0.50000,-0.09833
0.51007,0.51000,-0.27073,0.51000,-0.09541
0.52008,0.52000,-0.26833,0.52000,-0.09282
0.53008,0.53000,-0.26610,0.53000,-0.09044
0.54008,0.54000,-0.26396,0.54000,-0.08814
0.55008,0.55000,-0.26182,0.55000,-0.08577
0.56008,0.56000,-0.25960,0.56000,-0.08319
0.57008,0.57000,-0.25720,0.57000,-0.08028
0.58009,0.58000,-0.25458,0.58000,-0.07701
0.59009,0.59000,-0.25168,0.59000,-0.07338
0.60009,0.60000,-0.24848,0.60000,-0.06948
0.61009,0.61000,-0.24498,0.61000,-0.06545
0.62009,0.62000,-0.24117,0.62000,-0.06147
0.63009,0.63000,-0.23707,0.63000,-0.05772
0.64009,0.64000,-0.23269,0.64000,-0.05439
0.65010,0.65000,-0.22805,0.65000,-0.05164
0.66010,0.66000,-0.22320,0.66000,-0.04957
0.67010,0.67000,-0.21816,0.67000,-0.04825
0.68010,0.68000,-0.21297,0.68000,-0.04772
0.69010,0.69000,-0.20770,0.69000,-0.04796
0.70010,0.70000,-0.20238,0.70000,-0.04891
0.71010,0.71000,-0.19707,0.71000,-0.05054
0.72011,0.72000,-0.19178,0.72000,-0.05276
0.73011,0.73000,-0.18652,0.73000,-0.05556
0.74011,0.74000,-0.18130,0.74000,-0.05891
0.75011,0.75000,-0.17609,0.75000,-0.06281
0.76011,0.76000,-0.17088,0.76000,-0.06729
0.77011,0.77000,-0.16568,0.77000,-0.07239
0.78011,0.78000,-0.16048,0.78000,-0.07814
0.79012,0.79000,-0.15530,0.79000,-0.08457
0.80012,0.80000,-0.15019,0.80000,-0.09166
0.81012,0.81000,-0.14520,0.81000,-0.09937
0.82012,0.82000,-0.14036,0.82000,-0.10759
0.83012,0.83000,-0.13574,0.83000,-0.11616
0.84012,0.84000,-0.13139,0.84000,-0.12487
0.85012,0.85000,-0.12733,0.85000,-0.13349
0.86013,0.86000,-0.12360,0.86000,-0.14176
0.87013,0.87000,-0.12021,0.87000,-0.14946
0.88013,0.88000,-0.11716,0.88000,-0.15637
0.89013,0.89000,-0.11443,0.89000,-0.16233
0.90013,0.90000,-0.11200,0.90000,-0.16721
0.91013,0.91000,-0.10981,0.91000,-0.17090
0.92013,0.92000,-0.10781,0.92000,-0.17333
0.93014,0.93000,-0.10594,0.93000,-0.17447
0.94014,0.94000,-0.10414,0.94000,-0.17428
0.95014,0.95000,-0.10235,0.95000,-0.17278
0.96014,0.96000,-0.10054,0.96000,-0.17000
0.97014,0.97000,-0.09867,0.97000,-0.16601
0.98014,0.98000,-0.09671,0.98000,-0.16092
0.99014,0.99000,-0.09467,0.99000,-0.15492
1.00015,1.00000,-0.09252,1.00000,-0.14819
1.01015,1.01000,-0.09026,1.01000,-0.14097
1.02015,1.02000,-0.08788,1.02000,-0.13347
1.03015,1.03000,-0.08535,1.03000,-0.12587
1.04015,1.04000,-0.08263,1.04000,-0.11828
1.05015,1.05000,-0.07968,1.05000,-0.11076
1.06016,1.06000,-0.07646,1.06000,-0.10326
1.07016,1.07000,-0.07295,1.07000,-0.09570
1.08016,1.08000,-0.06915,1.08000,-0.08795
1.09016,1.09000,-0.06513,1.09000,-0.07987
1.10016,1.10000,-0.06100,1.10000,-0.07134
1.11016,1.11000,-0.05690,1.11000,-0.06229
1.12016,1.12000,-0.05303,1.12000,-0.05272
1.13017,1.13000,-0.04960,1.13000,-0.04268
1.14017,1.14000,-0.04682,1.14000,-0.03231
1.15017,1.15000,-0.04484,1.15000,-0.02178
1.16017,1.16000,-0.04378,1.16000,-0.01126
1.17017,1.17000,-0.04365,1.17000,-0.00092
1.18017,1.18000,-0.04439,1.18000,0.00910
1.19017,1.19000,-0.04586,1.19000,0.01871
1.20018,1.20000,-0.04784,1.20000,0.02789
1.21018,1.21000,-0.05009,1.21000,0.03665
1.22018,1.22000,-0.05230,1.22000,0.04505
1.23018,1.23000,-0.05419,1.23000,0.05315
1.24018,1.24000,-0.05550,1.24000,0.06097
1.25018,1.25000,-0.05601,1.25000,0.06851
1.26018,1.26000,-0.05557,1.26000,0.07573
1.27019,1.27000,-0.05409,1.27000,0.08253
1.28019,1.28000,-0.05158,1.28000,0.08877
1.29019,1.29000,-0.04809,1.29000,0.09432
1.30019,1.30000,-0.04374,1.30000,0.09903
1.31019,1.31000,-0.03869,1.31000,0.10278
1.32019,1.32000,-0.03314,1.32000,0.10552
1.33019,1.33000,-0.02731,1.33000,0.10722
1.34020,1.34000,-0.02138,1.34000,0.10791
1.35020,1.35000,-0.01556,1.35000,0.10767
1.36020,1.36000,-0.01003,1.36000,0.10664
1.37020,1.37000,-0.00490,1.37000,0.10496
1.38020,1.38000,-0.00030,1.38000,0.10277
1.39020,1.39000,0.00374,1.39000,0.10022
1.40020,1.40000,0.00716,1.40000,0.09740
1.41021,1.41000,0.00995,1.41000,0.09436
1.42021,1.42000,0.01212,1.42000,0.09114
1.43021,1.43000,0.01366,1.43000,0.08769
1.44021,1.44000,0.01456,1.44000,0.08399
