Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.24308,0.00000,-0.50115,0.00000,0.17788,0.00000,-0.04005,0.00000,-0.24322,0.00000,-0.50131
0.01000,0.01000,-0.24103,0.01000,-0.49667,0.01000,0.17501,0.01000,-0.04248,0.01000,-0.24117,0.01000,-0.49684
0.02000,0.02000,-0.23874,0.02000,-0.49166,0.02000,0.17163,0.02000,-0.04562,0.02000,-0.23888,0.02000,-0.49185
0.03000,0.03000,-0.23631,0.03000,-0.48627,0.03000,0.16781,0.03000,-0.04948,0.03000,-0.23644,0.03000,-0.48647
0.04001,0.04000,-0.23386,0.04000,-0.48066,0.04000,0.16364,0.04000,-0.05403,0.04000,-0.23399,0.04000,-0.48089
0.05001,0.05000,-0.23155,0.05000,-0.47501,0.05000,0.15922,0.05000,-0.05919,0.05000,-0.23166,0.05000,-0.47526
0.06001,0.06000,-0.22952,0.06000,-0.46947,0.06000,0.15468,0.06000,-0.06484,0.06000,-0.22962,0.06000,-0.46974
0.07001,0.07000,-0.22790,0.07000,-0.46415,0.07000,0.15013,0.07000,-0.07083,0.07000,-0.22799,0.07000,-0.46445
0.08001,0.08000,-0.22680,0.08000,-0.45913,0.08000,0.14564,0.08000,-0.07701,0.08000,-0.22688,0.08000,-0.45945
0.09001,0.09000,-0.22628,0.09000,-0.45441,0.09000,0.14128,0.09000,-0.08320,0.09000,-0.22635,0.09000,-0.45476
0.10002,0.10000,-0.22633,0.10000,-0.44998,0.10000,0.13708,0.10000,-0.08925,0.10000,-0.22638,0.10000,-0.45035
0.11002,0.11000,-0.22691,0.11000,-0.44577,0.11000,0.13302,0.11000,-0.09502,0.11000,-0.22695,0.11000,-0.44617
0.12002,0.12000,-0.22792,0.12000,-0.44171,0.12000,0.12907,0.12000,-0.10040,0.12000,-0.22794,0.12000,-0.44213
0.13002,0.13000,-0.22923,0.13000,-0.43771,0.13000,0.12517,0.13000,-0.10529,0.13000,-0.22925,0.13000,-0.43815
0.14002,0.14000,-0.23072,0.14000,-0.43368,0.14000,0.12130,0.14000,-0.10966,0.14000,-0.23072,0.14000,-0.43414
0.15002,0.15000,-0.23225,0.15000,-0.42956,0.15000,0.11741,0.15000,-0.11350,0.15000,-0.23224,0.15000,-0.43004
0.16002,0.16000,-0.23373,0.16000,-0.42536,0.16000,0.11352,0.16000,-0.11680,0.16000,-0.23371,0.16000,-0.42585
0.17003,0.17000,-0.23508,0.17000,-0.42108,0.17000,0.10966,0.17000,-0.11962,0.17000,-0.23505,0.17000,-0.42159
0.18003,0.18000,-0.23626,0.18000,-0.41681,0.18000,0.10590,0.18000,-0.12199,0.18000,-0.23623,0.18000,-0.41732
0.19003,0.19000,-0.23727,0.19000,-0.41262,0.19000,0.10234,0.19000,-0.12398,0.19000,-0.23722,0.19000,-0.41314
0.20003,0.20000,-0.23809,0.20000,-0.40860,0.20000,0.09909,0.20000,-0.12563,0.20000,-0.23804,0.20000,-0.40914
0.21003,0.21000,-0.23875,0.21000,-0.40483,0.21000,0.09626,0.21000,-0.12699,0.21000,-0.23870,0.21000,-0.40537
0.22003,0.22000,-0.23924,0.22000,-0.40131,0.22000,0.09392,0.22000,-0.12809,0.22000,-0.23918,0.22000,-0.40186
0.23003,0.23000,-0.23953,0.23000,-0.39802,0.23000,0.09214,0.23000,-0.12897,0.23000,-0.23947,0.23000,-0.39858
0.24004,0.24000,-0.23961,0.24000,-0.39487,0.24000,0.09093,0.24000,-0.12963,0.24000,-0.23954,0.24000,-0.39544
0.25004,0.25000,-0.23942,0.25000,-0.39174,0.25000,0.09024,0.25000,-0.13005,0.25000,-0.23935,0.25000,-0.39232
0.26004,0.26000,-0.23892,0.26000,-0.38849,0.26000,0.09002,0.26000,-0.13020,0.26000,-0.23885,0.26000,-0.38907
0.27004,0.27000,-0.23806,0.27000,-0.38497,0.27000,0.09015,0.27000,-0.13001,0.27000,-0.23799,0.27000,-0.38556
0.28004,0.28000,-0.23683,0.28000,-0.38107,0.28000,0.09052,0.28000,-0.12942,0.28000,-0.23676,0.28000,-0.38166
0.29004,0.29000,-0.23523,0.29000,-0.37673,0.29000,0.09100,0.29000,-0.12832,0.29000,-0.23515,0.29000,-0.37733
0.30004,0.30000,-0.23329,0.30000,-0.37199,0.30000,0.09148,0.30000,-0.12665,0.30000,-0.23321,0.30000,-0.37258
0.31005,0.31000,-0.23109,0.31000,-0.36693,0.31000,0.09186,0.31000,-0.12437,0.31000,-0.23101,0.31000,-0.36751
0.32005,0.32000,-0.22871,0.32000,-0.36170,0.32000,0.09205,0.32000,-0.12148,0.32000,-0.22863,0.32000,-0.36227
0.33005,0.33000,-0.22626,0.33000,-0.35650,0.33000,0.09199,0.33000,-0.11803,0.33000,-0.22618,0.33000,-0.35705
0.34005,0.34000,-0.22382,0.34000,-0.35147,0.34000,0.09162,0.34000,-0.11413,0.34000,-0.22374,0.34000,-0.35200
0.35005,0.35000,-0.22147,0.35000,-0.34674,0.35000,0.09091,0.35000,-0.10994,0.35000,-0.22138,0.35000,-0.34725
0.36005,0.36000,-0.21923,0.36000,-0.34236,0.36000,0.08984,0.36000,-0.10562,0.36000,-0.21914,0.36000,-0.34284
0.37005,0.37000,-0.21709,0.37000,-0.33828,0.37000,0.08841,0.37000,-0.10137,0.37000,-0.21701,0.37000,-0.33875
0.38006,0.38000,-0.21501,0.38000,-0.33443,0.38000,0.08662,0.38000,-0.09737,0.38000,-0.21492,0.38000,-0.33487
0.39006,0.39000,-0.21289,0.39000,-0.33068,0.39000,0.08450,0.39000,-0.09378,0.39000,-0.21281,0.39000,-0.33109
