Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,2.15648,0.00000,1.18742,0.00000,0.18704,0.00000,2.55013,0.00000,2.16237,0.00000,1.10797
0.01001,0.01000,2.15064,0.01000,1.16429,0.01000,0.17612,0.01000,2.54543,0.01000,2.15617,0.01000,1.08444
0.02001,0.02000,2.14395,0.02000,1.14205,0.02000,0.16050,0.02000,2.53738,0.02000,2.14897,0.02000,1.06204
0.03002,0.03000,2.13613,0.03000,1.12127,0.03000,0.13991,0.03000,2.52558,0.03000,2.14050,0.03000,1.04137
0.04003,0.04000,2.12666,0.04000,1.10190,0.04000,0.11436,0.04000,2.50989,0.04000,2.13024,0.04000,1.02244
0.05003,0.05000,2.11480,0.05000,1.08305,0.05000,0.08422,0.05000,2.49042,0.05000,2.11747,0.05000,1.00437
0.06004,0.06000,2.09956,0.06000,1.06293,0.06000,0.05020,0.06000,2.46759,0.06000,2.10121,0.06000,0.98538
0.07004,0.07000,2.07979,0.07000,1.03891,0.07000,0.01334,0.07000,2.44204,0.07000,2.08036,0.07000,0.96279
0.08005,0.08000,2.05433,0.08000,1.00775,0.08000,-0.02509,0.08000,2.41463,0.08000,2.05380,0.08000,0.93337
0.09006,0.09000,2.02226,0.09000,0.96600,0.09000,-0.06367,0.09000,2.38625,0.09000,2.02064,0.09000,0.89363
0.10006,0.10000,1.98305,0.10000,0.91049,0.10000,-0.10104,0.10000,2.35780,0.10000,1.98040,0.10000,0.84038
0.11007,0.11000,1.93677,0.11000,0.83873,0.11000,-0.13596,0.11000,2.33007,0.11000,1.93318,0.11000,0.77119
0.12007,0.12000,1.88417,0.12000,0.74940,0.12000,-0.16748,0.12000,2.30364,0.12000,1.87975,0.12000,0.68477
0.13008,0.13000,1.82663,0.13000,0.64255,0.13000,-0.19505,0.13000,2.27892,0.13000,1.82151,0.13000,0.58124
0.14009,0.14000,1.76606,0.14000,0.51970,0.14000,-0.21849,0.14000,2.25605,0.14000,1.76036,0.14000,0.46223
0.15009,0.15000,1.70465,0.15000,0.38376,0.15000,-0.23802,0.15000,2.23500,0.15000,1.69850,0.15000,0.33073
