Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	0.04960	0.00000	-0.12637	0.00000	0.26946	0.00000	-0.16850	0.00000	-0.15010	0.00000	0.22646	0.00000	0.21245	0.00000	-0.08560	0.00000	0.16438	0.00000	0.05404	0.00000	0.16100	0.00000	-0.10996	0.00000	0.17861	0.00000	0.16127	0.00000	-0.14610	0.00000	-0.11126	0.00000	0.17888	0.00000	0.32939	0.00000	0.12535	0.00000	0.12347	0.00000	0.12178	0.00000	0.87171	0.00000	-0.11050	0.00000	-0.46784	0.00000	0.19743	0.00000	0.00398	0.00000	-0.18793	0.00000	-0.23935	0.00000	-0.08419	0.00000	-0.01265	0.00000	0.10895	0.00000	0.16677	0.00000	-0.49467	0.00000	-0.26312	0.00000	-0.32006	0.00000	0.13158	0.00000	0.41042	0.00000	-0.10347	0.00000	-0.24572	0.00000	-0.06144	0.00000	-0.14047	0.00000	0.25354	
0.01001	0.01000	0.05121	0.01000	-0.12642	0.01000	0.26906	0.01000	-0.16843	0.01000	-0.15369	0.01000	0.23094	0.01000	0.21211	0.01000	-0.08570	0.01000	0.17006	0.01000	0.05001	0.01000	0.15562	0.01000	-0.10511	0.01000	0.17626	0.01000	0.16018	0.01000	-0.14496	0.01000	-0.10639	0.01000	0.17652	0.01000	0.33707	0.01000	0.12480	0.01000	0.11715	0.01000	0.12634	0.01000	0.88038	0.01000	-0.11380	0.01000	-0.47223	0.01000	0.19786	0.01000	0.00461	0.01000	-0.18866	0.01000	-0.24100	0.01000	-0.08630	0.01000	-0.01087	0.01000	0.12441	0.01000	0.17078	0.01000	-0.49739	0.01000	-0.26505	0.01000	-0.31705	0.01000	0.12970	0.01000	0.40986	0.01000	-0.10173	0.01000	-0.24635	0.01000	-0.06473	0.01000	-0.13888	0.01000	0.25504	
0.02001	0.02000	0.05332	0.02000	-0.12596	0.02000	0.26881	0.02000	-0.16832	0.02000	-0.15668	0.02000	0.23548	0.02000	0.21144	0.02000	-0.08553	0.02000	0.17630	0.02000	0.04523	0.02000	0.15015	0.02000	-0.09965	0.02000	0.17361	0.02000	0.15898	0.02000	-0.14393	0.02000	-0.10091	0.02000	0.17386	0.02000	0.34617	0.02000	0.12276	0.02000	0.11006	0.02000	0.13105	0.02000	0.88859	0.02000	-0.11819	0.02000	-0.47693	0.02000	0.19822	0.02000	0.00567	0.02000	-0.18934	0.02000	-0.24269	0.02000	-0.08854	0.02000	-0.00913	0.02000	0.13628	0.02000	0.17458	0.02000	-0.50039	0.02000	-0.26750	0.02000	-0.31364	0.02000	0.12744	0.02000	0.40933	0.02000	-0.10038	0.02000	-0.24722	0.02000	-0.06852	0.02000	-0.13670	0.02000	0.25694	
0.03002	0.03000	0.05593	0.03000	-0.12487	0.03000	0.26872	0.03000	-0.16812	0.03000	-0.15882	0.03000	0.23985	0.03000	0.21041	0.03000	-0.08504	0.03000	0.18288	0.03000	0.03987	0.03000	0.14497	0.03000	-0.09373	0.03000	0.17078	0.03000	0.15773	0.03000	-0.14310	0.03000	-0.09497	0.03000	0.17102	0.03000	0.35619	0.03000	0.11898	0.03000	0.10245	0.03000	0.13568	0.03000	0.89568	0.03000	-0.12369	0.03000	-0.48177	0.03000	0.19848	0.03000	0.00721	0.03000	-0.18991	0.03000	-0.24430	0.03000	-0.09082	0.03000	-0.00756	0.03000	0.13921	0.03000	0.17795	0.03000	-0.50358	0.03000	-0.27044	0.03000	-0.30990	0.03000	0.12485	0.03000	0.40892	0.03000	-0.09958	0.03000	-0.24835	0.03000	-0.07271	0.03000	-0.13403	0.03000	0.25921	
0.04002	0.04000	0.05903	0.04000	-0.12310	0.04000	0.26882	0.04000	-0.16776	0.04000	-0.15990	0.04000	0.24383	0.04000	0.20899	0.04000	-0.08423	0.04000	0.18952	0.04000	0.03416	0.04000	0.14047	0.04000	-0.08757	0.04000	0.16789	0.04000	0.15643	0.04000	-0.14257	0.04000	-0.08878	0.04000	0.16812	0.04000	0.36645	0.04000	0.11326	0.04000	0.09463	0.04000	0.14002	0.04000	0.90100	0.04000	-0.13020	0.04000	-0.48660	0.04000	0.19865	0.04000	0.00920	0.04000	-0.19032	0.04000	-0.24568	0.04000	-0.09307	0.04000	-0.00628	0.04000	0.13602	0.04000	0.18067	0.04000	-0.50690	0.04000	-0.27382	0.04000	-0.30593	0.04000	0.12197	0.04000	0.40870	0.04000	-0.09945	0.04000	-0.24973	0.04000	-0.07716	0.04000	-0.13099	0.04000	0.26181	
0.05003	0.05000	0.06256	0.05000	-0.12062	0.05000	0.26908	0.05000	-0.16719	0.05000	-0.15986	0.05000	0.24725	0.05000	0.20718	0.05000	-0.08312	0.05000	0.19596	0.05000	0.02843	0.05000	0.13702	0.05000	-0.08139	0.05000	0.16506	0.05000	0.15513	0.05000	-0.14243	0.05000	-0.08258	0.05000	0.16528	0.05000	0.37605	0.05000	0.10555	0.05000	0.08691	0.05000	0.14385	0.05000	0.90391	0.05000	-0.13756	0.05000	-0.49126	0.05000	0.19876	0.05000	0.01160	0.05000	-0.19053	0.05000	-0.24668	0.05000	-0.09522	0.05000	-0.00538	0.05000	0.13409	0.05000	0.18262	0.05000	-0.51027	0.05000	-0.27752	0.05000	-0.30182	0.05000	0.11889	0.05000	0.40879	0.05000	-0.10005	0.05000	-0.25131	0.05000	-0.08173	0.05000	-0.12785	0.05000	0.26465	
0.06003	0.06000	0.06645	0.06000	-0.11748	0.06000	0.26945	0.06000	-0.16633	0.06000	-0.15871	0.06000	0.25002	0.06000	0.20502	0.06000	-0.08176	0.06000	0.20193	0.06000	0.02307	0.06000	0.13493	0.06000	-0.07545	0.06000	0.16243	0.06000	0.15386	0.06000	-0.14274	0.06000	-0.07662	0.06000	0.16265	0.06000	0.38400	0.06000	0.09599	0.06000	0.07958	0.06000	0.14703	0.06000	0.90387	0.06000	-0.14549	0.06000	-0.49566	0.06000	0.19886	0.06000	0.01430	0.06000	-0.19050	0.06000	-0.24715	0.06000	-0.09723	0.06000	-0.00495	0.06000	0.12022	0.06000	0.18374	0.06000	-0.51366	0.06000	-0.28142	0.06000	-0.29767	0.06000	0.11569	0.06000	0.40929	0.06000	-0.10138	0.06000	-0.25306	0.06000	-0.08621	0.06000	-0.12491	0.06000	0.26764	
0.07004	0.07000	0.07057	0.07000	-0.11377	0.07000	0.26981	0.07000	-0.16511	0.07000	-0.15663	0.07000	0.25215	0.07000	0.20261	0.07000	-0.08023	0.07000	0.20724	0.07000	0.01848	0.07000	0.13439	0.07000	-0.06999	0.07000	0.16010	0.07000	0.15266	0.07000	-0.14352	0.07000	-0.07114	0.07000	0.16032	0.07000	0.38928	0.07000	0.08490	0.07000	0.07287	0.07000	0.14942	0.07000	0.90043	0.07000	-0.15360	0.07000	-0.49976	0.07000	0.19903	0.07000	0.01715	0.07000	-0.19021	0.07000	-0.24694	0.07000	-0.09906	0.07000	-0.00502	0.07000	0.09144	0.07000	0.18404	0.07000	-0.51702	0.07000	-0.28537	0.07000	-0.29356	0.07000	0.11246	0.07000	0.41032	0.07000	-0.10335	0.07000	-0.25494	0.07000	-0.09043	0.07000	-0.12256	0.07000	0.27071	
0.08005	0.08000	0.07478	0.08000	-0.10964	0.08000	0.27004	0.08000	-0.16347	0.08000	-0.15383	0.08000	0.25379	0.08000	0.20006	0.08000	-0.07861	0.08000	0.21178	0.08000	0.01506	0.08000	0.13547	0.08000	-0.06523	0.08000	0.15816	0.08000	0.15156	0.08000	-0.14473	0.08000	-0.06636	0.08000	0.15839	0.08000	0.39096	0.08000	0.07279	0.08000	0.06693	0.08000	0.15097	0.08000	0.89331	0.08000	-0.16145	0.08000	-0.50357	0.08000	0.19936	0.08000	0.01998	0.08000	-0.18969	0.08000	-0.24597	0.08000	-0.10067	0.08000	-0.00559	0.08000	0.06331	0.08000	0.18360	0.08000	-0.52036	0.08000	-0.28919	0.08000	-0.28955	0.08000	0.10933	0.08000	0.41200	0.08000	-0.10582	0.08000	-0.25696	0.08000	-0.09419	0.08000	-0.12120	0.08000	0.27377	
0.09005	0.09000	0.07889	0.09000	-0.10528	0.09000	0.26996	0.09000	-0.16138	0.09000	-0.15058	0.09000	0.25515	0.09000	0.19750	0.09000	-0.07697	0.09000	0.21549	0.09000	0.01317	0.09000	0.13810	0.09000	-0.06135	0.09000	0.15667	0.09000	0.15062	0.09000	-0.14631	0.09000	-0.06247	0.09000	0.15690	0.09000	0.38829	0.09000	0.06033	0.09000	0.06184	0.09000	0.15164	0.09000	0.88252	0.09000	-0.16852	0.09000	-0.50715	0.09000	0.19994	0.09000	0.02258	0.09000	-0.18896	0.09000	-0.24418	0.09000	-0.10206	0.09000	-0.00663	0.09000	0.03930	0.09000	0.18253	0.09000	-0.52366	0.09000	-0.29273	0.09000	-0.28570	0.09000	0.10640	0.09000	0.41440	0.09000	-0.10860	0.09000	-0.25911	0.09000	-0.09732	0.09000	-0.12121	0.09000	0.27679	
