Tiempo;Evento
2;Posición inicial
4.14;< Contacto inicial izquierdo
4.2;> Despegue derecho
4.69;< Contacto inicial derecho
4.75;> Despegue izquierdo
5.21;< Contacto inicial izquierdo
5.27;> Despegue derecho
5.68;< Contacto inicial derecho
5.75;> Despegue izquierdo
6.18;< Contacto inicial izquierdo
6.25;> Despegue derecho
6.7;< Contacto inicial derecho
6.77;> Despegue izquierdo
7.18;< Contacto inicial izquierdo
7.25;> Despegue derecho
7.69;< Contacto inicial derecho
7.76;> Despegue izquierdo
8.2;< Contacto inicial izquierdo
8.26;> Despegue derecho
8.67;< Contacto inicial derecho
8.74;> Despegue izquierdo
9.16;< Contacto inicial izquierdo
9.22;> Despegue derecho
9.61;< Contacto inicial derecho
9.69;> Despegue izquierdo
10.11;< Contacto inicial izquierdo
10.18;> Despegue derecho
10.58;< Contacto inicial derecho
10.64;> Despegue izquierdo
11.05;< Contacto inicial izquierdo
11.12;> Despegue derecho
11.54;< Contacto inicial derecho
11.6;> Despegue izquierdo
12.01;< Contacto inicial izquierdo
12.08;> Despegue derecho
12.49;< Contacto inicial derecho
12.56;> Despegue izquierdo
12.98;< Contacto inicial izquierdo
13.06;> Despegue derecho
13.46;< Contacto inicial derecho
13.54;> Despegue izquierdo
13.99;< Contacto inicial izquierdo
14.05;> Despegue derecho
14.43;< Contacto inicial derecho
14.5;> Despegue izquierdo
14.94;< Contacto inicial izquierdo
15.01;> Despegue derecho
15.41;< Contacto inicial derecho
15.5;> Despegue izquierdo
15.91;< Contacto inicial izquierdo
16.01;> Despegue derecho
17.12;< Contacto inicial izquierdo
17.18;> Despegue derecho
17.77;< Contacto inicial derecho
17.83;> Despegue izquierdo
18.3;< Contacto inicial izquierdo
18.36;> Despegue derecho
18.78;< Contacto inicial derecho
18.84;> Despegue izquierdo
19.27;< Contacto inicial izquierdo
19.34;> Despegue derecho
19.74;< Contacto inicial derecho
19.81;> Despegue izquierdo
20.24;< Contacto inicial izquierdo
20.31;> Despegue derecho
20.73;< Contacto inicial derecho
20.8;> Despegue izquierdo
21.21;< Contacto inicial izquierdo
21.28;> Despegue derecho
21.7;< Contacto inicial derecho
21.77;> Despegue izquierdo
22.17;< Contacto inicial izquierdo
22.25;> Despegue derecho
22.67;< Contacto inicial derecho
22.74;> Despegue izquierdo
23.17;< Contacto inicial izquierdo
23.24;> Despegue derecho
23.65;< Contacto inicial derecho
