Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,-0.45403,0.00000,-0.26502,0.00000,0.59045,0.00000,-0.24079,0.00000,-0.44720,0.00000,-0.26698
0.01000,0.01000,-0.45231,0.01000,-0.26237,0.01000,0.58886,0.01000,-0.23998,0.01000,-0.44557,0.01000,-0.26433
0.02000,0.02000,-0.45026,0.02000,-0.25928,0.02000,0.58698,0.02000,-0.23907,0.02000,-0.44362,0.02000,-0.26125
0.03000,0.03000,-0.44788,0.03000,-0.25578,0.03000,0.58484,0.03000,-0.23810,0.03000,-0.44136,0.03000,-0.25776
0.04001,0.04000,-0.44518,0.04000,-0.25193,0.04000,0.58246,0.04000,-0.23710,0.04000,-0.43877,0.04000,-0.25391
0.05001,0.05000,-0.44214,0.05000,-0.24778,0.05000,0.57990,0.05000,-0.23610,0.05000,-0.43585,0.05000,-0.24977
0.06001,0.06000,-0.43877,0.06000,-0.24337,0.06000,0.57719,0.06000,-0.23513,0.06000,-0.43260,0.06000,-0.24537
0.07001,0.07000,-0.43504,0.07000,-0.23877,0.07000,0.57437,0.07000,-0.23421,0.07000,-0.42899,0.07000,-0.24078
0.08001,0.08000,-0.43094,0.08000,-0.23400,0.08000,0.57149,0.08000,-0.23334,0.08000,-0.42501,0.08000,-0.23602
0.09001,0.09000,-0.42647,0.09000,-0.22910,0.09000,0.56856,0.09000,-0.23249,0.09000,-0.42065,0.09000,-0.23113
0.10001,0.10000,-0.42162,0.10000,-0.22412,0.10000,0.56560,0.10000,-0.23164,0.10000,-0.41590,0.10000,-0.22616
0.11002,0.11000,-0.41641,0.11000,-0.21910,0.11000,0.56260,0.11000,-0.23077,0.11000,-0.41079,0.11000,-0.22114
0.12002,0.12000,-0.41091,0.12000,-0.21409,0.12000,0.55955,0.12000,-0.22984,0.12000,-0.40538,0.12000,-0.21612
0.13002,0.13000,-0.40517,0.13000,-0.20913,0.13000,0.55642,0.13000,-0.22884,0.13000,-0.39972,0.13000,-0.21116
0.14002,0.14000,-0.39928,0.14000,-0.20429,0.14000,0.55318,0.14000,-0.22775,0.14000,-0.39390,0.14000,-0.20631
0.15002,0.15000,-0.39332,0.15000,-0.19960,0.15000,0.54980,0.15000,-0.22659,0.15000,-0.38801,0.15000,-0.20161
0.16002,0.16000,-0.38737,0.16000,-0.19510,0.16000,0.54625,0.16000,-0.22539,0.16000,-0.38212,0.16000,-0.19709
0.17002,0.17000,-0.38147,0.17000,-0.19082,0.17000,0.54251,0.17000,-0.22418,0.17000,-0.37628,0.17000,-0.19278
0.18003,0.18000,-0.37565,0.18000,-0.18675,0.18000,0.53857,0.18000,-0.22299,0.18000,-0.37051,0.18000,-0.18869
0.19003,0.19000,-0.36988,0.19000,-0.18289,0.19000,0.53444,0.19000,-0.22185,0.19000,-0.36480,0.19000,-0.18481
0.20003,0.20000,-0.36414,0.20000,-0.17924,0.20000,0.53013,0.20000,-0.22077,0.20000,-0.35911,0.20000,-0.18113
