Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,1.10018,0.00000,0.78088,0.00000,0.35260,0.00000,1.34569
0.01000,0.01000,1.08864,0.01000,0.77564,0.01000,0.35637,0.01000,1.33313
0.02000,0.02000,1.07530,0.02000,0.76883,0.02000,0.36121,0.02000,1.31812
0.03000,0.03000,1.06039,0.03000,0.76050,0.03000,0.36711,0.03000,1.30088
0.04001,0.04000,1.04417,0.04000,0.75086,0.04000,0.37400,0.04000,1.28176
0.05001,0.05000,1.02691,0.05000,0.74022,0.05000,0.38171,0.05000,1.26117
0.06001,0.06000,1.00882,0.06000,0.72903,0.06000,0.39000,0.06000,1.23958
0.07001,0.07000,0.98997,0.07000,0.71778,0.07000,0.39857,0.07000,1.21738
0.08001,0.08000,0.97029,0.08000,0.70699,0.08000,0.40702,0.08000,1.19487
0.09001,0.09000,0.94956,0.09000,0.69717,0.09000,0.41494,0.09000,1.17224
0.10001,0.10000,0.92745,0.10000,0.68871,0.10000,0.42186,0.10000,1.14954
0.11002,0.11000,0.90361,0.11000,0.68188,0.11000,0.42736,0.11000,1.12671
0.12002,0.12000,0.87769,0.12000,0.67679,0.12000,0.43105,0.12000,1.10366
0.13002,0.13000,0.84947,0.13000,0.67341,0.13000,0.43267,0.13000,1.08021
0.14002,0.14000,0.81884,0.14000,0.67151,0.14000,0.43210,0.14000,1.05624
0.15002,0.15000,0.78588,0.15000,0.67076,0.15000,0.42937,0.15000,1.03164
0.16002,0.16000,0.75083,0.16000,0.67071,0.16000,0.42469,0.16000,1.00632
0.17002,0.17000,0.71407,0.17000,0.67083,0.17000,0.41837,0.17000,0.98025
0.18002,0.18000,0.67613,0.18000,0.67059,0.18000,0.41079,0.18000,0.95347
0.19003,0.19000,0.63765,0.19000,0.66944,0.19000,0.40235,0.19000,0.92604
0.20003,0.20000,0.59933,0.20000,0.66689,0.20000,0.39339,0.20000,0.89808
0.21003,0.21000,0.56190,0.21000,0.66253,0.21000,0.38414,0.21000,0.86974
0.22003,0.22000,0.52610,0.22000,0.65604,0.22000,0.37471,0.22000,0.84125
0.23003,0.23000,0.49263,0.23000,0.64723,0.23000,0.36504,0.23000,0.81284
0.24003,0.24000,0.46208,0.24000,0.63605,0.24000,0.35499,0.24000,0.78476
0.25003,0.25000,0.43484,0.25000,0.62258,0.25000,0.34434,0.25000,0.75728
0.26004,0.26000,0.41112,0.26000,0.60703,0.26000,0.33292,0.26000,0.73058
0.27004,0.27000,0.39083,0.27000,0.58973,0.27000,0.32063,0.27000,0.70481
0.28004,0.28000,0.37361,0.28000,0.57111,0.28000,0.30757,0.28000,0.68001
0.29004,0.29000,0.35886,0.29000,0.55163,0.29000,0.29404,0.29000,0.65613
0.30004,0.30000,0.34582,0.30000,0.53180,0.30000,0.28051,0.30000,0.63308
0.31004,0.31000,0.33367,0.31000,0.51206,0.31000,0.26763,0.31000,0.61067
0.32004,0.32000,0.32168,0.32000,0.49282,0.32000,0.25613,0.32000,0.58877
0.33005,0.33000,0.30928,0.33000,0.47439,0.33000,0.24670,0.33000,0.56724
0.34005,0.34000,0.29617,0.34000,0.45699,0.34000,0.23996,0.34000,0.54603
0.35005,0.35000,0.28227,0.35000,0.44071,0.35000,0.23632,0.35000,0.52515
