Tiempo;Evento
5.79;Posición inicial
8.59;< Contacto inicial izquierdo
8.67;> Despegue derecho
9.2;< Contacto inicial derecho
9.26;> Despegue izquierdo
9.68;< Contacto inicial izquierdo
9.75;> Despegue derecho
10.16;< Contacto inicial derecho
10.24;> Despegue izquierdo
10.64;< Contacto inicial izquierdo
10.71;> Despegue derecho
11.1;< Contacto inicial derecho
11.18;> Despegue izquierdo
11.55;< Contacto inicial izquierdo
11.62;> Despegue derecho
12.03;< Contacto inicial derecho
12.1;> Despegue izquierdo
12.51;< Contacto inicial izquierdo
12.58;> Despegue derecho
12.99;< Contacto inicial derecho
13.06;> Despegue izquierdo
13.44;< Contacto inicial izquierdo
13.52;> Despegue derecho
13.92;< Contacto inicial derecho
14;> Despegue izquierdo
14.4;< Contacto inicial izquierdo
14.48;> Despegue derecho
14.85;< Contacto inicial derecho
14.93;> Despegue izquierdo
15.16;< Contacto inicial izquierdo
15.32;> Despegue derecho
15.82;< Contacto inicial derecho
15.9;> Despegue izquierdo
16.27;< Contacto inicial izquierdo
16.35;> Despegue derecho
16.72;< Contacto inicial derecho
16.8;> Despegue izquierdo
17.03;< Contacto inicial izquierdo
17.19;> Despegue derecho
17.67;< Contacto inicial derecho
17.75;> Despegue izquierdo
17.98;< Contacto inicial izquierdo
18.15;> Despegue derecho
18.63;< Contacto inicial derecho
18.7;> Despegue izquierdo
18.91;< Contacto inicial izquierdo
19.08;> Despegue derecho
19.56;< Contacto inicial derecho
19.65;> Despegue izquierdo
19.89;< Contacto inicial izquierdo
20.04;> Despegue derecho
20.51;< Contacto inicial derecho
20.6;> Despegue izquierdo
20.84;< Contacto inicial izquierdo
20.99;> Despegue derecho
21.49;< Contacto inicial derecho
21.57;> Despegue izquierdo
21.96;< Contacto inicial izquierdo
22.05;> Despegue derecho
22.49;< Contacto inicial derecho
22.6;> Despegue izquierdo
24.65;< Contacto inicial derecho
24.71;> Despegue izquierdo
25.18;< Contacto inicial izquierdo
25.3;> Despegue derecho
25.89;< Contacto inicial derecho
25.95;> Despegue izquierdo
26.38;< Contacto inicial izquierdo
26.45;> Despegue derecho
26.93;< Contacto inicial derecho
27;> Despegue izquierdo
27.36;< Contacto inicial izquierdo
