Tiempo,Flexo-extensión torso_X,Flexo-extensión torso_Y,Flexión lateral torso_X,Flexión lateral torso_Y,Rotación torso_X,Rotación torso_Y,Inclinación torso_X,Inclinación torso_Y
0.00000,0.00000,-0.37057,0.00000,0.34456,0.00000,-0.03480,0.00000,0.50601
0.01001,0.01000,-0.37228,0.01000,0.34004,0.01000,-0.03645,0.01000,0.50423
0.02002,0.02000,-0.37427,0.02000,0.33489,0.02000,-0.03763,0.02000,0.50226
0.03002,0.03000,-0.37657,0.03000,0.32920,0.03000,-0.03816,0.03000,0.50020
0.04003,0.04000,-0.37920,0.04000,0.32313,0.04000,-0.03784,0.04000,0.49817
0.05004,0.05000,-0.38221,0.05000,0.31680,0.05000,-0.03657,0.05000,0.49633
0.06005,0.06000,-0.38567,0.06000,0.31036,0.06000,-0.03432,0.06000,0.49483
0.07005,0.07000,-0.38964,0.07000,0.30391,0.07000,-0.03116,0.07000,0.49382
0.08006,0.08000,-0.39418,0.08000,0.29754,0.08000,-0.02729,0.08000,0.49344
0.09007,0.09000,-0.39937,0.09000,0.29126,0.09000,-0.02302,0.09000,0.49378
0.10008,0.10000,-0.40524,0.10000,0.28508,0.10000,-0.01871,0.10000,0.49489
0.11008,0.11000,-0.41180,0.11000,0.27894,0.11000,-0.01480,0.11000,0.49679
0.12009,0.12000,-0.41906,0.12000,0.27274,0.12000,-0.01172,0.12000,0.49944
0.13010,0.13000,-0.42696,0.13000,0.26637,0.13000,-0.00985,0.13000,0.50279
0.14011,0.14000,-0.43544,0.14000,0.25972,0.14000,-0.00949,0.14000,0.50671
0.15011,0.15000,-0.44438,0.15000,0.25265,0.15000,-0.01083,0.15000,0.51107
0.16012,0.16000,-0.45361,0.16000,0.24509,0.16000,-0.01388,0.16000,0.51569
0.17013,0.17000,-0.46293,0.17000,0.23697,0.17000,-0.01855,0.17000,0.52037
0.18014,0.18000,-0.47210,0.18000,0.22826,0.18000,-0.02459,0.18000,0.52488
0.19015,0.19000,-0.48084,0.19000,0.21899,0.19000,-0.03166,0.19000,0.52899
0.20015,0.20000,-0.48887,0.20000,0.20920,0.20000,-0.03933,0.20000,0.53245
0.21016,0.21000,-0.49589,0.21000,0.19898,0.21000,-0.04716,0.21000,0.53503
0.22017,0.22000,-0.50163,0.22000,0.18844,0.22000,-0.05475,0.22000,0.53650
0.23018,0.23000,-0.50587,0.23000,0.17770,0.23000,-0.06173,0.23000,0.53670
0.24018,0.24000,-0.50844,0.24000,0.16688,0.24000,-0.06781,0.24000,0.53551
0.25019,0.25000,-0.50926,0.25000,0.15612,0.25000,-0.07280,0.25000,0.53286
0.26020,0.26000,-0.50834,0.26000,0.14556,0.26000,-0.07660,0.26000,0.52879
0.27021,0.27000,-0.50577,0.27000,0.13533,0.27000,-0.07919,0.27000,0.52341
0.28021,0.28000,-0.50172,0.28000,0.12553,0.28000,-0.08060,0.28000,0.51687
0.29022,0.29000,-0.49643,0.29000,0.11627,0.29000,-0.08094,0.29000,0.50941
0.30023,0.30000,-0.49014,0.30000,0.10762,0.30000,-0.08033,0.30000,0.50127
0.31024,0.31000,-0.48312,0.31000,0.09960,0.31000,-0.07891,0.31000,0.49268
0.32024,0.32000,-0.47560,0.32000,0.09223,0.32000,-0.07684,0.32000,0.48383
0.33025,0.33000,-0.46776,0.33000,0.08545,0.33000,-0.07426,0.33000,0.47488
0.34026,0.34000,-0.45972,0.34000,0.07920,0.34000,-0.07130,0.34000,0.46591
0.35027,0.35000,-0.45155,0.35000,0.07337,0.35000,-0.06807,0.35000,0.45696
0.36027,0.36000,-0.44328,0.36000,0.06786,0.36000,-0.06466,0.36000,0.44802
0.37028,0.37000,-0.43489,0.37000,0.06254,0.37000,-0.06114,0.37000,0.43904
0.38029,0.38000,-0.42636,0.38000,0.05731,0.38000,-0.05755,0.38000,0.42998
