Flexo-extensión cadera derecha_Y,Flexo-extensión cadera izquierda_Y,Abducción-aducción cadera derecha_Y,Abducción-aducción cadera izquierda_Y,Rotación cadera derecha_Y,Rotación cadera izquierda_Y,SourceFile,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_Y,Flexo-extensión cuello_Y,Flexión lateral cuello_Y,Rotación cuello_Y,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_Y,Rotación hombro izquierdo_Y,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_Y,Rotación muñeca izquierda_Y,Rotación pelvis_Y,Inclinación pelvis_Y,Oblicuidad pelvis_Y,Flexo-extensión rodilla derecha_Y,Flexo-extensión rodilla izquierda_Y,Abducción-aducción rodilla derecha_Y,Abducción-aducción rodilla izquierda_Y,Rotación rodilla derecha_Y,Rotación rodilla izquierda_Y,Dorsiflexión-plantarflexión tobillo izquierdo_Y,Dorsiflexión-plantarflexión tobillo izquierdo_X.1,Dorsiflexión-plantarflexión tobillo izquierdo_Y.1,Eversión-inversión tobillo derecho_Y,Eversión-inversión tobillo izquierdo_Y,Rotación tobillo derecho_Y,Rotación tobillo izquierdo_Y,Flexo-extensión torso_Y,Flexión lateral torso_Y,Rotación torso_Y,Inclinación torso_Y
-1.61098,0.91872,-0.46325,1.59195,6.56271,-5.74073,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.6115,0.91961,-0.46657,1.5921,6.56839,-5.73941,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61212,0.92077,-0.47031,1.59236,6.57437,-5.73739,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61281,0.92221,-0.47434,1.59278,6.58032,-5.73455,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61348,0.92394,-0.47848,1.59337,6.58585,-5.7308,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61402,0.92595,-0.48253,1.59416,6.5906,-5.72612,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61433,0.92824,-0.4863,1.59515,6.59422,-5.72049,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61428,0.93078,-0.4896,1.59636,6.59647,-5.71399,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61375,0.93356,-0.49228,1.59777,6.59719,-5.70671,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61268,0.93655,-0.49424,1.59938,6.59635,-5.6988,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61101,0.93973,-0.49543,1.60115,6.59406,-5.69041,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60874,0.94306,-0.49586,1.60305,6.59056,-5.68173,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60595,0.9465,-0.49561,1.60501,6.5862,-5.67291,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60277,0.95001,-0.49477,1.60698,6.58141,-5.66413,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59938,0.95352,-0.4935,1.60886,6.57665,-5.65556,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.596,0.95695,-0.49193,1.61057,6.57238,-5.64738,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59288,0.9602,-0.49022,1.61203,6.56899,-5.6398,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59024,0.96315,-0.48848,1.61314,6.56675,-5.63307,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.58831,0.96566,-0.4868,1.61384,6.56584,-5.62741,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.58724,0.96759,-0.48525,1.61409,6.5663,-5.62305,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.58714,0.96883,-0.48383,1.61385,6.56804,-5.62015,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.58803,0.96929,-0.48253,1.61315,6.57086,-5.61882,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.58989,0.96892,-0.48129,1.61204,6.57447,-5.61911,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59261,0.96773,-0.48003,1.61056,6.57851,-5.62099,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59602,0.96576,-0.47865,1.60882,6.58259,-5.62437,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59993,0.96309,-0.47705,1.60691,6.58631,-5.6291,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.6041,0.95982,-0.47514,1.60491,6.58928,-5.63497,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60832,0.95607,-0.47282,1.60291,6.59117,-5.64168,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61234,0.952,-0.47004,1.60098,6.59169,-5.6489,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61597,0.94774,-0.46676,1.59917,6.59066,-5.65627,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61901,0.94345,-0.46298,1.5975,6.58797,-5.6634,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.62132,0.93929,-0.45873,1.596,6.58364,-5.66995,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.62279,0.93541,-0.45406,1.59463,6.57776,-5.67561,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.62335,0.93195,-0.44905,1.59337,6.57054,-5.68017,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.62298,0.92905,-0.44381,1.59217,6.56223,-5.68348,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.62171,0.92682,-0.43845,1.59099,6.55314,-5.6855,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61961,0.9253,-0.43307,1.58977,6.54362,-5.6863,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.61681,0.92454,-0.4278,1.58843,6.534,-5.68603,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.6135,0.92452,-0.42275,1.58692,6.52463,-5.68492,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60985,0.92517,-0.41801,1.58518,6.51584,-5.68328,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60609,0.92639,-0.4137,1.58318,6.50792,-5.68147,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.60243,0.92805,-0.4099,1.58087,6.50113,-5.67989,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59908,0.93,-0.40668,1.57823,6.49566,-5.6789,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59618,0.93207,-0.40407,1.57524,6.49163,-5.67884,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59388,0.93412,-0.4021,1.57188,6.48911,-5.67991,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59225,0.936,-0.40073,1.56817,6.48808,-5.68223,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59132,0.93762,-0.39989,1.5641,6.4885,-5.68574,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59106,0.93892,-0.39949,1.55972,6.4903,-5.69026,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59141,0.93992,-0.39938,1.5551,6.49336,-5.6955,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.5923,0.94066,-0.39941,1.55032,6.4976,-5.7011,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59361,0.94125,-0.39943,1.54548,6.5029,-5.7067,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59524,0.94181,-0.39926,1.54071,6.50915,-5.71198,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.5971,0.94245,-0.39877,1.5361,6.51621,-5.71672,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.59911,0.94329,-0.39784,1.53173,6.52393,-5.72078,Caderas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
