Tiempo;Evento
4.81;Posición inicial
7.51;< Contacto inicial derecho
7.58;> Despegue izquierdo
8.02;< Contacto inicial izquierdo
8.11;> Despegue derecho
8.58;< Contacto inicial derecho
8.67;> Despegue izquierdo
9.08;< Contacto inicial izquierdo
9.16;> Despegue derecho
9.62;< Contacto inicial derecho
9.7;> Despegue izquierdo
10.1;< Contacto inicial izquierdo
10.19;> Despegue derecho
10.64;< Contacto inicial derecho
10.73;> Despegue izquierdo
11.12;< Contacto inicial izquierdo
11.21;> Despegue derecho
11.68;< Contacto inicial derecho
11.77;> Despegue izquierdo
12.11;< Contacto inicial izquierdo
12.23;> Despegue derecho
12.73;< Contacto inicial derecho
12.82;> Despegue izquierdo
13.22;< Contacto inicial izquierdo
13.32;> Despegue derecho
13.8;< Contacto inicial derecho
13.89;> Despegue izquierdo
14.24;< Contacto inicial izquierdo
14.35;> Despegue derecho
14.85;< Contacto inicial derecho
14.94;> Despegue izquierdo
15.24;< Contacto inicial izquierdo
15.39;> Despegue derecho
15.94;< Contacto inicial derecho
16.04;> Despegue izquierdo
16.43;< Contacto inicial izquierdo
16.54;> Despegue derecho
17.03;< Contacto inicial derecho
17.12;> Despegue izquierdo
17.53;< Contacto inicial izquierdo
17.63;> Despegue derecho
18.09;< Contacto inicial derecho
18.19;> Despegue izquierdo
18.42;< Contacto inicial izquierdo
18.6;> Despegue derecho
19.13;< Contacto inicial derecho
19.22;> Despegue izquierdo
19.39;< Contacto inicial izquierdo
19.47;> Despegue derecho
20.09;< Contacto inicial derecho
20.22;> Despegue izquierdo
20.72;< Contacto inicial izquierdo
20.82;> Despegue derecho
21.3;< Contacto inicial derecho
21.41;> Despegue izquierdo
21.8;< Contacto inicial izquierdo
21.91;> Despegue derecho
22.4;< Contacto inicial derecho
22.5;> Despegue izquierdo
22.9;< Contacto inicial izquierdo
23.01;> Despegue derecho
23.52;< Contacto inicial derecho
23.62;> Despegue izquierdo
24;< Contacto inicial izquierdo
24.12;> Despegue derecho
24.65;< Contacto inicial derecho
24.74;> Despegue izquierdo
25.13;< Contacto inicial izquierdo
25.23;> Despegue derecho
25.72;< Contacto inicial derecho
25.83;> Despegue izquierdo
26.2;< Contacto inicial izquierdo
26.33;> Despegue derecho
26.86;< Contacto inicial derecho
26.95;> Despegue izquierdo
27.34;< Contacto inicial izquierdo
27.45;> Despegue derecho
27.93;< Contacto inicial derecho
28.03;> Despegue izquierdo
28.42;< Contacto inicial izquierdo
28.53;> Despegue derecho
29;< Contacto inicial derecho
29.1;> Despegue izquierdo
29.5;< Contacto inicial izquierdo
29.62;> Despegue derecho
30.1;< Contacto inicial derecho
30.19;> Despegue izquierdo
30.6;< Contacto inicial izquierdo
30.71;> Despegue derecho
31.2;< Contacto inicial derecho
31.3;> Despegue izquierdo
31.72;< Contacto inicial izquierdo
31.83;> Despegue derecho
32.33;< Contacto inicial derecho
32.44;> Despegue izquierdo
32.83;< Contacto inicial izquierdo
32.95;> Despegue derecho
33.45;< Contacto inicial derecho
33.56;> Despegue izquierdo
34.13;< Contacto inicial derecho
34.23;> Despegue izquierdo
35.38;< Contacto inicial derecho
35.49;> Despegue izquierdo
35.75;< Contacto inicial izquierdo
35.92;> Despegue derecho
36.44;< Contacto inicial derecho
36.55;> Despegue izquierdo
37.54;< Contacto inicial derecho
37.65;> Despegue izquierdo
38.6;< Contacto inicial derecho
38.71;> Despegue izquierdo
39.68;< Contacto inicial derecho
39.79;> Despegue izquierdo
40.85;< Contacto inicial derecho
40.96;> Despegue izquierdo
41.95;< Contacto inicial derecho
42.06;> Despegue izquierdo
42.43;< Contacto inicial izquierdo
42.56;> Despegue derecho
43.07;< Contacto inicial derecho
43.18;> Despegue izquierdo
44.19;< Contacto inicial derecho
44.3;> Despegue izquierdo
45.34;< Contacto inicial derecho
45.45;> Despegue izquierdo
46.51;< Contacto inicial derecho
46.63;> Despegue izquierdo
47.65;< Contacto inicial derecho
47.79;> Despegue izquierdo
48.25;< Contacto inicial izquierdo
48.39;> Despegue derecho
48.59;< Contacto inicial derecho
48.73;> Despegue izquierdo
49.69;< Contacto inicial derecho
49.8;> Despegue izquierdo
50.81;< Contacto inicial derecho
50.92;> Despegue izquierdo
51.93;< Contacto inicial derecho
52.04;> Despegue izquierdo
52.45;< Contacto inicial izquierdo
52.57;> Despegue derecho
53.06;< Contacto inicial derecho
53.16;> Despegue izquierdo
54.17;< Contacto inicial derecho
54.28;> Despegue izquierdo
54.67;< Contacto inicial izquierdo
54.8;> Despegue derecho
55.31;< Contacto inicial derecho
55.42;> Despegue izquierdo
55.82;< Contacto inicial izquierdo
55.93;> Despegue derecho
56.41;< Contacto inicial derecho
56.51;> Despegue izquierdo
56.91;< Contacto inicial izquierdo
57.03;> Despegue derecho
57.55;< Contacto inicial derecho
57.65;> Despegue izquierdo
58.02;< Contacto inicial izquierdo
58.15;> Despegue derecho
58.68;< Contacto inicial derecho
58.78;> Despegue izquierdo
59.1;< Contacto inicial izquierdo
59.26;> Despegue derecho
59.81;< Contacto inicial derecho
59.91;> Despegue izquierdo
60.23;< Contacto inicial izquierdo
60.4;> Despegue derecho
60.95;< Contacto inicial derecho
61.06;> Despegue izquierdo
62.1;< Contacto inicial derecho
62.21;> Despegue izquierdo
64.39;< Contacto inicial derecho
64.53;> Despegue izquierdo
65.63;< Contacto inicial derecho
65.77;> Despegue izquierdo
66.84;< Contacto inicial derecho
66.97;> Despegue izquierdo
