Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Flexo-extensión hombro izquierdo_X,Flexo-extensión hombro izquierdo_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Abducción-aducción hombro izquierdo_X,Abducción-aducción hombro izquierdo_Y,Rotación hombro derecho_X,Rotación hombro derecho_Y,Rotación hombro izquierdo_X,Rotación hombro izquierdo_Y
0.00000,0.00000,0.14598,0.00000,-0.27272,0.00000,0.63250,0.00000,0.28935,0.00000,0.14978,0.00000,-0.27226
0.01000,0.01000,0.14514,0.01000,-0.27019,0.01000,0.62599,0.01000,0.28991,0.01000,0.14887,0.01000,-0.26972
0.02000,0.02000,0.14410,0.02000,-0.26762,0.02000,0.61867,0.02000,0.28983,0.02000,0.14775,0.02000,-0.26715
0.03000,0.03000,0.14287,0.03000,-0.26522,0.03000,0.61069,0.03000,0.28887,0.03000,0.14642,0.03000,-0.26474
0.04001,0.04000,0.14146,0.04000,-0.26319,0.04000,0.60228,0.04000,0.28679,0.04000,0.14492,0.04000,-0.26272
0.05001,0.05000,0.13993,0.05000,-0.26175,0.05000,0.59364,0.05000,0.28341,0.05000,0.14328,0.05000,-0.26129
0.06001,0.06000,0.13832,0.06000,-0.26107,0.06000,0.58495,0.06000,0.27858,0.06000,0.14157,0.06000,-0.26062
0.07001,0.07000,0.13672,0.07000,-0.26125,0.07000,0.57637,0.07000,0.27222,0.07000,0.13986,0.07000,-0.26082
0.08001,0.08000,0.13523,0.08000,-0.26230,0.08000,0.56799,0.08000,0.26438,0.08000,0.13826,0.08000,-0.26189
0.09001,0.09000,0.13394,0.09000,-0.26413,0.09000,0.55981,0.09000,0.25516,0.09000,0.13687,0.09000,-0.26373
0.10002,0.10000,0.13295,0.10000,-0.26657,0.10000,0.55180,0.10000,0.24478,0.10000,0.13579,0.10000,-0.26619
0.11002,0.11000,0.13233,0.11000,-0.26938,0.11000,0.54386,0.11000,0.23352,0.11000,0.13508,0.11000,-0.26902
0.12002,0.12000,0.13215,0.12000,-0.27229,0.12000,0.53584,0.12000,0.22173,0.12000,0.13482,0.12000,-0.27195
0.13002,0.13000,0.13242,0.13000,-0.27502,0.13000,0.52758,0.13000,0.20978,0.13000,0.13501,0.13000,-0.27469
0.14002,0.14000,0.13316,0.14000,-0.27731,0.14000,0.51894,0.14000,0.19805,0.14000,0.13568,0.14000,-0.27699
0.15002,0.15000,0.13434,0.15000,-0.27893,0.15000,0.50978,0.15000,0.18691,0.15000,0.13679,0.15000,-0.27862
0.16002,0.16000,0.13590,0.16000,-0.27972,0.16000,0.50002,0.16000,0.17670,0.16000,0.13829,0.16000,-0.27941
0.17003,0.17000,0.13778,0.17000,-0.27958,0.17000,0.48965,0.17000,0.16771,0.17000,0.14012,0.17000,-0.27927
0.18003,0.18000,0.13988,0.18000,-0.27848,0.18000,0.47867,0.18000,0.16015,0.18000,0.14215,0.18000,-0.27816
0.19003,0.19000,0.14206,0.19000,-0.27645,0.19000,0.46720,0.19000,0.15417,0.19000,0.14428,0.19000,-0.27612
0.20003,0.20000,0.14419,0.20000,-0.27358,0.20000,0.45537,0.20000,0.14983,0.20000,0.14636,0.20000,-0.27323
0.21003,0.21000,0.14613,0.21000,-0.26997,0.21000,0.44337,0.21000,0.14715,0.21000,0.14825,0.21000,-0.26961
0.22003,0.22000,0.14772,0.22000,-0.26577,0.22000,0.43140,0.22000,0.14607,0.22000,0.14979,0.22000,-0.26539
0.23003,0.23000,0.14881,0.23000,-0.26110,0.23000,0.41965,0.23000,0.14647,0.23000,0.15083,0.23000,-0.26070
