Index	PelvisX	PelvisY	PelvisZ	PelvisW	Left_ThighX	Left_ThighY	Left_ThighZ	Left_ThighW	Left_CalfX	Left_CalfY	Left_CalfZ	Left_CalfW	Left_FootX	Left_FootY	Left_FootZ	Left_FootW	Right_ThighX	Right_ThighY	Right_ThighZ	Right_ThighW	Right_CalfX	Right_CalfY	Right_CalfZ	Right_CalfW	Right_FootX	Right_FootY	Right_FootZ	Right_FootW	DorsalX	DorsalY	DorsalZ	DorsalW	Left_ArmX	Left_ArmY	Left_ArmZ	Left_ArmW	Left_ForearmX	Left_ForearmY	Left_ForearmZ	Left_ForearmW	Left_HandX	Left_HandY	Left_HandZ	Left_HandW	Right_ArmX	Right_ArmY	Right_ArmZ	Right_ArmW	Right_ForearmX	Right_ForearmY	Right_ForearmZ	Right_ForearmW	Right_HandX	Right_HandY	Right_HandZ	Right_HandW	HeadX	HeadY	HeadZ	HeadW
0	0.311643	0.636643	0.63287	0.311512	0.312827	0.637093	0.630134	0.314932	0.313489	0.63628	0.631417	0.313346	0.312523	0.634166	0.633739	0.313907	0.314119	0.637186	0.630437	0.312846	0.311709	0.63703	0.632872	0.310649	0.312539	0.635152	0.633819	0.311729	0.309677	0.635531	0.634116	0.313204	-0.231583	0.668927	0.232202	0.667075	-0.231879	0.668792	0.232418	0.667032	-0.227559	0.668188	0.235742	0.667958	0.668396	0.232171	0.669512	-0.226045	0.670714	0.232626	0.66671	-0.226994	0.67281	0.229713	0.667149	-0.222419	0.310345	0.636369	0.633587	0.311911
0.01	0.311622	0.636751	0.632785	0.311486	0.312733	0.637212	0.630128	0.314799	0.31345	0.636292	0.631446	0.313301	0.312497	0.634184	0.633755	0.313863	0.314146	0.637203	0.630389	0.31288	0.311736	0.63702	0.63284	0.310709	0.312548	0.635135	0.633821	0.311751	0.309663	0.635536	0.634117	0.313209	-0.231597	0.668915	0.232174	0.667091	-0.231905	0.66881	0.232351	0.667027	-0.22762	0.668189	0.235654	0.667966	0.668381	0.232154	0.669566	-0.225947	0.670752	0.23254	0.666745	-0.226864	0.672831	0.229745	0.667146	-0.222333	0.310344	0.636384	0.633553	0.31195
0.02	0.311593	0.636871	0.632713	0.311416	0.312605	0.637323	0.630185	0.314586	0.313393	0.636297	0.631505	0.313229	0.312457	0.634185	0.633791	0.31383	0.314174	0.637202	0.630343	0.312948	0.311743	0.637009	0.632828	0.310749	0.312557	0.635117	0.633827	0.311767	0.309642	0.635557	0.634108	0.313204	-0.231581	0.668937	0.232098	0.667101	-0.231909	0.668827	0.232268	0.667038	-0.227702	0.668205	0.235548	0.667961	0.668376	0.232118	0.669614	-0.225858	0.670781	0.232479	0.666783	-0.226731	0.672847	0.229781	0.667144	-0.222254	0.310317	0.636384	0.633553	0.311977
0.03	0.311535	0.637009	0.632637	0.311345	0.312585	0.637319	0.630288	0.314407	0.313331	0.636292	0.631578	0.313154	0.312406	0.634177	0.633835	0.313809	0.314178	0.637196	0.630322	0.312997	0.31172	0.637013	0.632827	0.310766	0.31257	0.635097	0.633833	0.311783	0.309615	0.635606	0.634084	0.313178	-0.231524	0.668973	0.232005	0.667118	-0.231925	0.668853	0.232157	0.667045	-0.227789	0.668231	0.235436	0.667944	0.668388	0.232068	0.669652	-0.225762	0.670798	0.232445	0.666821	-0.226606	0.672826	0.229849	0.667163	-0.22219	0.310249	0.636387	0.633581	0.31198
0.04	0.311451	0.637157	0.632579	0.311243	0.312698	0.637228	0.630385	0.314285	0.313294	0.636267	0.631648	0.3131	0.312383	0.634181	0.633857	0.313777	0.314159	0.637202	0.630314	0.313022	0.311682	0.637023	0.632843	0.31075	0.31258	0.635079	0.633841	0.31179	0.309593	0.635669	0.63405	0.313141	-0.231463	0.669026	0.231917	0.667116	-0.231855	0.668894	0.23203	0.667073	-0.227869	0.668272	0.235298	0.667924	0.668409	0.232042	0.669672	-0.225667	0.670801	0.232438	0.666852	-0.226512	0.67279	0.229931	0.667194	-0.222119	0.310177	0.636383	0.633622	0.311977
0.05	0.311383	0.637248	0.632569	0.311146	0.312872	0.637091	0.630504	0.314152	0.313258	0.636253	0.631702	0.313057	0.312383	0.634179	0.63387	0.313755	0.314102	0.63723	0.630312	0.313025	0.311624	0.637046	0.632873	0.310699	0.312584	0.635076	0.633845	0.311786	0.309596	0.635728	0.634001	0.313117	-0.231405	0.669093	0.231814	0.667105	-0.231791	0.668944	0.231911	0.667086	-0.227924	0.668329	0.235125	0.66791	0.668431	0.232055	0.669675	-0.225578	0.670796	0.232499	0.666859	-0.226443	0.672769	0.229992	0.667221	-0.22204	0.310104	0.636387	0.633653	0.311978
0.06	0.311352	0.63724	0.632615	0.311101	0.313087	0.636934	0.630615	0.314033	0.313217	0.636264	0.63172	0.313039	0.312322	0.634189	0.633895	0.313744	0.314048	0.63726	0.630314	0.313014	0.311555	0.637068	0.632917	0.310635	0.3126	0.635077	0.63384	0.311778	0.309626	0.635778	0.633941	0.313108	-0.231335	0.669171	0.231702	0.66709	-0.231756	0.668988	0.231792	0.667096	-0.227906	0.668397	0.234956	0.667907	0.668458	0.232088	0.669665	-0.225493	0.67081	0.232641	0.666818	-0.226375	0.672751	0.23002	0.66725	-0.221979	0.310076	0.63638	0.633676	0.311975
0.07	0.311348	0.637172	0.632684	0.311103	0.313302	0.636765	0.630671	0.314048	0.313181	0.636291	0.631698	0.313063	0.312239	0.634231	0.633906	0.31372	0.314024	0.637283	0.630307	0.313005	0.311466	0.637098	0.632972	0.310551	0.31261	0.635085	0.63383	0.311771	0.309656	0.635822	0.63389	0.313093	-0.231293	0.669245	0.231613	0.667061	-0.231727	0.669043	0.231657	0.667097	-0.227809	0.668472	0.234813	0.667915	0.668476	0.232163	0.669639	-0.225441	0.670843	0.232759	0.666768	-0.226304	0.672725	0.230018	0.667286	-0.221951	0.310086	0.636379	0.633674	0.311971
0.08	0.311378	0.637071	0.63275	0.311146	0.313428	0.636672	0.630651	0.314151	0.313179	0.63631	0.631653	0.313117	0.31232	0.634229	0.633874	0.313709	0.31404	0.637289	0.630291	0.313008	0.311366	0.637153	0.633007	0.310467	0.312619	0.635091	0.633821	0.311768	0.309668	0.635881	0.633835	0.313073	-0.23129	0.669311	0.231541	0.66702	-0.231691	0.669098	0.231549	0.667092	-0.227669	0.668545	0.234699	0.66793	0.668467	0.232318	0.669589	-0.225459	0.670883	0.232811	0.666731	-0.22624	0.672706	0.230038	0.667298	-0.221954	0.310119	0.636409	0.633634	0.311957
0.09	0.311421	0.636984	0.632787	0.311207	0.313523	0.636629	0.630606	0.314235	0.313192	0.636329	0.631601	0.313172	0.312331	0.634234	0.633868	0.313701	0.314067	0.637295	0.630269	0.313013	0.311308	0.637183	0.633018	0.310439	0.312623	0.635095	0.633816	0.311768	0.309663	0.635939	0.633789	0.313053	-0.23133	0.669369	0.231468	0.666974	-0.23165	0.669165	0.231446	0.667075	-0.227525	0.668591	0.234644	0.667953	0.668446	0.232498	0.669529	-0.225511	0.670884	0.232842	0.666724	-0.226224	0.672711	0.230132	0.667252	-0.221976	0.310167	0.636477	0.633554	0.311935
0.1	0.311458	0.636931	0.632796	0.311259	0.313664	0.636563	0.630569	0.314301	0.313209	0.636362	0.631535	0.313221	0.312324	0.634259	0.633847	0.3137	0.314101	0.637293	0.630236	0.313052	0.311283	0.637186	0.633026	0.310443	0.312624	0.635104	0.633803	0.311775	0.309641	0.635991	0.633759	0.313029	-0.231394	0.66942	0.231418	0.666917	-0.231604	0.669231	0.231383	0.667047	-0.227403	0.668608	0.234647	0.667976	0.668428	0.232656	0.669472	-0.225572	0.670868	0.232917	0.666707	-0.226249	0.672727	0.23027	0.66718	-0.222003	0.310206	0.636608	0.633426	0.311888
0.11	0.31149	0.636903	0.632793	0.311291	0.313716	0.636551	0.630476	0.314458	0.313226	0.636396	0.631483	0.313241	0.312376	0.634259	0.63383	0.313683	0.31414	0.637269	0.63021	0.313114	0.311265	0.637187	0.633029	0.310454	0.312641	0.635099	0.63379	0.311793	0.3096	0.636044	0.633739	0.313002	-0.231478	0.669462	0.231386	0.666858	-0.231616	0.669261	0.231353	0.667023	-0.227346	0.668598	0.234685	0.667992	0.668404	0.232798	0.669422	-0.225643	0.670853	0.23304	0.666669	-0.226276	0.672743	0.230422	0.667104	-0.222023	0.310261	0.63675	0.633285	0.31183
0.12	0.311488	0.63691	0.632782	0.311298	0.313769	0.636567	0.630383	0.314562	0.313213	0.636433	0.631459	0.313226	0.312392	0.634264	0.633816	0.313683	0.314182	0.637236	0.630199	0.313161	0.311257	0.63718	0.633032	0.310468	0.312659	0.635095	0.633778	0.311806	0.30956	0.636092	0.633721	0.312982	-0.231532	0.669498	0.231352	0.666815	-0.231691	0.669262	0.231358	0.666994	-0.227371	0.668563	0.234729	0.668003	0.668392	0.23291	0.669378	-0.225694	0.670836	0.233198	0.666628	-0.226286	0.67275	0.230592	0.667041	-0.222015	0.310324	0.636919	0.63312	0.311756
0.13	0.311453	0.636962	0.632755	0.311283	0.313788	0.636594	0.630351	0.314553	0.313165	0.636487	0.631441	0.313199	0.312378	0.634269	0.633811	0.313698	0.314206	0.637212	0.630196	0.313191	0.311251	0.637174	0.633043	0.310465	0.31267	0.635096	0.633769	0.311814	0.309527	0.636123	0.633712	0.312969	-0.231571	0.669518	0.231337	0.666786	-0.231713	0.669264	0.231384	0.666975	-0.227465	0.668526	0.234764	0.667995	0.668408	0.232954	0.669355	-0.22567	0.670814	0.233343	0.666601	-0.22628	0.672739	0.230727	0.667014	-0.221991	0.31039	0.637097	0.63294	0.311693
0.14	0.311406	0.637038	0.632729	0.311229	0.31377	0.636606	0.630336	0.314576	0.313123	0.636528	0.631428	0.313184	0.312407	0.634266	0.633793	0.313712	0.314244	0.637176	0.630197	0.313223	0.311224	0.637186	0.633056	0.310443	0.312674	0.635091	0.633769	0.311818	0.309517	0.636141	0.633704	0.312958	-0.231594	0.669534	0.231332	0.666764	-0.231743	0.669256	0.231414	0.666962	-0.227595	0.668497	0.234794	0.667969	0.668429	0.232955	0.669351	-0.225617	0.670798	0.233441	0.666592	-0.226255	0.6727	0.230788	0.667045	-0.221951	0.310425	0.637289	0.632766	0.311619
0.15	0.311361	0.637097	0.632717	0.311176	0.313819	0.636625	0.630316	0.314527	0.313101	0.636545	0.631425	0.313178	0.312439	0.634253	0.633786	0.313719	0.314272	0.637162	0.630184	0.31325	0.311161	0.63723	0.633062	0.310402	0.31265	0.635099	0.633774	0.311816	0.309539	0.636147	0.633685	0.312963	-0.231596	0.669549	0.231337	0.666747	-0.231843	0.669243	0.231438	0.666932	-0.227743	0.668474	0.234817	0.667934	0.668451	0.232944	0.669357	-0.225547	0.670787	0.233475	0.666608	-0.226201	0.672647	0.230797	0.66711	-0.221908	0.31044	0.637483	0.632601	0.311542
0.16	0.311325	0.637157	0.632697	0.311131	0.313826	0.636664	0.630328	0.314417	0.313091	0.636544	0.631419	0.313202	0.31243	0.634246	0.633786	0.313745	0.314273	0.637175	0.630146	0.3133	0.311115	0.637266	0.633054	0.31039	0.312643	0.635105	0.633774	0.311811	0.309573	0.636154	0.633656	0.312974	-0.231585	0.669564	0.231354	0.666729	-0.231901	0.66924	0.231442	0.666914	-0.227882	0.66847	0.234806	0.667895	0.668475	0.232922	0.669368	-0.225465	0.670777	0.233464	0.666645	-0.226135	0.672601	0.230762	0.667182	-0.221866	0.310456	0.637644	0.632469	0.311466
0.17	0.311287	0.637199	0.632695	0.311086	0.313789	0.636726	0.630342	0.314299	0.313088	0.636546	0.63139	0.313259	0.312418	0.634251	0.633778	0.313761	0.314248	0.637186	0.630139	0.313317	0.311089	0.637278	0.633056	0.310389	0.312645	0.635102	0.63378	0.311804	0.309615	0.636179	0.633612	0.312971	-0.231569	0.669588	0.231373	0.666704	-0.231995	0.669244	0.231465	0.66687	-0.227965	0.668509	0.234764	0.667843	0.66851	0.232885	0.669373	-0.225385	0.670775	0.23342	0.666683	-0.226076	0.672568	0.230716	0.667246	-0.221824	0.310447	0.637781	0.632369	0.311396
