Tiempo,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Flexo-extensión muñeca izquierda_X,Flexo-extensión muñeca izquierda_Y,Abducción-aducción muñeca derecha_X,Abducción-aducción muñeca derecha_Y,Abducción-aducción muñeca izquierda_X,Abducción-aducción muñeca izquierda_Y,Rotación muñeca derecha_X,Rotación muñeca derecha_Y,Rotación muñeca izquierda_X,Rotación muñeca izquierda_Y
0.00000,0.00000,-0.08709,0.00000,-0.53442,0.00000,-0.17348,0.00000,0.31374,0.00000,-0.62568,0.00000,-0.08029
0.01001,0.01000,-0.08805,0.01000,-0.53160,0.01000,-0.17265,0.01000,0.31218,0.01000,-0.62126,0.01000,-0.07862
0.02001,0.02000,-0.08890,0.02000,-0.52882,0.02000,-0.17145,0.02000,0.31079,0.02000,-0.61669,0.02000,-0.07689
0.03002,0.03000,-0.08955,0.03000,-0.52626,0.03000,-0.16988,0.03000,0.30972,0.03000,-0.61219,0.03000,-0.07515
0.04002,0.04000,-0.08997,0.04000,-0.52409,0.04000,-0.16796,0.04000,0.30911,0.04000,-0.60794,0.04000,-0.07350
0.05003,0.05000,-0.09011,0.05000,-0.52244,0.05000,-0.16578,0.05000,0.30909,0.05000,-0.60409,0.05000,-0.07198
0.06003,0.06000,-0.08999,0.06000,-0.52138,0.06000,-0.16341,0.06000,0.30971,0.06000,-0.60076,0.06000,-0.07063
0.07004,0.07000,-0.08965,0.07000,-0.52091,0.07000,-0.16097,0.07000,0.31097,0.07000,-0.59801,0.07000,-0.06945
0.08004,0.08000,-0.08913,0.08000,-0.52095,0.08000,-0.15854,0.08000,0.31276,0.08000,-0.59586,0.08000,-0.06844
0.09005,0.09000,-0.08849,0.09000,-0.52136,0.09000,-0.15620,0.09000,0.31491,0.09000,-0.59429,0.09000,-0.06759
0.10005,0.10000,-0.08778,0.10000,-0.52194,0.10000,-0.15397,0.10000,0.31715,0.10000,-0.59327,0.10000,-0.06692
