Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	2.01909	0.00000	1.84828	0.00000	1.12389	0.00000	0.82658	0.00000	0.85863	0.00000	0.20534	0.00000	1.48538	0.00000	1.49182	0.00000	-1.16599	0.00000	-0.89791	0.00000	0.65014	0.00000	2.54069	0.00000	0.48738	0.00000	0.83276	0.00000	1.61982	0.00000	2.52477	0.00000	0.48459	0.00000	0.44131	0.00000	0.44892	0.00000	-0.81498	0.00000	0.34412	0.00000	0.21395	0.00000	0.71632	0.00000	-1.92736	0.00000	-0.36494	0.00000	-0.49066	0.00000	1.94468	0.00000	1.18362	0.00000	0.17006	0.00000	-1.89137	0.00000	-2.41130	0.00000	0.56546	0.00000	-0.14943	0.00000	-0.23606	0.00000	-1.99730	0.00000	0.01896	0.00000	0.57516	0.00000	-3.35276	0.00000	0.06464	0.00000	-1.33528	0.00000	-0.87545	0.00000	1.33898	
0.01001	0.01000	1.96654	0.01000	1.87238	0.01000	1.16348	0.01000	0.84529	0.01000	0.81109	0.01000	0.06881	0.01000	1.48933	0.01000	1.53360	0.01000	-1.20866	0.01000	-0.88198	0.01000	0.66984	0.01000	2.56216	0.01000	0.50340	0.01000	0.84550	0.01000	1.61200	0.01000	2.54574	0.01000	0.50069	0.01000	0.43297	0.01000	0.46632	0.01000	-0.80952	0.01000	0.35798	0.01000	0.22042	0.01000	0.73772	0.01000	-1.93395	0.01000	-0.39842	0.01000	-0.46519	0.01000	1.80591	0.01000	1.23706	0.01000	0.02920	0.01000	-1.90784	0.01000	-1.70809	0.01000	0.57754	0.01000	-0.19298	0.01000	-0.16204	0.01000	-1.90600	0.01000	-0.08046	0.01000	0.52435	0.01000	-3.45273	0.01000	0.03642	0.01000	-1.36810	0.01000	-0.90710	0.01000	1.37259	
0.02002	0.02000	1.90815	0.02000	1.90653	0.02000	1.20388	0.02000	0.86967	0.02000	0.76784	0.02000	-0.08224	0.02000	1.49752	0.02000	1.58066	0.02000	-1.25802	0.02000	-0.86210	0.02000	0.69413	0.02000	2.58280	0.02000	0.52025	0.02000	0.86323	0.02000	1.60130	0.02000	2.56566	0.02000	0.51749	0.02000	0.42358	0.02000	0.48494	0.02000	-0.80354	0.02000	0.37032	0.02000	0.22691	0.02000	0.75854	0.02000	-1.94201	0.02000	-0.43812	0.02000	-0.43481	0.02000	1.65456	0.02000	1.30693	0.02000	-0.12122	0.02000	-1.92970	0.02000	-1.40811	0.02000	0.58116	0.02000	-0.23424	0.02000	-0.07489	0.02000	-1.80556	0.02000	-0.19627	0.02000	0.45882	0.02000	-3.56619	0.02000	0.00476	0.02000	-1.40680	0.02000	-0.94585	0.02000	1.41241	
0.03002	0.03000	1.84560	0.03000	1.95124	0.03000	1.24346	0.03000	0.90010	0.03000	0.73322	0.03000	-0.24339	0.03000	1.51056	0.03000	1.63160	0.03000	-1.31303	0.03000	-0.83841	0.03000	0.72286	0.03000	2.60129	0.03000	0.53732	0.03000	0.88638	0.03000	1.58756	0.03000	2.58321	0.03000	0.53434	0.03000	0.41345	0.03000	0.50404	0.03000	-0.79723	0.03000	0.37997	0.03000	0.23307	0.03000	0.77755	0.03000	-1.95122	0.03000	-0.48338	0.03000	-0.39983	0.03000	1.49466	0.03000	1.39379	0.03000	-0.27606	0.03000	-1.95740	0.03000	-1.46561	0.03000	0.57343	0.03000	-0.27147	0.03000	0.02419	0.03000	-1.69882	0.03000	-0.32644	0.03000	0.38219	0.03000	-3.69025	0.03000	-0.02934	0.03000	-1.45076	0.03000	-0.99141	0.03000	1.45779	
0.04003	0.04000	1.78084	0.04000	2.00635	0.04000	1.28086	0.04000	0.93677	0.04000	0.71146	0.04000	-0.40970	0.04000	1.52873	0.04000	1.68467	0.04000	-1.37233	0.04000	-0.81132	0.04000	0.75565	0.04000	2.61648	0.04000	0.55401	0.04000	0.91512	0.04000	1.57081	0.04000	2.59720	0.04000	0.55062	0.04000	0.40294	0.04000	0.52285	0.04000	-0.79079	0.04000	0.38585	0.04000	0.23855	0.04000	0.79371	0.04000	-1.96103	0.04000	-0.53316	0.04000	-0.36081	0.04000	1.33032	0.04000	1.49738	0.04000	-0.43026	0.04000	-1.99112	0.04000	-1.78643	0.04000	0.55176	0.04000	-0.30362	0.04000	0.13346	0.04000	-1.58881	0.04000	-0.46819	0.04000	0.30044	0.04000	-3.82133	0.04000	-0.06462	0.04000	-1.49908	0.04000	-1.04306	0.04000	1.50782	
0.05004	0.05000	1.71592	0.05000	2.07090	0.05000	1.31513	0.05000	0.97953	0.05000	0.70627	0.05000	-0.57617	0.05000	1.55193	0.05000	1.73797	0.05000	-1.43428	0.05000	-0.78147	0.05000	0.79190	0.05000	2.62750	0.05000	0.56982	0.05000	0.94940	0.05000	1.55121	0.05000	2.60678	0.05000	0.56580	0.05000	0.39244	0.05000	0.54064	0.05000	-0.78439	0.05000	0.38713	0.05000	0.24309	0.05000	0.80623	0.05000	-1.97069	0.05000	-0.58618	0.05000	-0.31846	0.05000	1.16536	0.05000	1.61653	0.05000	-0.57953	0.05000	-2.03077	0.05000	-2.25419	0.05000	0.51418	0.05000	-0.33046	0.05000	0.25076	0.05000	-1.47837	0.05000	-0.61822	0.05000	0.22130	0.05000	-3.95535	0.05000	-0.09973	0.05000	-1.55063	0.05000	-1.09974	0.05000	1.56129	
0.06004	0.06000	1.65284	0.06000	2.14319	0.06000	1.34585	0.06000	1.02794	0.06000	0.72035	0.06000	-0.73817	0.06000	1.57962	0.06000	1.78953	0.06000	-1.49712	0.06000	-0.74974	0.06000	0.83081	0.06000	2.63389	0.06000	0.58436	0.06000	0.98883	0.06000	1.52902	0.06000	2.61150	0.06000	0.57951	0.06000	0.38232	0.06000	0.55676	0.06000	-0.77820	0.06000	0.38329	0.06000	0.24648	0.06000	0.81476	0.06000	-1.97928	0.06000	-0.64098	0.06000	-0.27360	0.06000	1.00311	0.06000	1.74913	0.06000	-0.72073	0.06000	-2.07586	0.06000	-2.73704	0.06000	0.45957	0.06000	-0.35250	0.06000	0.37367	0.06000	-1.36978	0.06000	-0.77301	0.06000	0.15321	0.06000	-4.08800	0.06000	-0.13335	0.06000	-1.60415	0.06000	-1.16009	0.06000	1.61686	
0.07005	0.07000	1.59347	0.07000	2.22084	0.07000	1.37301	0.07000	1.08113	0.07000	0.75501	0.07000	-0.89174	0.07000	1.61080	0.07000	1.83752	0.07000	-1.55905	0.07000	-0.71721	0.07000	0.87145	0.07000	2.63564	0.07000	0.59736	0.07000	1.03278	0.07000	1.50461	0.07000	2.61137	0.07000	0.59149	0.07000	0.37290	0.07000	0.57077	0.07000	-0.77233	0.07000	0.37423	0.07000	0.24864	0.07000	0.81936	0.07000	-1.98574	0.07000	-0.69611	0.07000	-0.22714	0.07000	0.84631	0.07000	1.89227	0.07000	-0.85207	0.07000	-2.12542	0.07000	-3.10318	0.07000	0.38788	0.07000	-0.37081	0.07000	0.49969	0.07000	-1.26463	0.07000	-0.92904	0.07000	0.10385	0.07000	-4.21497	0.07000	-0.16430	0.07000	-1.65833	0.07000	-1.22250	0.07000	1.67311	
0.08006	0.08000	1.53938	0.08000	2.30099	0.08000	1.39680	0.08000	1.13779	0.08000	0.80994	0.08000	-1.03388	0.08000	1.64408	0.08000	1.88034	0.08000	-1.61830	0.08000	-0.68508	0.08000	0.91277	0.08000	2.63315	0.08000	0.60864	0.08000	1.08033	0.08000	1.47834	0.08000	2.60685	0.08000	0.60158	0.08000	0.36437	0.08000	0.58235	0.08000	-0.76686	0.08000	0.36029	0.08000	0.24959	0.08000	0.82047	0.08000	-1.98895	0.08000	-0.75019	0.08000	-0.17996	0.08000	0.69715	0.08000	2.04235	0.08000	-0.97288	0.08000	-2.17801	0.08000	-3.26044	0.08000	0.30012	0.08000	-0.38674	0.08000	0.62630	0.08000	-1.16372	0.08000	-1.08299	0.08000	0.07888	0.08000	-4.33214	0.08000	-0.19166	0.08000	-1.71191	0.08000	-1.28523	0.08000	1.72869	
0.09007	0.09000	1.49179	0.09000	2.38055	0.09000	1.41734	0.09000	1.19624	0.09000	0.88312	0.09000	-1.16259	0.09000	1.67780	0.09000	1.91678	0.09000	-1.67321	0.09000	-0.65460	0.09000	0.95374	0.09000	2.62715	0.09000	0.61803	0.09000	1.13042	0.09000	1.45055	0.09000	2.59871	0.09000	0.60967	0.09000	0.35684	0.09000	0.59142	0.09000	-0.76179	0.09000	0.34217	0.09000	0.24943	0.09000	0.81880	0.09000	-1.98782	0.09000	-0.80207	0.09000	-0.13291	0.09000	0.55730	0.09000	2.19530	0.09000	-1.08335	0.09000	-2.23174	0.09000	-3.20051	0.09000	0.19837	0.09000	-0.40163	0.09000	0.75115	0.09000	-1.06713	0.09000	-1.23194	0.09000	0.08087	0.09000	-4.43585	0.09000	-0.21489	0.09000	-1.76373	0.09000	-1.34648	0.09000	1.78236	
