Tiempo;Evento
1.88;Posición inicial
3.7;< Contacto inicial izquierdo
3.75;> Despegue derecho
4.25;< Contacto inicial derecho
4.31;> Despegue izquierdo
4.81;< Contacto inicial izquierdo
4.86;> Despegue derecho
5.3;< Contacto inicial derecho
5.36;> Despegue izquierdo
5.82;< Contacto inicial izquierdo
5.87;> Despegue derecho
6.31;< Contacto inicial derecho
6.37;> Despegue izquierdo
6.82;< Contacto inicial izquierdo
6.88;> Despegue derecho
7.34;< Contacto inicial derecho
7.4;> Despegue izquierdo
7.86;< Contacto inicial izquierdo
7.91;> Despegue derecho
8.36;< Contacto inicial derecho
8.42;> Despegue izquierdo
8.88;< Contacto inicial izquierdo
8.94;> Despegue derecho
9.39;< Contacto inicial derecho
9.45;> Despegue izquierdo
9.9;< Contacto inicial izquierdo
9.96;> Despegue derecho
10.4;< Contacto inicial derecho
10.47;> Despegue izquierdo
10.93;< Contacto inicial izquierdo
10.98;> Despegue derecho
11.46;< Contacto inicial derecho
11.52;> Despegue izquierdo
11.99;< Contacto inicial izquierdo
12.04;> Despegue derecho
12.5;< Contacto inicial derecho
12.56;> Despegue izquierdo
13.03;< Contacto inicial izquierdo
13.08;> Despegue derecho
13.55;< Contacto inicial derecho
13.61;> Despegue izquierdo
14.08;< Contacto inicial izquierdo
14.14;> Despegue derecho
14.59;< Contacto inicial derecho
14.65;> Despegue izquierdo
15.11;< Contacto inicial izquierdo
15.17;> Despegue derecho
15.64;< Contacto inicial derecho
15.72;> Despegue izquierdo
16.22;< Contacto inicial izquierdo
16.29;> Despegue derecho
16.73;< Contacto inicial derecho
16.76;> Despegue izquierdo
17.47;< Contacto inicial izquierdo
17.5;> Despegue derecho
18.06;< Contacto inicial derecho
18.13;> Despegue izquierdo
18.62;< Contacto inicial izquierdo
18.67;> Despegue derecho
19.13;< Contacto inicial derecho
19.19;> Despegue izquierdo
19.66;< Contacto inicial izquierdo
19.72;> Despegue derecho
20.19;< Contacto inicial derecho
20.25;> Despegue izquierdo
20.72;< Contacto inicial izquierdo
20.78;> Despegue derecho
21.23;< Contacto inicial derecho
21.3;> Despegue izquierdo
21.78;< Contacto inicial izquierdo
21.84;> Despegue derecho
22.31;< Contacto inicial derecho
22.37;> Despegue izquierdo
22.87;< Contacto inicial izquierdo
22.93;> Despegue derecho
23.39;< Contacto inicial derecho
23.46;> Despegue izquierdo
23.95;< Contacto inicial izquierdo
24;> Despegue derecho
24.47;< Contacto inicial derecho
24.54;> Despegue izquierdo
25.03;< Contacto inicial izquierdo
25.08;> Despegue derecho
25.56;< Contacto inicial derecho
25.63;> Despegue izquierdo
26.13;< Contacto inicial izquierdo
26.19;> Despegue derecho
26.66;< Contacto inicial derecho
26.72;> Despegue izquierdo
27.18;< Contacto inicial izquierdo
27.23;> Despegue derecho
27.7;< Contacto inicial derecho
27.76;> Despegue izquierdo
28.24;< Contacto inicial izquierdo
28.29;> Despegue derecho
28.75;< Contacto inicial derecho
28.82;> Despegue izquierdo
29.3;< Contacto inicial izquierdo
29.35;> Despegue derecho
